fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,189813000000,4370000000,887000000,3319000000,None,None,3375000000,632000000,None,2846000000,94000000,2752000000,59698000000,3100000000,2432000000,-12383000000,None,176359000000,9463000000,None,0,9463000000,9463000000,114840000000,6000000,19307000000,5386000000,None,28770000000,142595000000,4077000000,13454000000,5910000000,15616000000,1257000000,925197000
2021-12-31,USD,186346000000,14667000000,913000000,11923000000,35000000,None,3423000000,676000000,None,2823000000,130000000,2693000000,78344000000,65253000000,11010000000,92919000000,None,168923000000,761000000,None,0,761000000,761000000,12042000000,8000000,12042000000,588000000,None,12803000000,152572000000,173000000,17423000000,5979000000,14553000000,1257000000,923053000
2020-12-31,USD,170336000000,18868000000,1091000000,17285000000,152000000,None,3491000000,744000000,None,2852000000,188000000,2664000000,153090000000,38090000000,16194000000,83626000000,None,152355000000,979000000,None,0,979000000,979000000,13709000000,12000000,13709000000,759000000,None,14688000000,135282000000,220000000,17981000000,4946000000,12751000000,1257000000,968236000
2019-12-31,USD,144988000000,3338000000,732000000,2004000000,138000000,None,3582000000,814000000,None,2917000000,253000000,2664000000,42335000000,128635000000,1272000000,93764000000,None,127950000000,1092000000,None,0,1092000000,1092000000,12448000000,13000000,12448000000,705000000,None,13540000000,114810000000,387000000,17038000000,4909000000,12469000000,1257000000,973560000
2018-12-31,USD,139613000000,4467000000,678000000,3240000000,35000000,None,3714000000,882000000,1596000000,2832000000,316000000,2516000000,41993000000,121692000000,2562000000,88901000000,None,124017000000,863000000,None,0,863000000,863000000,13732000000,16000000,13732000000,544000000,None,14595000000,109742000000,319000000,15595000000,4181000000,11556000000,1257000000,1018369000
