fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,555000000,2165000000,1610000000,1301000000,488000000,1094000000,None,1541000000,None,-623000000,None,623000000,2769000000,-7000000,260000000,295000000,-142000000,6000000,675000000,-148000000,-149000000,481000000,776000000,-148000000
2022-09-30,USD,1364000000,2302000000,938000000,1325000000,659000000,529000000,None,833000000,None,-569000000,None,569000000,2854000000,4000000,260000000,304000000,60000000,8000000,602000000,52000000,165000000,629000000,933000000,52000000
2022-06-30,USD,1350000000,2278000000,928000000,1306000000,602000000,517000000,None,823000000,None,-559000000,None,559000000,2821000000,45000000,255000000,306000000,-71000000,52000000,559000000,34000000,-159000000,488000000,794000000,-123000000
2022-03-31,USD,865000000,1752000000,887000000,1469000000,-10000000,499000000,None,799000000,None,-552000000,None,552000000,2292000000,4000000,243000000,300000000,-787000000,-107000000,552000000,-451000000,-700000000,-235000000,65000000,-680000000
2021-12-31,USD,452000000,1965000000,1513000000,1473000000,122000000,1016000000,None,1470000000,None,-561000000,25000000,586000000,2516000000,-22000000,241000000,284000000,-550000000,-116000000,657000000,-442000000,-420000000,36000000,320000000,-434000000
2021-09-30,USD,1129000000,2005000000,876000000,1284000000,532000000,486000000,None,783000000,None,-579000000,None,579000000,2568000000,-153000000,237000000,276000000,-323000000,-90000000,696000000,-229000000,-258000000,256000000,532000000,-233000000
2021-06-30,USD,1111000000,1909000000,798000000,1045000000,590000000,418000000,None,791000000,None,-576000000,None,576000000,2479000000,110000000,264000000,301000000,70000000,-1000000,599000000,101000000,73000000,646000000,947000000,71000000
2021-03-31,USD,444000000,1143000000,699000000,796000000,216000000,366000000,None,651000000,None,-563000000,16000000,579000000,1699000000,-133000000,245000000,265000000,-499000000,-76000000,563000000,-419000000,-412000000,80000000,345000000,-423000000
2020-12-31,USD,-911000000,1497000000,744000000,777000000,-50000000,451000000,None,685000000,None,-1782000000,-1189000000,593000000,1602000000,177000000,None,259000000,-490000000,65000000,590000000,-542000000,-536000000,103000000,362000000,-555000000
2020-09-30,USD,949000000,1677000000,728000000,16000000,-131000000,330000000,None,879000000,None,473000000,958000000,485000000,1204000000,9000000,None,225000000,-788000000,138000000,646000000,-919000000,-911000000,-303000000,-78000000,-926000000
2020-06-30,USD,-74451000,58334000,132785000,58629000,-79000000,69967000,None,131671000,None,-68136000,-136000,68000000,126470000,13000000,None,49000000,-134000000,-34000000,68136000,-100000000,-100000000,-66000000,-17000000,-100000000
2020-03-31,USD,69447000,406447000,337000000,243860000,-123000000,116628000,None,326361000,None,-66464000,536000,67000000,472911000,-23000000,None,50000000,-213000000,-37000000,66622000,-176000000,-176000000,-146000000,-96000000,-176000000
2019-12-31,USD,592124000,592124000,214882000,279595000,58912000,148365000,None,175101000,None,-503248000,-434248000,69000000,592124000,9000000,None,55000000,-8219000,5000000,75339000,-13220000,-13000000,60781000,115781000,-13219000
2019-09-30,USD,369053000,589796000,220743000,302368000,125000000,156059000,None,208935000,None,72000000,144000000,72000000,661693000,3000000,None,53000000,55000000,18000000,73101000,37055000,37000000,127000000,180000000,37000000
2019-06-30,USD,348190000,564957000,216767000,298596000,102550000,149511000,None,206410000,None,-71798000,73196000,71798000,636755000,-73196000,None,56533000,29354000,10418000,71798000,18936000,18936000,101152000,157685000,18936000
2019-03-31,USD,362478000,584631000,222153000,305590000,123604000,152189000,None,188586000,None,-73510000,74970000,73510000,658141000,-74970000,None,57757000,48634000,10405000,73510000,38229000,38229000,122144000,179901000,38229000
2018-12-31,USD,671760000,671760000,237829000,335899000,86726000,165958000,None,226177000,None,-75153000,268000,75421000,671760000,93741000,None,57796000,8599000,8719000,75153000,86726000,-355000,84020000,141816000,-120000
2018-09-30,USD,305475000,453058000,147583000,248735000,91769000,98721000,None,138378000,None,-34085000,None,34085000,487143000,-34085000,None,35760000,57684000,19980000,34085000,37704000,37704000,91769000,127529000,37704000
2018-06-30,USD,290023000,425820000,135797000,236720000,77414000,95577000,None,127064000,None,-31405000,None,31405000,457225000,-31405000,None,31910000,46009000,9213000,31405000,36796000,36796000,77414000,109324000,36796000
2018-03-31,USD,72803000,440192000,367389000,223132000,54194000,95503000,None,479243000,None,-31251000,None,31251000,-706000,-31251000,None,31534000,22943000,2088000,31251000,20855000,20855000,54194000,85728000,20855000
