fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2023-01-31,USD,9565624000,3028399000,1154873000,1301923000,220881000,1035323000,6851069000,516925000,None,4225987000,361154000,3864833000,147050000,None,147050000,470272000,488339000,3886873000,2724997000,70245000,4335742000,None,66326000,1475720000,669864000,20569000,None,20569000,690433000,663594000,364975000,5636754000,1321180000,5805843000,1524000,152380000
2022-10-31,USD,9418087000,3012669000,1417608000,1565521000,211927000,842345000,6684514000,483300000,866355000,4228680000,386446000,3842234000,147913000,None,147913000,439130000,463695000,3858897000,2774499000,37580000,4130588000,0,54274000,1363494000,635547000,20824000,None,20824000,656371000,771823000,327829000,5515725000,1272955000,5534307000,1524000,152375000
2022-07-31,USD,9329547000,2899028000,1383559000,1531158000,219736000,682647000,6725934000,486872000,None,4259541000,404652000,3854889000,147599000,None,147599000,465487000,492176000,3677905000,2545863000,71998000,3841116000,0,0,1427455000,647100000,21960000,None,21960000,0,664101000,352188000,5604026000,1034841000,5377586000,1530000,153004000
2022-04-30,USD,9210381000,3074246000,1573620000,1720521000,213532000,722992000,6433841000,491641000,None,3949454000,333321000,3616133000,146901000,None,146901000,417201000,504147000,3599435000,2462658000,74471000,3922356000,0,0,1434480000,656487000,23775000,None,23775000,0,537750000,345774000,5564311000,999234000,5157633000,1530000,152955000
2022-01-31,USD,8901346000,2947497000,1124299000,1272047000,212919000,1038749000,6282612000,477521000,None,3853598000,260810000,3592788000,147748000,None,147748000,423782000,512325000,3511113000,2471656000,29203000,4019280000,0,0,1368222000,556235000,24370000,None,24370000,0,511530000,380135000,5386773000,856929000,4863400000,1533000,153256000
2021-10-31,USD,8752260000,2808341000,1432840000,1580789000,229023000,604090000,6287739000,472398000,804347000,3854917000,279132000,3575785000,147949000,None,147949000,397617000,510698000,3453317000,2413484000,27413000,3307852000,74992000,74992000,1383653000,566681000,25094000,74992000,25094000,74992000,667335000,391433000,5295137000,782866000,4549713000,1531000,153062000
2021-07-31,USD,8485906000,2763976000,1385395000,1530168000,241103000,577845000,5721930000,470129000,None,3735155000,249974000,3485181000,144773000,None,144773000,379136000,484577000,3330770000,2334636000,41305000,3292730000,82468000,82468000,1332135000,566863000,24754000,82468000,24754000,82468000,574432000,355447000,5151020000,757341000,4348266000,1526000,152597000
2021-04-30,USD,8339565000,2689800000,1457918000,1457918000,230068000,612285000,5649765000,478975000,None,3666386000,233809000,3432577000,None,None,None,356872000,474699000,3247060000,2255700000,44131000,3360622000,89945000,89945000,1318788000,576563000,25620000,89945000,25620000,89945000,436700000,343659000,5088135000,701457000,4149620000,1526000,152554000
2021-01-31,USD,8012838000,2397724000,1023074000,1023074000,230907000,789320000,5615114000,486604000,None,3687378000,254375000,3433003000,None,None,None,329233000,447840000,3125940000,2171383000,25378000,3306078000,97421000,97421000,1263896000,532649000,25658000,97421000,25658000,97421000,502546000,336834000,4882252000,628216000,3954542000,1526000,152364000
2020-10-31,USD,8030062000,2549217000,1235653000,1235653000,192333000,831641000,5750582000,483818000,769530000,3619436000,254322000,3365114000,None,None,0,308167000,414227000,3117695000,2139922000,30003000,2986226000,27084000,27084000,1247510000,535584000,100823000,27084000,100823000,27084000,694572000,284511000,4907404000,488613000,3795397000,1528000,152618000
2020-07-31,USD,7663250000,2186015000,1049922000,1049922000,159813000,638489000,5477235000,484529000,None,3631745000,275338000,3356407000,None,None,None,316831000,416544000,3061933000,2056277000,37126000,3003048000,96109000,24248000,1275140000,542076000,107104000,71861000,107104000,24248000,605294000,289411000,4595925000,554304000,3597944000,1519000,151758000
2020-04-30,USD,7322466000,1960755000,856424000,856424000,166437000,634807000,5361711000,470412000,None,3590554000,279311000,3311243000,None,None,None,284278000,392794000,3041517000,2054197000,51756000,3043328000,193877000,121412000,1230973000,534559000,114370000,72465000,114370000,121412000,484518000,261114000,4275086000,634669000,3356489000,1509000,150908000
2020-01-31,USD,7202903000,1951429000,700356000,700356000,148057000,799078000,4843992000,457527000,None,3513737000,282145000,3231592000,None,None,None,281991000,397076000,3048213000,2055738000,26579000,3002882000,208576000,140302000,1258128000,527426000,122516000,68274000,122516000,331092000,415854000,284211000,4148827000,664352000,3268205000,1502000,150202000
2019-10-31,USD,6405160000,1738917000,728597000,728597000,141518000,592070000,4525936000,429532000,683348000,3450553000,279374000,3171179000,None,None,None,290052000,380526000,2316284000,1752453000,19815000,2605156000,17614000,17614000,813653000,None,120093000,17614000,120093000,17614000,502548000,323725000,4083013000,625642000,3164144000,1503000,150331000
2019-07-31,USD,6153408000,1617645000,686780000,686780000,155108000,457390000,4196409000,372566000,None,3426361000,283305000,3143056000,None,None,None,288616000,383509000,2213739000,1630450000,14846000,None,16653000,16653000,831799000,None,125285000,16653000,125285000,141938000,459958000,338928000,3933806000,572104000,3003430000,1504000,150373000
2019-04-30,USD,6194223000,1643883000,631161000,631161000,166329000,526691000,4197673000,344176000,None,3450722000,306927000,3143795000,None,None,None,259849000,380682000,2278788000,1732927000,31219000,None,165692000,165692000,790691000,None,126152000,165692000,126152000,291844000,341612000,324217000,3909572000,567503000,2912811000,1500000,149982000
2019-01-31,USD,6344486000,1797630000,592305000,592305000,137559000,762292000,4209032000,317896000,None,3477887000,332187000,3145700000,None,None,None,249927000,358527000,2559821000,2025638000,26019000,None,414730000,414730000,763457000,None,127140000,414730000,127140000,541870000,322688000,296098000,3778802000,600112000,2820910000,1493000,149276000
2018-10-31,USD,6145974000,1543797000,723115000,723115000,122407000,618284000,4410176000,309310000,626678000,3503653000,360404000,3143249000,None,10892000,None,67533000,246736000,2660959000,2102415000,85046000,None,343769000,343769000,653850000,None,125535000,13769000,125535000,469304000,520738000,265560000,3479152000,597682000,2543688000,1493000,149265000
2018-07-31,USD,5795215000,1465583000,741236000,741236000,None,501331000,4162205000,290446000,None,3533151000,394485000,3138666000,None,None,None,178638000,252203000,2631213000,2083405000,49473000,1243493000,497808000,497808000,768783000,None,123750000,12808000,123750000,621558000,406473000,273512000,3158139000,636533000,2296546000,1486000,148559000
2018-04-30,USD,5699071000,1370186000,570801000,570801000,None,568434000,4190819000,283782000,None,3569319000,422195000,3147124000,None,None,None,184104000,243452000,2438674000,1881922000,43479000,1221816000,396847000,396847000,769728000,None,127500000,11847000,127500000,524347000,339710000,271862000,3256293000,585016000,2223287000,1490000,148961000
