fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,1831000000,6020000000,4189000000,None,756000000,596000000,None,1075000000,None,3981000000,5238000000,1257000000,2227000000,None,202000000,365000000,2018000000,337000000,1296000000,1682000000,430000000,3275000000,3640000000,1681000000
2022-09-30,USD,1936000000,5783000000,3847000000,None,1101000000,633000000,None,835000000,None,3745000000,4369000000,624000000,2102000000,None,184000000,140000000,1996000000,363000000,624000000,1637000000,-1477000000,2620000000,2760000000,1633000000
2022-06-30,USD,1833000000,5584000000,3751000000,None,946000000,623000000,None,887000000,None,3407000000,3673000000,266000000,2248000000,None,202000000,143000000,1903000000,372000000,227000000,1532000000,-1174000000,2169000000,2312000000,1531000000
2022-03-31,USD,1914000000,5493000000,3579000000,None,711000000,655000000,None,1203000000,None,3183000000,3357000000,174000000,2142000000,None,195000000,332000000,1745000000,330000000,174000000,1416000000,-3516000000,1919000000,2251000000,1415000000
2021-12-31,USD,2128000000,5725000000,3597000000,None,940000000,633000000,None,1188000000,None,3243000000,3411000000,168000000,2323000000,None,200000000,343000000,1969000000,367000000,167000000,1602000000,1536000000,2137000000,2480000000,1602000000
2021-09-30,USD,2504000000,5975000000,3471000000,None,1534000000,653000000,None,970000000,None,3233000000,3426000000,193000000,2365000000,None,209000000,145000000,2127000000,423000000,193000000,1704000000,1214000000,2320000000,2465000000,1704000000
2021-06-30,USD,2552000000,6129000000,3577000000,None,1524000000,589000000,None,1028000000,None,3245000000,3443000000,198000000,2405000000,None,200000000,142000000,2072000000,415000000,198000000,1658000000,2125000000,2270000000,2412000000,1657000000
2021-03-31,USD,1825000000,5483000000,3658000000,None,714000000,625000000,None,1111000000,None,3285000000,3494000000,209000000,2197000000,None,201000000,345000000,1828000000,351000000,206000000,1473000000,-755000000,2037000000,2382000000,1477000000
2020-12-31,USD,1509000000,5519000000,4010000000,None,142000000,658000000,None,1367000000,None,3366000000,3611000000,245000000,2285000000,None,229000000,401000000,1640000000,311000000,245000000,1330000000,1575000000,1885000000,2286000000,1329000000
2020-09-30,USD,1031000000,5207000000,4176000000,None,-6000000,631000000,None,1037000000,None,3362000000,3623000000,261000000,2210000000,None,218000000,170000000,1393000000,255000000,261000000,1141000000,761000000,1654000000,1824000000,1138000000
2020-06-30,USD,372000000,5094000000,4722000000,None,-603000000,588000000,None,975000000,None,3448000000,3888000000,440000000,2423000000,None,242000000,178000000,1146000000,191000000,675000000,958000000,904000000,1586000000,1764000000,955000000
2020-03-31,USD,550000000,4874000000,4324000000,71000000,-508000000,552000000,None,1058000000,None,3650000000,4426000000,776000000,1961000000,None,234000000,399000000,1284000000,224000000,776000000,1063000000,2802000000,2060000000,2459000000,1060000000
2019-12-31,USD,747000000,3493000000,2746000000,None,-13000000,324000000,None,760000000,None,2227000000,2812000000,585000000,1398000000,None,142000000,213000000,874000000,153000000,585000000,726000000,903000000,1459000000,1672000000,721000000
2019-09-30,USD,946000000,2903000000,1957000000,None,622000000,261000000,None,324000000,None,1700000000,2218000000,518000000,1303000000,None,112000000,29000000,1043000000,218000000,518000000,828000000,918000000,1561000000,1590000000,825000000
2019-06-30,USD,967000000,2890000000,1923000000,None,668000000,244000000,None,299000000,None,1690000000,2206000000,516000000,1352000000,None,107000000,32000000,1120000000,234000000,516000000,885000000,1188000000,1636000000,1668000000,886000000
2019-03-31,USD,852000000,2775000000,1923000000,None,387000000,248000000,None,465000000,None,1696000000,2173000000,477000000,1202000000,None,105000000,137000000,969000000,177000000,477000000,798000000,1086000000,1446000000,1583000000,792000000
2018-12-31,USD,878000000,2808000000,1930000000,None,159000000,501000000,None,719000000,None,1705000000,2136000000,431000000,1235000000,None,108000000,142000000,1003000000,205000000,431000000,805000000,935000000,1434000000,1576000000,798000000
2018-09-30,USD,928000000,2805000000,1877000000,None,622000000,255000000,None,306000000,None,1687000000,2069000000,382000000,1239000000,None,106000000,33000000,1042000000,210000000,382000000,839000000,686000000,1424000000,1457000000,832000000
2018-06-30,USD,902000000,2757000000,1855000000,None,596000000,251000000,None,306000000,None,1657000000,1994000000,337000000,1222000000,None,105000000,31000000,1021000000,202000000,337000000,822000000,758000000,1358000000,1389000000,819000000
2018-03-31,USD,857000000,2725000000,1868000000,32000000,-637000000,1328000000,None,1494000000,None,1633000000,1921000000,288000000,1180000000,None,105000000,138000000,974000000,186000000,288000000,791000000,610000000,1262000000,1400000000,788000000
