fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2023-01-31,USD,2809000000,13828000000,11019000000,11019000000,765000000,1331000000,403000000,2018000000,None,-143000000,181000000,143000000,-8000000,-41000000,None,85000000,584000000,97000000,151000000,487000000,-282000000,765000000,812000000,487000000
2022-10-31,USD,2717000000,14801000000,12084000000,12084000000,767000000,1189000000,382000000,1934000000,None,-130000000,94000000,130000000,37000000,-107000000,None,74000000,673000000,675000000,130000000,-2000000,74000000,767000000,877000000,-2000000
2022-07-31,USD,2900000000,14664000000,11764000000,11764000000,1272000000,1143000000,368000000,1598000000,None,-96000000,96000000,96000000,0,26000000,None,50000000,1202000000,83000000,96000000,1119000000,1009000000,1272000000,1348000000,1119000000
2022-04-30,USD,3333000000,16490000000,13157000000,13157000000,1278000000,1464000000,425000000,2051000000,None,-74000000,74000000,74000000,0,35000000,None,52000000,1239000000,239000000,74000000,1000000000,1363000000,1278000000,1365000000,1000000000
2022-01-31,USD,3385000000,17028000000,13643000000,13643000000,1359000000,1468000000,418000000,2018000000,None,-61000000,32000000,61000000,0,-7000000,None,52000000,1327000000,241000000,61000000,1086000000,1330000000,1359000000,1440000000,1086000000
2021-10-31,USD,3265000000,16675000000,13410000000,13410000000,1238000000,1474000000,445000000,-323000000,None,-61000000,2315000000,61000000,-57000000,-125000000,None,51000000,3553000000,454000000,61000000,3099000000,3972000000,1238000000,3665000000,3099000000
2021-07-31,USD,3388000000,15289000000,11901000000,11901000000,1381000000,1408000000,477000000,1999000000,None,-68000000,55000000,68000000,-16000000,29000000,None,42000000,1326000000,218000000,84000000,1108000000,1295000000,1381000000,1436000000,1108000000
2021-04-30,USD,3440000000,15877000000,12437000000,12437000000,1362000000,1483000000,514000000,2073000000,None,-64000000,26000000,64000000,None,38000000,None,32000000,1336000000,108000000,64000000,1228000000,1381000000,1362000000,1432000000,1228000000
2021-01-31,USD,3324000000,15646000000,12322000000,12322000000,1321000000,1376000000,471000000,2023000000,None,-63000000,25000000,63000000,None,38000000,None,29000000,1296000000,228000000,63000000,1068000000,838000000,1321000000,1388000000,1068000000
2020-10-31,USD,2679000000,15258000000,12579000000,12579000000,992000000,1244000000,381000000,1905000000,None,-63000000,216000000,63000000,31000000,-180000000,None,29000000,776000000,108000000,63000000,668000000,1030000000,992000000,868000000,668000000
2020-07-31,USD,2393000000,14294000000,11901000000,11901000000,779000000,1156000000,359000000,1601000000,None,-55000000,55000000,55000000,-40000000,67000000,None,29000000,751000000,17000000,95000000,734000000,179000000,779000000,835000000,734000000
2020-04-30,USD,2493000000,12469000000,9976000000,9976000000,826000000,1216000000,338000000,1614000000,None,-64000000,39000000,64000000,3000000,64000000,None,29000000,826000000,62000000,64000000,764000000,922000000,826000000,919000000,764000000
2020-01-31,USD,2872000000,14618000000,11746000000,11746000000,865000000,1290000000,400000000,1971000000,None,-58000000,61000000,58000000,-3000000,71000000,None,26000000,878000000,200000000,58000000,678000000,695000000,865000000,962000000,678000000
2019-10-31,USD,2924000000,15407000000,12483000000,12483000000,944000000,1405000000,389000000,1976000000,None,-60000000,37000000,60000000,23000000,-60000000,None,29000000,492000000,104000000,60000000,388000000,26000000,944000000,581000000,388000000
2019-07-31,USD,2905000000,14603000000,11698000000,11698000000,1079000000,1376000000,413000000,1823000000,None,-57000000,119000000,57000000,-62000000,10000000,None,29000000,248000000,-931000000,57000000,1179000000,1216000000,1079000000,334000000,1179000000
2019-04-30,USD,2729000000,14036000000,11307000000,11307000000,928000000,1339000000,353000000,1795000000,None,-61000000,74000000,61000000,-13000000,11000000,None,29000000,883000000,101000000,61000000,782000000,969000000,928000000,973000000,782000000
2019-01-31,USD,2612000000,14710000000,12098000000,12098000000,926000000,1248000000,344000000,1692000000,None,-64000000,None,64000000,-26000000,38000000,None,29000000,900000000,97000000,64000000,803000000,561000000,926000000,993000000,803000000
2018-10-31,USD,2697000000,15366000000,12669000000,12669000000,994000000,1263000000,354000000,1671000000,None,-71000000,None,71000000,158000000,-163000000,None,20000000,1007000000,-444000000,71000000,1451000000,1645000000,994000000,1098000000,1451000000
2018-07-31,USD,2688000000,14586000000,11898000000,11898000000,1018000000,1289000000,347000000,1596000000,None,-66000000,None,66000000,6000000,69000000,None,20000000,1018000000,138000000,66000000,880000000,1155000000,1018000000,1104000000,880000000
2018-04-30,USD,2702000000,14003000000,11301000000,11301000000,906000000,1318000000,356000000,1727000000,None,-88000000,None,88000000,-147000000,62000000,None,20000000,83000000,-975000000,214000000,1058000000,1573000000,906000000,191000000,1058000000
