fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,12167458000,92868000,92868000,92868000,None,None,527459000,42808000,None,26667000,21574000,170811000,10052817000,882412000,858049000,None,None,8089184000,171680000,None,None,None,None,7917504000,229035000,7331462000,945000000,None,7331462000,None,289655000,3259597000,None,-135872000,1339000,133921020
2022-09-30,USD,11840645000,86991000,86991000,86991000,None,None,676767000,42713000,None,170811000,164003000,170811000,10500748000,1227354000,658663000,68229000,None,7771347000,857324000,None,None,None,600000000,6914023000,233832000,6993534000,600000000,None,6993534000,66141000,286657000,3250571000,None,-139250000,1339000,133918037
2022-06-30,USD,11038767000,58729000,58729000,58729000,None,None,673847000,34782000,None,170811000,None,170811000,9711571000,1247125000,702354000,-690917000,None,7145527000,836295000,None,None,None,599000000,6309232000,238392000,6387640000,599000000,None,6387640000,65377000,282200000,3202120000,None,-159091000,1339000,133900184
2022-03-31,USD,10591750000,65978000,65978000,65978000,None,None,2638380000,2186751000,None,None,None,None,9416015000,1169398000,694107000,-687419000,None,6713586000,421362000,None,None,None,220000000,6292224000,242842000,6012666000,220000000,None,6012666000,64506000,256716000,3210215000,None,-127193000,1343000,134251076
2021-12-31,USD,10474477000,71126000,71126000,71126000,None,None,2463199000,29060000,None,0,147020000,0,8834649000,1176513000,719187000,-714119000,None,6688501000,740867000,None,None,None,535000000,5947634000,233356000,5957747000,535000000,None,5957747000,63582000,291531000,3116496000,None,-128245000,1339000,133922305
2021-09-30,USD,9708359000,65565000,65565000,65565000,None,None,329184000,8501855000,None,None,None,None,8646436000,979880000,373765000,15717000,None,6325484000,401870000,None,None,None,174000000,5923614000,234118000,5583828000,174000000,None,5583828000,63196000,279668000,2991762000,None,-229269000,1338000,133819163
2021-06-30,USD,9463092000,56006000,56006000,56006000,None,None,333929000,8347003000,None,None,None,None,8474302000,930009000,None,3743000,None,6102137000,473795000,None,None,None,261000000,5628342000,238411000,5370882000,261000000,None,5370882000,62704000,280049000,2968088000,None,-250271000,1337000,133791109
2021-03-31,USD,9336612000,60330000,60330000,60330000,None,None,338927000,7944395000,None,None,None,None,8357898000,413503000,None,2465000,None,6021963000,544133000,None,None,None,353000000,5477830000,242952000,5300417000,353000000,None,5300417000,62089000,592502000,2921969000,None,-284442000,1336000,133692662
2020-12-31,USD,9395848000,109124000,109124000,109124000,None,None,2233032000,1952097000,None,137138000,137138000,None,7893802000,991254000,None,18885000,None,6459724000,1126138000,None,None,None,949000000,5333586000,263485000,5746303000,949000000,None,5746303000,47126000,583409000,2547779000,None,-354900000,1314000,131357961
2020-09-30,USD,8761104000,74803000,74803000,74803000,None,None,356154000,7755947000,None,None,None,None,8103733000,347786000,None,5771000,None,5993282000,294365000,None,None,None,94000000,5698917000,267093000,5280222000,94000000,None,5280222000,46527000,559222000,2389284000,None,-392891000,1291000,129094900
2020-06-30,USD,8529894000,56397000,56397000,56397000,None,None,361304000,7673724000,None,None,None,None,8017901000,344177000,None,5354000,None,5784376000,385357000,None,None,None,207000000,5399019000,271875000,5080898000,207000000,None,5080898000,46100000,571221000,2375690000,None,-391285000,1291000,129069555
2020-03-31,USD,8549486000,93297000,93297000,93297000,None,None,359681000,7689621000,None,None,None,None,8032025000,342404000,None,4633000,None,5774856000,405781000,None,None,None,244000000,5369075000,270174000,5125797000,244000000,None,5125797000,45712000,532990000,2398119000,None,-362264000,1290000,129038907
2019-12-31,USD,8532377000,65746000,65746000,65746000,None,None,2180532000,1935551000,None,134932000,134932000,None,7696864000,338054000,None,4987000,None,5610683000,314646000,None,None,None,158000000,5296037000,274783000,5046486000,158000000,None,5046486000,45264000,452815000,2539961000,None,-301049000,1295000,129534407
2019-09-30,USD,8318430000,62277000,62277000,62277000,None,None,369318000,7665567000,None,None,None,None,7841009000,175442000,None,4438000,None,5410441000,326801000,None,None,None,159000000,5083640000,279049000,4812000000,159000000,None,4812000000,45143000,475783000,2522714000,None,-296752000,1294000,129410093
2019-06-30,USD,8390719000,47667000,47667000,47667000,None,None,321479000,7667033000,None,None,None,None,7841513000,174480000,None,7977000,None,5561908000,542137000,None,None,None,382000000,5019771000,230816000,5038198000,None,None,5038198000,45081000,408654000,2442209000,None,-288399000,1285000,128513095
2019-03-31,USD,8132514000,38988000,38988000,38988000,None,None,108644000,7688617000,None,None,None,None,7849646000,161029000,None,7840000,None,5358702000,478872000,None,None,None,335000000,4879830000,103578000,5001094000,None,None,5001094000,44570000,258306000,2384149000,None,-277655000,1274000,127392050
2018-12-31,USD,7847978000,57496000,57496000,57496000,None,None,108644000,7491831000,None,132000000,132000000,None,7617157000,125326000,None,15194000,None,5062556000,227658000,None,None,None,81000000,4834898000,None,4780587000,None,None,4780587000,45197000,149580000,2413724000,None,-262902000,1271000,127103750
2018-09-30,USD,7798690000,45378000,45378000,45378000,None,None,119735000,7425806000,None,None,None,None,7540257000,114451000,21205000,21205000,None,5028596000,170757000,None,None,None,None,4857839000,None,560613000,None,None,560613000,44218000,140602000,2395719000,None,-255065000,1264000,126504802
2018-06-30,USD,7721949000,49194000,49194000,49194000,None,None,119735000,7390080000,None,None,None,None,7487636000,97556000,19912000,19912000,None,5006147000,400989000,None,None,None,250000000,4605158000,None,4649989000,4767495000,None,4649989000,43737000,131400000,2341950000,None,-276688000,1261000,126146055
2018-03-31,USD,7470624000,35527000,35527000,35527000,None,None,119735000,7171599000,None,126818000,126818000,None,7235467000,63868000,18537000,18537000,None,4753978000,252704000,None,None,None,100500000,4501274000,None,4396888000,4514363000,None,4396888000,43273000,130684000,2343754000,None,-263355000,1260000,126068982
