fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,245485000,322054000,76569000,76569000,140339000,92995000,36633000,130288000,None,-22800000,None,22800000,344854000,364000,3147000,275000,117903000,20260000,22800000,97643000,116024000,140703000,140978000,97643000
2022-09-30,USD,247339000,329825000,82486000,82486000,134156000,96153000,35511000,147053000,None,-20840000,None,20840000,350665000,-206000,3347000,13581000,113110000,22411000,20840000,90699000,69692000,133950000,147531000,90699000
2022-06-30,USD,251554000,330245000,78691000,78691000,140615000,93248000,35880000,129660000,None,-18721000,None,18721000,348966000,-1000000,3773000,532000,120894000,27394000,18721000,93500000,71004000,139615000,140147000,93500000
2022-03-31,USD,268190000,339984000,71794000,71794000,152057000,96414000,36387000,133344000,None,-17211000,None,17211000,357195000,-2361000,4024000,543000,132485000,28102000,17211000,104383000,101176000,149696000,150239000,104383000
2021-12-31,USD,240912000,310115000,69203000,69203000,115586000,98048000,38980000,137948000,None,-12195000,None,12195000,322310000,1429000,4098000,544000,104820000,19861000,12195000,84959000,82821000,117015000,117559000,84959000
2021-09-30,USD,251500000,323861000,72361000,72361000,115185000,97369000,41142000,164510000,None,-10490000,None,10490000,334351000,771000,4459000,17608000,105466000,19746000,10490000,85720000,73416000,115956000,133564000,85720000
2021-06-30,USD,338731000,420971000,82240000,82240000,194384000,107729000,45826000,61560000,None,-10018000,None,10018000,430989000,3526000,5051000,810000,187892000,36694000,10018000,151198000,155441000,197910000,198720000,151198000
2021-03-31,USD,233085000,321418000,88333000,88333000,101199000,97272000,43612000,141829000,None,-9943000,None,9943000,331361000,568000,5224000,945000,91824000,23150000,9943000,68674000,66828000,101767000,102712000,68674000
2020-12-31,USD,220517000,310045000,89528000,89528000,94721000,93911000,40651000,128384000,None,-9641000,None,9641000,319686000,2880000,5585000,937000,87960000,1468000,9641000,86492000,103540000,97601000,98538000,86492000
2020-09-30,USD,280680000,374356000,93676000,93676000,85490000,105612000,46706000,216991000,None,-9932000,None,9932000,370168000,875000,5366000,17138000,76433000,17307000,9932000,280680000,70348000,86365000,103503000,59126000
2020-06-30,USD,225162000,313731000,88569000,88569000,82871000,99832000,41411000,143339000,None,-11223000,None,11223000,313731000,4560000,6451000,2096000,76208000,12132000,11223000,64076000,64908000,87431000,89527000,64076000
2020-03-31,USD,219832000,307971000,88139000,88139000,75726000,103465000,39439000,144917000,None,-11254000,11254000,11254000,307971000,-2008000,5960000,2013000,62464000,4176000,11254000,58288000,39232000,73718000,75731000,58288000
2019-12-31,USD,207746000,298504000,90758000,90758000,51882000,112021000,38943000,156650000,None,-9768000,8623000,9768000,298456000,-219000,5676000,2253000,41895000,-13026000,9768000,54921000,69013000,51663000,53916000,54921000
2019-09-30,USD,217348000,305344000,87996000,87996000,70287000,105992000,39396000,500000,None,-9957000,9957000,9957000,305239000,558000,5886000,19747000,60888000,6304000,9957000,216848000,45449000,70845000,90592000,54584000
2019-06-30,USD,227034000,314249000,87215000,87215000,85708000,102906000,36972000,141326000,None,-10111000,11039000,10111000,314249000,2457000,6179000,1448000,78054000,13902000,10111000,64152000,59963000,88165000,89613000,64152000
2019-03-31,USD,192666000,278234000,85568000,85568000,48549000,104930000,37684000,144117000,None,-10008000,None,10008000,278234000,1433000,5995000,1503000,39974000,6593000,10008000,33381000,36306000,49982000,51485000,33381000
2018-12-31,USD,186190000,262256000,76066000,76066000,49004000,100258000,35426000,137344000,None,-9676000,None,9676000,262278000,-2172000,6144000,1502000,37156000,-2851000,9676000,40007000,36742000,46832000,48334000,40007000
2018-09-30,USD,176570000,256532000,79962000,79431000,47558000,93054000,34407000,500000,None,-9512000,None,9512000,197000,10944000,5981000,17557000,48990000,16277000,9512000,199860000,29387000,58502000,76059000,32713000
2018-06-30,USD,175982000,254993000,79011000,78390000,44537000,97391000,32483000,132739000,None,-8223000,None,8223000,254993000,1588000,5348000,1571000,37902000,8181000,8223000,32361000,10925000,46125000,47696000,29721000
2018-03-31,USD,176767000,256260000,79493000,78519000,46439000,96125000,32519000,131260000,None,-7116000,None,7116000,256260000,-161000,5510000,1684000,39162000,7993000,7116000,32275000,40294000,46278000,47962000,31169000
