fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,2091000000,6080000000,5946000000,3977000000,176000000,1571000000,None,1915000000,None,-69000000,57000000,69000000,6149000000,62000000,None,104000000,132000000,14000000,69000000,156000000,165000000,201000000,305000000,118000000
2022-09-30,USD,2295000000,6596000000,6356000000,4430000000,128000000,1533000000,None,2167000000,None,-60000000,60000000,60000000,6789000000,71000000,None,101000000,558000000,-203000000,60000000,761000000,512000000,618000000,719000000,761000000
2022-06-30,USD,2200000000,6591000000,6226000000,4414000000,388000000,1589000000,None,1812000000,None,-54000000,2000000,54000000,6595000000,63000000,None,102000000,440000000,61000000,54000000,379000000,62000000,494000000,596000000,379000000
2022-03-31,USD,1957000000,6082000000,6085000000,4141000000,13000000,1454000000,None,1944000000,None,-56000000,1000000,56000000,6090000000,42000000,None,106000000,69000000,58000000,56000000,11000000,13000000,125000000,231000000,11000000
2021-12-31,USD,1891000000,5944000000,5507000000,3971000000,361000000,1369000000,None,1530000000,None,-55000000,2000000,55000000,5964000000,70000000,None,118000000,452000000,71000000,55000000,381000000,468000000,507000000,625000000,381000000
2021-09-30,USD,2191000000,6483000000,5731000000,4201000000,401000000,1344000000,None,1790000000,None,-52000000,47000000,52000000,6493000000,73000000,None,115000000,759000000,490000000,52000000,269000000,186000000,811000000,926000000,269000000
2021-06-30,USD,2197000000,6314000000,5742000000,4144000000,616500000,1367000000,None,1580500000,None,-55000000,1000000,55000000,6323000000,74000000,None,112000000,682000000,108000000,55000000,574000000,633000000,737000000,849000000,574000000
2021-03-31,USD,1943000000,5717000000,5158000000,3651000000,453500000,1253000000,None,1489500000,None,-53000000,3000000,53000000,5717000000,56000000,None,104000000,552000000,209000000,53000000,343000000,437000000,605000000,709000000,343000000
2020-12-31,USD,1728000000,5295000000,5011000000,3613000000,408500000,1294000000,None,1319500000,None,-59000000,3000000,59000000,5310000000,58000000,None,104000000,512000000,61000000,59000000,327000000,723000000,571000000,675000000,451000000
2020-09-30,USD,1975000000,5949000000,5530000000,3979000000,149000000,1453000000,None,1826000000,None,-58000000,54000000,58000000,5948000000,61000000,None,98000000,472000000,31000000,58000000,441000000,608000000,530000000,628000000,441000000
2020-06-30,USD,1832000000,5364000000,5592000000,3511000000,-249000000,1334000000,None,2081000000,None,-58000000,3000000,58000000,5370000000,47000000,None,95000000,-183000000,-1000000,58000000,-182000000,-104000000,-125000000,-30000000,-182000000
2020-03-31,USD,1801000000,5394000000,5315000000,3643000000,129000000,1451000000,None,1672000000,None,-62000000,5000000,62000000,5418000000,20000000,None,97000000,226000000,13000000,62000000,213000000,-268000000,288000000,385000000,213000000
2019-12-31,USD,1803000000,5614000000,5461000000,3773000000,191000000,1427000000,None,1612000000,None,-62000000,13000000,62000000,5631000000,43000000,None,96000000,224000000,65000000,62000000,159000000,414000000,286000000,382000000,159000000
2019-09-30,USD,1980000000,6239000000,6343000000,4294000000,-394000000,1960000000,319000000,2374000000,None,-66000000,40000000,66000000,6250000000,None,None,89000000,-15000000,-627000000,66000000,612000000,381000000,51000000,140000000,612000000
2019-06-30,USD,2144000000,6359000000,6023000000,4307000000,428000000,1388000000,319000000,1716000000,None,-81000000,28000000,81000000,6375000000,62000000,None,93000000,4431000000,239000000,141000000,141000000,4097000000,4512000000,4605000000,4192000000
2019-03-31,USD,1844000000,5771000000,5491000000,3935000000,288000000,1458000000,319000000,1556000000,None,-97000000,91000000,97000000,5814000000,33000000,None,98000000,562000000,47000000,97000000,240000000,643000000,659000000,757000000,515000000
2018-12-31,USD,1725000000,10829000000,5274000000,3739000000,279000000,1438000000,319000000,1446000000,None,-91000000,None,91000000,5456000000,42000000,None,97000000,463000000,108000000,91000000,107000000,229000000,554000000,651000000,355000000
2018-09-30,USD,2057000000,8323000000,7542000000,4126000000,445000000,1392000000,380000000,2074000000,None,-109000000,-7000000,102000000,62000000,65000000,None,96000000,654000000,-117000000,109000000,592000000,633000000,756000000,852000000,771000000
2018-06-30,USD,2088000000,7976000000,7275000000,4194000000,845000000,1441000000,380000000,1627000000,None,-110000000,-4000000,106000000,-34000000,66000000,None,100000000,784000000,61000000,110000000,474000000,169000000,890000000,990000000,723000000
2018-03-31,USD,1824000000,7359000000,6937000000,3806000000,538000000,1490000000,380000000,1682000000,None,-104000000,-5000000,99000000,-12000000,44000000,None,94000000,474000000,36000000,104000000,184000000,598000000,573000000,667000000,438000000
