fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,617900000,1074200000,456300000,296200000,262400000,272000000,74800000,355500000,20600000,-28100000,20600000,28100000,-24700000,-15800000,22700000,7600000,239100000,51700000,28100000,187400000,298300000,267200000,274800000,187400000
2022-09-30,USD,514700000,953200000,438500000,-611300000,140900000,256500000,76000000,373800000,9300000,-24100000,9400000,24100000,4948400000,17300000,22000000,12000800,143400000,24700000,24100000,118700000,28200000,167500000,179500800,118700000
2022-06-30,USD,549800000,1002700000,452900000,266300000,263900000,244200000,65100000,285900000,2400000,-22700000,2400000,22700000,22100000,4800000,22300000,11200000,248400000,20000000,22700000,228400000,184800000,271100000,282300000,228400000
2022-03-31,USD,946600000,1435700000,489100000,322600000,594100000,271900000,69500000,352500000,800000,-22600000,800000,22600000,10300000,2100000,22600000,11300000,574400000,118700000,22600000,455700000,440600000,597000000,608300000,455700000
2021-12-31,USD,986300000,1471100000,484800000,318100000,641300000,265300000,72800000,345000000,500000,-25700000,500000,25700000,-19900000,6500000,22300000,10800000,621900000,122700000,26400000,499200000,469300000,647600000,658400000,499200000
2021-09-30,USD,828100000,1316600000,488500000,-612400000,439500000,294500000,76500000,388600000,300000,-22700000,200000,22700000,5637500000,-6500000,23800000,11500600,410600000,81800000,22700000,-3600000,311900000,433300000,444800600,328800000
2021-06-30,USD,701600000,1168300000,466700000,303900000,358600000,260000000,69000000,343000000,400000,-21600000,400000,21600000,-6500000,100000,22700000,10400000,337500000,69400000,21600000,268100000,261700000,359100000,369500000,268100000
2021-03-31,USD,1085800000,1537600000,451800000,300700000,796800000,220400000,71500000,289000000,300000,-21300000,300000,21300000,6800000,4700000,20400000,10200000,780500000,161100000,21300000,619400000,614300000,801800000,812000000,619400000
2020-12-31,USD,1180400000,1609800000,429400000,284500000,885500000,219500000,59300000,294900000,400000,-28100000,400000,28100000,-40300000,-3800000,21100000,10100000,832400000,179000000,49700000,653400000,672400000,860500000,870600000,653400000
2020-09-30,USD,931800000,1347000000,415200000,-432700000,632800000,221300000,57000000,299000000,300000,-25000000,300000,25000000,3778300000,9000000,20300000,10200000,617000000,123500000,25000000,690200000,505800000,642000000,652200000,493500000
2020-06-30,USD,466100000,822900000,356800000,225100000,191000000,208800000,55100000,275100000,500000,-27400000,500000,27400000,-2100000,4300000,20500000,10200000,168400000,32000000,27400000,136400000,133400000,195800000,206000000,136400000
2020-03-31,USD,395800000,756100000,360300000,223300000,156400000,177100000,49300000,239400000,1300000,-31300000,1300000,31300000,3300000,-7500000,20700000,10100000,118900000,24100000,31300000,94800000,64600000,150200000,160300000,94800000
2019-12-31,USD,433800000,850500000,416700000,237500000,124800000,233400000,61200000,309000000,2100000,-32800000,2100000,32800000,-3200000,3300000,21600000,9100300,97400000,-288400000,32800000,385800000,399400000,130200000,139300300,385800000
2019-09-30,USD,249500000,865800000,616300000,-648800000,-86500000,225600000,60400000,336000000,1300000,-34800000,1300000,34800000,3367300000,-2700000,22800000,278400000,-122700000,800000,34800000,16400000,-131600000,-87900000,190500000,-123500000
2019-06-30,USD,444800000,852400000,407600000,235800000,145300000,223500000,61400000,299500000,1200000,-35100000,1200000,35100000,0,2900000,22900000,11900000,114300000,20400000,35100000,93900000,90200000,149400000,161300000,93900000
2019-03-31,USD,42400000,818400000,776000000,232900000,-323200000,223400000,57300000,365600000,800000,-34800000,800000,34800000,0,3500000,23100000,14100000,-353700000,-81100000,34800000,-272600000,-271200000,-318900000,-304800000,-272600000
2018-12-31,USD,434100000,830700000,396600000,232100000,140500000,224600000,53200000,293600000,1300000,-36100000,None,36100000,-800000,-600000,23700000,14100000,104300000,5700000,36900000,98600000,92200000,140400000,154500000,98600000
2018-09-30,USD,421100000,813500000,392400000,544900000,99000000,251600000,52700000,322000000,1900000,-34300000,None,34300000,0,4700000,23800000,275000000,71300000,20800000,34300000,386300000,43600000,105600000,380600000,50500000
2018-06-30,USD,436000000,824000000,388000000,226100000,133100000,227400000,54400000,302900000,1500000,-34500000,None,34500000,0,5200000,25800000,15300000,105300000,-7600000,34500000,112900000,94900000,139800000,155100000,112900000
2018-03-31,USD,415100000,789300000,374200000,217100000,-604200000,214300000,56800000,1019300000,2100000,-38900000,None,38900000,-44900000,-5100000,25000000,14700000,-691000000,-9600000,83800000,-681400000,-670300000,-652100000,-637400000,-681400000
