fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,748605000,769906000,21301000,6272000,703506000,15029000,None,27281000,5633000,-169329000,5633000,169329000,0,None,811000,811000,605085000,1032000,169329000,614842000,598092000,774414000,775225000,604053000
2022-09-30,USD,734294000,751543000,17249000,5186000,433732000,12063000,None,282700000,3024000,-169354000,3024000,169354000,0,None,816000,816000,331322000,417000,169354000,336878000,324944000,500676000,501492000,330905000
2022-06-30,USD,644982000,662623000,17641000,5859000,15114000,11782000,None,614305000,780000,-133128000,780000,133128000,None,None,779000,779000,-56679000,1027000,133128000,-58141000,30126000,76449000,77228000,-57706000
2022-03-31,USD,401874000,416625000,14751000,5285000,278534000,9466000,None,114954000,93000,-68142000,93000,68142000,None,None,776000,776000,240783000,400000,68142000,242688000,348994000,308925000,309701000,240383000
2021-12-31,USD,368243000,383154000,14911000,5881000,324097000,9030000,None,37235000,45000,-70437000,45000,70437000,0,45000,771000,771000,282238000,759000,70437000,283798000,282363000,352675000,353446000,281479000
2021-09-30,USD,362182000,375704000,13522000,5143000,316430000,8379000,None,38816000,26000,-165099000,26000,165099000,-15622000,-15596000,771000,771000,162250000,388000,180721000,164184000,232677000,327349000,328120000,161862000
2021-06-30,USD,363540000,376400000,12860000,5232000,356634000,7628000,None,-81000,30000,-79806000,30000,79806000,0,30000,757000,757000,301965000,1256000,79806000,303077000,310037000,381771000,382528000,300709000
2021-03-31,USD,361719000,374310000,12591000,4506000,321962000,8085000,None,32783000,19000,-77048000,19000,77048000,0,19000,792000,792000,270285000,484000,77048000,272099000,282179000,347333000,348125000,269801000
2020-12-31,USD,13832000,373018000,12552000,4451000,-215322000,8101000,None,12903000,52000,-11632000,65788000,77420000,0,None,741000,741000,288446000,436000,11632000,13832000,299747000,365866000,366607000,288010000
2020-09-30,USD,326934000,339653000,12719000,4672000,139683000,8047000,None,208017000,214000,-77185000,214000,77399000,0,None,910000,910000,397906000,-368000,77399000,396218000,411281000,475305000,476215000,398274000
2020-06-30,USD,246265000,257902000,11637000,4139000,308636000,7498000,None,-43236000,1009000,-76684000,1009000,77693000,0,None,1213000,1213000,229711000,309000,77693000,231643000,230353000,307404000,308617000,229402000
2020-03-31,USD,243616000,255001000,11385000,4370000,88021000,7015000,None,173995000,5520000,-70573000,5520000,76093000,-39059000,-39059000,867000,867000,-23558000,454000,115152000,-22065000,-77150000,52535000,53402000,-24012000
2019-12-31,USD,237537000,237537000,9647000,4538000,226758000,5109000,None,35348000,None,-67295000,4153000,71448000,-58143000,None,883000,883000,99238000,607000,129591000,226758000,110669000,170686000,171569000,98631000
2019-09-30,USD,210373000,222513000,12140000,5423000,208380000,6717000,None,14133000,None,-61841000,6690000,68531000,0,None,1000000,1000000,144459000,24000,68531000,146515000,137322000,212990000,213990000,144435000
2019-06-30,USD,209380000,220746000,11366000,4848000,205495000,6518000,None,15251000,None,-50815000,4004000,54819000,0,None,1018000,1018000,152602000,553000,54819000,154127000,121361000,207421000,208439000,152049000
2019-03-31,USD,203685000,214002000,10317000,4092000,201866000,6225000,None,12136000,None,-48419000,5167000,53586000,0,None,930000,930000,151370000,521000,53586000,152926000,133658000,204956000,205886000,150849000
2018-12-31,USD,226039000,226039000,9216000,4539000,195682000,4284000,None,30357000,None,-50495000,3803000,54298000,-660593000,None,929000,929000,143098000,557000,54298000,195682000,114952000,197396000,198325000,142541000
2018-09-30,USD,170637000,232687000,22235000,4223000,184100000,5678000,None,48587000,None,-52024000,2027000,54051000,244896000,None,929000,929000,129964000,52000,54051000,132024000,140017000,184015000,184944000,129912000
2018-06-30,USD,173870000,220975000,11673000,4513000,189448000,7160000,None,31527000,None,-47641000,3799000,51440000,12209000,None,922000,922000,139492000,448000,51440000,141359000,134404000,190932000,191854000,139044000
2018-03-31,USD,144845000,218276000,11403000,4095000,188724000,7308000,None,29552000,None,-51197000,1678000,52875000,-10831000,-23040000,906000,906000,112506000,384000,75915000,114103000,112122000,165381000,166287000,112122000
