fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,573000000,1506000000,933000000,933000000,197000000,315000000,54000000,408000000,None,-13000000,13000000,13000000,1442000000,5000000,28000000,32000000,189000000,40000000,13000000,149000000,322000000,202000000,234000000,149000000
2022-09-30,USD,524000000,1380000000,856000000,856000000,168000000,294000000,47000000,527000000,None,-12000000,12000000,12000000,1319000000,1000000,27000000,31000000,17000000,5000000,12000000,12000000,61000000,29000000,60000000,12000000
2022-06-30,USD,520000000,1364000000,844000000,844000000,146000000,314000000,53000000,406000000,None,-12000000,12000000,12000000,1312000000,2000000,28000000,32000000,136000000,24000000,12000000,112000000,41000000,148000000,180000000,112000000
2022-03-31,USD,467000000,1272000000,805000000,805000000,111000000,304000000,52000000,385000000,None,-13000000,13000000,13000000,1223000000,-1000000,28000000,30000000,98000000,16000000,13000000,82000000,76000000,111000000,141000000,82000000
2021-12-31,USD,493000000,1323000000,830000000,830000000,140000000,301000000,52000000,384000000,None,-13000000,13000000,13000000,1272000000,-1000000,28000000,31000000,126000000,13000000,13000000,122000000,164000000,139000000,170000000,113000000
2021-09-30,USD,472000000,1265000000,793000000,793000000,152000000,273000000,49000000,351000000,None,-21000000,21000000,21000000,1214000000,2000000,31000000,31000000,133000000,19000000,21000000,114000000,90000000,154000000,185000000,114000000
2021-06-30,USD,520000000,1351000000,831000000,831000000,160000000,304000000,53000000,391000000,None,-21000000,21000000,21000000,1304000000,-3000000,29000000,33000000,138000000,25000000,21000000,113000000,141000000,159000000,192000000,113000000
2021-03-31,USD,490000000,1256000000,766000000,766000000,133000000,301000000,50000000,389000000,None,-21000000,21000000,21000000,1211000000,2000000,30000000,32000000,114000000,27000000,21000000,87000000,74000000,135000000,167000000,87000000
2020-12-31,USD,526000000,1373000000,847000000,847000000,179000000,292000000,49000000,380000000,None,-21000000,21000000,21000000,1323000000,0,29000000,33000000,158000000,10000000,21000000,179000000,131000000,179000000,212000000,148000000
2020-09-30,USD,461000000,1220000000,759000000,759000000,73000000,266000000,45000000,363000000,None,-22000000,22000000,22000000,1170000000,-1000000,30000000,33000000,50000000,13000000,22000000,37000000,50000000,72000000,105000000,37000000
2020-06-30,USD,434000000,1160000000,726000000,726000000,54000000,288000000,44000000,413000000,None,-18000000,18000000,18000000,1114000000,-1000000,29000000,33000000,35000000,4000000,18000000,31000000,83000000,53000000,86000000,31000000
2020-03-31,USD,409000000,1123000000,714000000,714000000,61000000,297000000,49000000,383000000,None,-16000000,16000000,16000000,1074000000,-3000000,29000000,35000000,42000000,4000000,16000000,38000000,-48000000,58000000,93000000,38000000
2019-12-31,USD,537000000,1371000000,834000000,834000000,195000000,288000000,49000000,3000000,None,-15000000,15000000,15000000,1312000000,-2000000,29000000,36000000,178000000,60000000,15000000,195000000,107000000,193000000,229000000,118000000
2019-09-30,USD,509000000,1296000000,787000000,787000000,11000000,273000000,44000000,385000000,None,-16000000,16000000,16000000,1231000000,-7000000,30000000,35000000,-12000000,-77000000,16000000,65000000,28000000,4000000,39000000,65000000
2019-06-30,USD,526000000,1345000000,819000000,819000000,171000000,294000000,47000000,389000000,None,-18000000,18000000,18000000,1281000000,3000000,29000000,34000000,156000000,17000000,18000000,139000000,128000000,174000000,208000000,139000000
2019-03-31,USD,474000000,1237000000,763000000,763000000,109000000,303000000,51000000,399000000,None,-18000000,18000000,18000000,1179000000,2000000,29000000,35000000,94000000,15000000,18000000,79000000,99000000,112000000,147000000,79000000
2018-12-31,USD,542000000,1386000000,844000000,844000000,194000000,293000000,52000000,384000000,None,-19000000,None,19000000,1321000000,4000000,30000000,36000000,179000000,-46000000,19000000,194000000,182000000,198000000,234000000,225000000
2018-09-30,USD,505000000,1287000000,782000000,782000000,176000000,279000000,46000000,361000000,None,-21000000,None,21000000,1224000000,4000000,29000000,34000000,161000000,31000000,21000000,130000000,131000000,182000000,216000000,130000000
2018-06-30,USD,519000000,1317000000,798000000,798000000,171000000,293000000,50000000,386000000,None,-21000000,None,21000000,1256000000,2000000,29000000,36000000,150000000,35000000,21000000,115000000,28000000,171000000,207000000,115000000
2018-03-31,USD,460000000,1217000000,757000000,757000000,113000000,296000000,41000000,385000000,None,-21000000,None,21000000,1162000000,3000000,29000000,38000000,95000000,16000000,21000000,79000000,99000000,116000000,154000000,79000000
