fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,261047000,890702000,629655000,629655000,-5163000,72676000,78959000,266210000,None,52932000,None,56101000,None,None,11009000,1355000,51124000,30295000,None,20829000,75986000,-5163000,-3808000,20829000
2022-09-30,USD,222001000,836723000,614722000,614722000,84407000,70659000,69659000,137594000,None,-33025000,None,33025000,-1146000,-25492000,10710000,2464000,58915000,34172000,None,24743000,-13903000,84407000,86871000,24743000
2022-06-30,USD,182642000,727774000,545132000,545132000,36012000,67096000,74847000,146630000,None,-14311000,None,14311000,None,None,9859000,2619000,21701000,6617000,None,15084000,-28469000,36012000,38631000,15084000
2022-03-31,USD,178958000,655080000,476122000,476122000,50864000,61745000,66349000,128094000,None,-5449000,None,5449000,None,-5449000,9002000,2658000,45415000,12292000,None,33123000,14375000,50864000,53522000,33123000
2021-12-31,USD,160491000,551915000,391424000,391424000,41038000,55127000,64326000,119453000,None,-6324000,None,None,-31176000,-6324000,7867000,2689000,34714000,-6240000,None,40954000,32770000,41038000,43727000,40954000
2021-09-30,USD,172561000,526404000,353843000,353843000,66414000,50481000,55666000,106147000,None,-5751000,None,None,0,-5751000,7484000,2616000,60663000,7615000,None,53048000,37449000,66414000,69030000,53048000
2021-06-30,USD,156192000,480057000,323865000,323865000,55559000,48828000,52664000,100633000,None,-726000,None,726000,None,-1743000,7121000,2480000,53816000,8724000,726000,45092000,48317000,55559000,57022000,45092000
2021-03-31,USD,140074000,405489000,265415000,265415000,44128000,46760000,46977000,95946000,None,-724000,None,724000,None,-6097000,6887000,2391000,38031000,7955000,724000,30076000,19458000,44128000,41146000,30076000
2020-12-31,USD,110325000,358107000,247782000,247782000,14427000,46914000,47513000,95898000,None,-4789000,None,4789000,6500000,None,5979000,2398000,24807000,7152000,4789000,17655000,24155000,29596000,31994000,17655000
2020-09-30,USD,108063000,338095000,230032000,230032000,30394000,36852000,40817000,77669000,None,-168000,None,168000,799000,15765000,5730000,2466000,46159000,2408000,168000,43751000,44550000,30394000,48793000,43751000
2020-06-30,USD,102963000,331851000,228888000,228888000,29965000,34900000,38098000,72998000,None,-253000,None,253000,1948000,11565000,5642000,2294000,41530000,4862000,253000,36668000,38616000,29965000,44077000,36668000
2020-03-31,USD,140008000,431218000,291210000,291210000,67775000,40438000,36695000,72233000,None,-120000,16605000,120000,-3581000,None,5004000,2321000,51170000,8922000,120000,42248000,38667000,67775000,53611000,42248000
2019-12-31,USD,143249000,418223000,274974000,274974000,50528000,35430000,34900000,92721000,None,-4762000,11058000,4762000,-11257000,None,4729000,9747000,62019000,9241000,4762000,52345000,54873000,50528000,76528000,52778000
2019-09-30,USD,139309000,410556000,271247000,271247000,66017000,34240000,30747000,73292000,None,-12000,17023000,12000,-2461000,-17023000,4385000,2619000,48897000,7270000,12000,41724000,39263000,66017000,51528000,41627000
2019-06-30,USD,110670000,325010000,214340000,214340000,45353000,35812000,29505000,65317000,None,-15000,773000,15000,325000,773000,4277000,2924000,46341000,13213000,15000,32913000,33238000,45353000,49280000,33128000
2019-03-31,USD,86110000,271871000,185761000,185761000,28048000,31863000,26199000,58062000,None,43000,6151000,-43000,-762000,-6151000,3870000,1971000,22938000,3922000,-43000,17975000,17279000,28048000,24866000,19016000
2018-12-31,USD,-79242000,263670000,-157336000,183959000,-36557000,31047000,24710000,-42685000,None,-1294000,None,1294000,-294000,None,3429000,11022000,-36070000,12093000,1294000,-48163000,-48318000,-34776000,-23754000,-48163000
2018-09-30,USD,77982000,236578000,158596000,158596000,34037000,23836000,20109000,43945000,None,-228000,None,228000,155000,-689000,3016000,332000,33348000,-12295000,228000,45643000,45798000,34037000,33908000,45643000
2018-06-30,USD,81946000,227118000,145172000,145172000,40665000,21730000,19551000,41281000,None,-236000,None,236000,-3000,-2480000,2587000,2623000,38185000,3617000,236000,34568000,34565000,40665000,41044000,34568000
2018-03-31,USD,79597000,209871000,130274000,130274000,40764000,20894000,17875000,38833000,None,-778000,None,778000,-64000,584000,2394000,2430000,41348000,5662000,778000,35686000,35162000,40764000,44556000,35686000
