fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,137600000,188900000,51300000,51300000,218200000,-5600000,None,355500000,None,-41400000,-200000,41200000,229900000,None,None,13100000,76400000,15300000,41200000,148600000,246000000,117600000,130700000,61100000
2022-09-30,USD,464400000,711100000,246700000,246700000,276600000,125900000,None,179300000,None,-34700000,-200000,34500000,745300000,3100000,None,51700000,245100000,55700000,34500000,189500000,-43200000,279600000,331300000,189400000
2022-06-30,USD,468500000,714600000,246100000,246100000,269100000,125900000,None,177900000,None,-32200000,-400000,31800000,746300000,4700000,None,49800000,241900000,44200000,31800000,197800000,-20700000,273700000,323500000,197700000
2022-03-31,USD,463900000,744400000,280500000,280500000,642600000,135300000,None,261700000,None,-31600000,-300000,31300000,775500000,-400000,None,49600000,610800000,105100000,31300000,505800000,435300000,642100000,691700000,505700000
2021-12-31,USD,470800000,736000000,61100000,265200000,104700000,-33100000,None,316400000,None,-30500000,-300000,30200000,766000000,600000,None,16400000,134600000,-7300000,30200000,82500000,175300000,164800000,181200000,141900000
2021-09-30,USD,463800000,729100000,265300000,265300000,288900000,115100000,None,171600000,None,-30300000,-400000,29900000,759000000,100000,None,52100000,255900000,54200000,29900000,204900000,122500000,285800000,337900000,201700000
2021-06-30,USD,451200000,716100000,264900000,264900000,267400000,111400000,None,170500000,None,-31800000,-300000,31500000,747500000,-500000,None,53300000,237800000,83800000,31500000,151600000,171200000,269300000,322600000,154000000
2021-03-31,USD,428700000,691100000,262400000,262400000,250400000,119800000,None,172000000,None,-35400000,None,35400000,726100000,1700000,None,48500000,217300000,48700000,35400000,168000000,178300000,252700000,301200000,168600000
2020-12-31,USD,418600000,679100000,58300000,260500000,168800000,3400000,None,235200000,None,-34000000,1400000,35400000,712800000,-1600000,None,17900000,195800000,19600000,35300000,117300000,341400000,231200000,249100000,176200000
2020-09-30,USD,426900000,666900000,240000000,240000000,275400000,96400000,None,147200000,None,-35800000,-500000,35300000,702700000,-100000,None,49400000,240000000,54200000,35300000,185800000,302100000,275300000,324700000,185800000
2020-06-30,USD,408800000,644600000,235800000,235800000,259700000,96400000,None,146200000,None,-34700000,-500000,34200000,679300000,-700000,None,45900000,224800000,45800000,34200000,179000000,180500000,259000000,304900000,179000000
2020-03-31,USD,417500000,675200000,257700000,257700000,252300000,112100000,None,136800000,None,-33500000,35600000,33500000,689300000,None,None,46100000,216700000,45000000,33500000,171700000,-100000,250200000,296300000,171700000
2019-12-31,USD,-15000000,639700000,259800000,259800000,206600000,124800000,None,13200000,None,-1800000,31300000,33100000,676700000,None,None,47700000,172100000,39900000,1800000,-28200000,323700000,205200000,252900000,132200000
2019-09-30,USD,378600000,621500000,242900000,242900000,69500000,255000000,None,308800000,None,-31300000,36800000,31300000,652800000,-5500000,None,45800000,38900000,6000000,31300000,32900000,-53300000,70200000,116000000,32900000
2019-06-30,USD,379400000,622100000,242700000,242700000,218300000,112300000,None,160100000,None,-30500000,31000000,30500000,652600000,-500000,None,45700000,187300000,36900000,30500000,150400000,90500000,217800000,263500000,150400000
2019-03-31,USD,361700000,593100000,231400000,231400000,202400000,111400000,None,159200000,None,-31900000,32300000,31900000,625000000,-400000,None,46600000,170100000,35700000,31900000,134400000,194000000,202000000,248600000,134400000
2018-12-31,USD,255600000,479600000,224000000,224000000,216200000,97700000,47600000,189400000,None,-36800000,None,32600000,613700000,-4000000,None,43700000,179600000,33400000,32600000,146200000,63900000,212200000,255900000,146200000
2018-09-30,USD,379500000,598700000,219200000,219200000,211100000,95700000,None,135200000,None,-32400000,None,32400000,598700000,14100000,None,39500000,192800000,26800000,32400000,166000000,130600000,225200000,264700000,166000000
2018-06-30,USD,378900000,601300000,222400000,222400000,212300000,93000000,None,135100000,None,-31900000,None,31900000,601300000,4600000,None,41600000,185000000,31500000,31900000,153500000,-11400000,216900000,258500000,153500000
2018-03-31,USD,360000000,581200000,221200000,221200000,194500000,91800000,None,134500000,None,-32800000,None,32800000,581200000,600000,None,40500000,162300000,29300000,32800000,133000000,236700000,195100000,235600000,133000000
