fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,521497000,1215994000,694497000,694497000,190803000,305141000,25514000,330694000,None,-28559000,30465000,28559000,838000,-1906000,None,410690150,160841000,37013000,28559000,123325000,357813000,189400000,600090150,123828000
2022-09-30,USD,532335000,1200517000,668182000,668182000,-306415000,323195000,24928000,838750000,None,-26123000,26647000,26123000,-899000,-524000,None,133879000,-333116000,-17831000,26123000,-315231000,-525060000,-306993000,-172590000,-315285000
2022-06-30,USD,517798000,1156491000,638693000,638693000,158395000,334626000,24751000,359403000,None,-22674000,23444000,22674000,-2906000,-770000,None,138863000,135458000,24196000,22674000,110755000,-67303000,158132000,297765000,111262000
2022-03-31,USD,571622000,1210686000,639064000,639064000,91858000,453636000,26097000,479764000,None,-21773000,1379000,21773000,-12487000,1379000,None,233831000,71672000,19411000,21773000,571622000,-20669000,93445000,327276000,52261000
2021-12-31,USD,538114000,1208971000,670857000,670857000,202933000,310564000,24824000,335181000,None,-22971000,20524000,22971000,-489000,2447000,None,117610000,182938000,39315000,22971000,143094000,112478000,205909000,323519000,143623000
2021-09-30,USD,480344000,1196985000,716641000,716641000,116503000,344799000,18832000,363841000,None,-23036000,22013000,23036000,15000,1023000,None,118042000,89793000,19982000,23036000,69625000,895000,112829000,230871000,69811000
2021-06-30,USD,426282000,968422000,542140000,542140000,14324000,393752000,18192000,411958000,None,-21812000,1434000,21812000,-1243000,1434000,None,83621000,-28882000,-7075000,21812000,-21902000,2619000,-7070000,76551000,-21807000
2021-03-31,USD,379818000,873531000,493713000,491897000,144258000,221070000,17514000,235560000,None,-10124000,1569000,10124000,822000,1569000,None,59044000,136403000,48960000,10124000,379818000,28587000,146527000,207388000,87443000
2020-12-31,USD,345861000,808924000,463063000,463063000,147030000,182373000,16438000,198831000,None,-8899000,1299000,8899000,0,1299000,None,160193000,139343000,24842000,8899000,114588000,242728000,148242000,34015781,114501000
2020-09-30,USD,330037000,756132000,426095000,426095000,141263000,172707000,16143000,188774000,None,-8665000,7477000,8665000,5000,1188000,None,54418000,133636000,27778000,8665000,106008000,183599000,142301000,196719000,105858000
2020-06-30,USD,287384000,668932000,381548000,383364000,115817000,155170000,16231000,171567000,None,-9492000,7203000,9492000,-247000,2289000,None,48954000,108681000,19083000,9492000,88124000,116706000,118173000,165310000,89598000
2020-03-31,USD,363086000,822991000,459905000,458858000,157838000,189064000,17225000,206295000,None,-9577000,9753000,9577000,417000,-176000,None,50941000,147401000,24812000,9577000,364060000,36829000,156978000,208627000,122589000
2019-12-31,USD,331353000,774261000,442908000,442908000,142387000,172927000,16487000,188966000,None,-9813000,8435000,9813000,76000,1378000,None,49558000,134215000,29285000,9813000,104667000,181725000,144028000,193586000,104930000
2019-09-30,USD,318667000,736840000,418173000,418173000,126733000,175959000,16249000,191934000,None,-10444000,9426000,10444000,50000,1018000,None,49634000,116934000,22165000,10444000,95142000,25896000,127378000,177012000,94769000
2019-06-30,USD,306890000,696803000,389913000,390960000,110088000,178781000,15585000,195755000,None,-10445000,10678000,10445000,-2487000,-233000,None,47102000,100004000,14633000,10445000,84777000,87524000,110449000,157003000,85371000
2019-03-31,USD,334716000,768213000,433497000,433497000,140437000,173120000,15878000,193838000,None,-7478000,7478000,11001000,None,3523000,None,50263000,133157000,24412000,None,329876000,115662000,144158000,194029000,108745000
2018-12-31,USD,286997000,696238000,409241000,409241000,69584000,176099000,15167000,217413000,None,None,None,10879000,None,-945000,None,82687000,57192000,9334000,None,48426000,7613000,68071000,151703000,47858000
2018-09-30,USD,284664000,678961000,394297000,394297000,106579000,162312000,15773000,178085000,None,None,None,11393000,None,73000,None,46117000,95221000,17764000,None,77495000,71773000,106614000,152731000,77457000
2018-06-30,USD,269050000,638758000,369708000,369708000,94424000,158406000,16220000,174626000,None,None,None,11740000,None,367000,None,46854000,82764000,12773000,None,70278000,-60820000,94504000,141358000,69991000
2018-03-31,USD,292365000,715973000,423608000,423220000,113623000,157213000,17609000,179183000,None,None,None,13019000,None,None,None,44477000,101445000,27822000,None,73623000,None,114439000,158916000,73598000
