fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,14089260000,6106152000,1435163000,1435163000,None,4638745000,8079060000,294692000,280741000,7332409000,2130974000,5201435000,74281000,74281000,None,2610164000,281726000,11547767000,6043455000,1568942000,1562704000,2314056000,1027056000,5504312000,None,7036894000,2314056000,4725788000,7036894000,303517000,254009000,2541493000,6209324000,7210769000,128000,73356709
2022-09-30,USD,14486024000,6586068000,1317544000,1317544000,None,5148629000,7899956000,272589000,None,7238186000,2169232000,5068954000,74349000,74349000,None,3083895000,314832000,12258972000,6638165000,1693988000,56100000,2476088000,2476088000,5620807000,None,14442420000,2476088000,4745122000,14442420000,478283000,304237000,2227052000,6099768000,6985450000,128000,73727244
2022-06-30,USD,14710215000,6823469000,1423060000,1423060000,None,5648585000,7886746000,260588000,None,7296610000,2220246000,5076364000,67067000,67067000,None,2951824000,262481000,12022546000,6431895000,2014962000,60200000,2108108000,2108108000,5590651000,None,13751306000,2108108000,4767545000,13751306000,275263000,256672000,2687669000,5599426000,6736565000,128000,75934303
2022-03-31,USD,14221413000,6176246000,1298226000,1298226000,None,5176643000,8045167000,254432000,None,7495170000,2314338000,5180832000,71062000,71062000,None,2573377000,224503000,11316997000,6091928000,1957054000,67000000,1926983000,1926983000,5225069000,None,12686678000,1926983000,4416356000,12686678000,244542000,220049000,2904416000,5226860000,6474394000,127000,77339047
2021-12-31,USD,13404653000,5488048000,1520027000,1520027000,None,4029274000,8003316000,236294000,328847000,7414363000,2335385000,5078978000,52016000,52016000,None,2198243000,213932000,10538073000,5290351000,1406350000,1862405000,1517628000,11955333000,5247722000,None,5977667000,1517628000,4460039000,17933000000,208614000,221392000,2866580000,4804124000,6256442000,127000,78879551
2021-09-30,USD,13454383000,5524291000,1271000000,1271000000,None,4267523000,7930092000,220643000,None,7471720000,2369457000,5102263000,11857000,11857000,11857000,2181768000,225872000,10279398000,5666270000,1726705000,59600000,1901397000,1901397000,4613128000,None,11404449000,1901397000,3811674000,11404449000,177752000,258702000,3174985000,4270679000,6031438000,127000,81197846
2021-06-30,USD,13026883000,5254143000,1301207000,1301207000,None,3787155000,7772740000,216681000,None,7323748000,2265574000,5058174000,11857000,11857000,11857000,2165781000,220454000,9538036000,4980418000,1578266000,66300000,1346080000,1346080000,4557618000,None,10182442000,1346080000,3757581000,10182442000,195762000,259061000,3488847000,3864987000,5797431000,127000,82595087
2021-03-31,USD,11427474000,4285373000,958322000,958322000,None,3420624000,7142101000,200161000,None,6744388000,2050919000,4693469000,11857000,11857000,11857000,1736427000,185695000,8130975000,4313978000,1348983000,66700000,1364165000,1364165000,3816997000,None,8917352000,1364165000,3107067000,8917352000,203202000,233740000,3296499000,3618784000,5601184000,127000,83336476
2020-12-31,USD,11194579000,3956318000,934900000,934900000,None,2766775000,7319912000,202509000,266177000,6835063000,2115882000,4719181000,7480000,7480000,7480000,1647163000,193209000,7839168000,3968311000,1054478000,1248322000,1205697000,1205697000,3870857000,None,13027425000,1205697000,3156482000,13027425000,250133000,275123000,3355411000,3448402000,5416945000,126000,83666163
2020-09-30,USD,11093999000,3971016000,788854000,788854000,None,2928695000,7122983000,189953000,None,6728786000,2115189000,4613597000,7480000,7480000,7480000,1621987000,196764000,8156249000,4195807000,1297236000,53700000,1333769000,1333769000,3960442000,None,9006081000,1333769000,3179733000,9006081000,141432000,295530000,2937750000,3399356000,5207094000,126000,83396765
2020-06-30,USD,10626717000,3464069000,765789000,820082000,None,2587343000,7162648000,185599000,None,6703554000,2121304000,4582250000,116066000,61773000,54293000,1418937000,211722000,7660283000,3626968000,1096303000,944401000,1245178000,1245178000,4033315000,None,8919349000,1245178000,3226530000,8919349000,153818000,329621000,2966434000,3160960000,5018277000,126000,84049888
2020-03-31,USD,11310150000,4129012000,1070681000,1091264000,None,2976056000,7263238000,183229000,None,6753623000,2169742000,4583881000,48651000,28068000,20583000,1720275000,216218000,8513921000,4460076000,1058713000,970965000,1929770000,1913470000,4053845000,None,10346766000,1913470000,3273585000,10346766000,331596000,321053000,2796229000,3128730000,4859789000,125000,83770697
2019-12-31,USD,12248541000,4618571000,1271494000,1271494000,None,3510907000,7716925000,199825000,213980000,7174929000,2341882000,4833047000,102540000,30440000,22955000,1778116000,224776000,8536925000,4463068000,1249586000,1079431000,1763738000,1746838000,4073857000,None,14181409000,1746838000,3331974000,14181409000,183502000,263930000,3711616000,2523493000,4712729000,124000,85342156
2019-09-30,USD,11914194000,4440007000,1058762000,1058762000,None,3687998000,7555387000,185522000,None,7023028000,2315645000,4707383000,26250000,26250000,None,1677247000,239387000,8013884000,3978937000,1375929000,1027967000,1180614000,1165214000,4034947000,None,8963921000,1165214000,3326013000,8963921000,189170000,270293000,3900310000,1965944000,4477219000,123000,86770906
2019-06-30,USD,11975592000,4386358000,1170339000,1170339000,None,3675183000,7663734000,190215000,None,7137659000,2417188000,4720471000,26635000,26635000,None,1488836000,234725000,8132220000,4749210000,1523862000,942617000,1947594000,1932394000,3383010000,None,9248050000,1932394000,2706888000,9248050000,152824000,254523000,3843372000,1907608000,4251414000,123000,86535000
2019-03-31,USD,11514915000,4172059000,1057465000,1057465000,None,3539459000,7342856000,186251000,None,6904738000,2355639000,4549099000,26506000,26506000,None,1459135000,225361000,7983948000,4562098000,1518827000,None,1807318000,1807318000,3421850000,None,9061222000,1807318000,2738335000,9061222000,156254000,219574000,3530967000,1906906000,3989763000,123000,86189402
2018-12-31,USD,11202477000,3875986000,1031145000,1031145000,None,3197815000,7326491000,186201000,165482000,6949984000,2407910000,4542074000,111474000,42674000,None,1419026000,147632000,7862297000,4495213000,1117649000,957285000,2070616000,2070616000,3367084000,None,13609043000,2070616000,2786333000,13609043000,118669000,126707000,3340180000,1870584000,3817656000,123000,85845344
2018-09-30,USD,11450890000,4132991000,924442000,924442000,None,3673339000,7317899000,184979000,None,6955975000,2438627000,4517348000,61332000,33032000,264108000,1397210000,143913000,7888643000,4484468000,1616949000,None,1699548000,1699548000,3404174000,None,8985449000,1699548000,2812975000,8985449000,90531000,124486000,3562247000,1325539000,3515657000,123000,88648486
2018-06-30,USD,11485133000,4049207000,919662000,919662000,None,3594937000,7435926000,179096000,None,7071438000,2515232000,4556206000,82859000,39859000,265776000,1412608000,145533000,8046048000,4601514000,1532741000,None,1915685000,1915685000,3444534000,None,9537648000,1915685000,2873962000,9537648000,85789000,113300000,3439085000,1325539000,3357962000,123000,88376611
2018-03-31,USD,11692465000,3907065000,979573000,979573000,None,3349762000,7785400000,184031000,None,7426808000,2682516000,4744292000,70659000,32859000,242928000,1235730000,141702000,7804413000,4307676000,1609240000,None,1621913000,1621913000,3496737000,None,9021899000,1621913000,2910541000,9021899000,68882000,124055000,3888052000,1033180000,3181110000,123000,89637705
