fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2023-01-31,USD,520000000,1381000000,861000000,498000000,322000000,338000000,227000000,590000000,19000000,-19000000,19000000,19000000,None,9000000,29000000,23000000,331000000,71000000,19000000,260000000,323000000,322000000,373000000,260000000
2022-10-31,USD,556000000,1443000000,887000000,533000000,379000000,321000000,215000000,569000000,10000000,-20000000,10000000,20000000,None,-1000000,29000000,25000000,368000000,69000000,20000000,299000000,345000000,379000000,413000000,299000000
2022-07-31,USD,529000000,1376000000,847000000,499000000,357000000,317000000,206000000,554000000,4000000,-20000000,4000000,20000000,None,5000000,29000000,26000000,346000000,8000000,20000000,338000000,312000000,357000000,392000000,338000000
2022-04-30,USD,509000000,1351000000,842000000,492000000,327000000,319000000,210000000,560000000,1000000,-19000000,1000000,19000000,None,-2000000,29000000,26000000,307000000,49000000,19000000,258000000,235000000,327000000,352000000,258000000
2022-01-31,USD,449000000,1250000000,801000000,446000000,271000000,326000000,210000000,565000000,1000000,-20000000,1000000,20000000,None,12000000,30000000,26000000,264000000,35000000,20000000,229000000,220000000,271000000,310000000,229000000
2021-10-31,USD,509000000,1294000000,785000000,457000000,349000000,295000000,196000000,524000000,1000000,-20000000,1000000,20000000,None,7000000,30000000,27000000,337000000,55000000,20000000,282000000,368000000,349000000,384000000,282000000
2021-07-31,USD,451000000,1246000000,795000000,458000000,284000000,302000000,207000000,544000000,1000000,-20000000,1000000,20000000,None,5000000,30000000,33000000,270000000,16000000,20000000,254000000,237000000,284000000,323000000,254000000
2021-04-30,USD,381000000,1221000000,840000000,484000000,235000000,297000000,209000000,565000000,0,-19000000,None,19000000,None,-8000000,29000000,56000000,208000000,22000000,19000000,186000000,211000000,235000000,283000000,186000000
2021-01-31,USD,345000000,1180000000,835000000,473000000,212000000,301000000,199000000,561000000,1000000,-20000000,1000000,20000000,None,2000000,28000000,58000000,195000000,23000000,20000000,172000000,235000000,212000000,273000000,172000000
2020-10-31,USD,405000000,1220000000,815000000,464000000,278000000,287000000,193000000,544000000,0,-19000000,None,19000000,None,7000000,28000000,58000000,266000000,49000000,19000000,525000000,138000000,278000000,343000000,217000000
2020-07-31,USD,285000000,1011000000,726000000,405000000,182000000,259000000,169000000,490000000,1000000,-20000000,1000000,20000000,None,22000000,26000000,54000000,185000000,9000000,20000000,176000000,223000000,182000000,259000000,176000000
2020-04-30,USD,210000000,895000000,685000000,379000000,102000000,251000000,166000000,472000000,4000000,-20000000,4000000,20000000,None,22000000,26000000,53000000,108000000,37000000,20000000,71000000,65000000,102000000,181000000,71000000
2020-01-31,USD,330000000,1095000000,765000000,440000000,203000000,300000000,187000000,512000000,6000000,-19000000,6000000,19000000,None,12000000,24000000,55000000,202000000,39000000,19000000,163000000,180000000,203000000,276000000,163000000
2019-10-31,USD,327000000,1120000000,793000000,455000000,208000000,286000000,176000000,514000000,6000000,-20000000,6000000,20000000,4305000000,9000000,24000000,55000000,203000000,8000000,20000000,517000000,77000000,208000000,278000000,195000000
2019-07-31,USD,305000000,1087000000,782000000,444000000,197000000,281000000,168000000,506000000,7000000,-20000000,7000000,20000000,0,15000000,24000000,53000000,199000000,40000000,20000000,159000000,160000000,197000000,272000000,159000000
2019-04-30,USD,291000000,1090000000,799000000,442000000,185000000,300000000,171000000,528000000,6000000,-20000000,16000000,20000000,1000000,22000000,24000000,51000000,193000000,40000000,20000000,153000000,141000000,185000000,264000000,153000000
2019-01-31,USD,237000000,1006000000,769000000,428000000,121000000,288000000,173000000,513000000,4000000,-20000000,None,20000000,0,15000000,24000000,51000000,120000000,6000000,20000000,114000000,153000000,121000000,191000000,114000000
2018-10-31,USD,-1656000000,988000000,2612000000,462000000,-580000000,311000000,160000000,1355000000,4000000,-20000000,None,20000000,None,12000000,25000000,51000000,-584000000,-470000000,20000000,704000000,-153000000,-580000000,-513000000,-114000000
2018-07-31,USD,565000000,1004000000,439000000,442000000,117000000,294000000,154000000,479000000,3000000,-20000000,None,20000000,None,13000000,25000000,51000000,113000000,-8000000,20000000,223000000,91000000,117000000,184000000,121000000
2018-04-30,USD,543000000,990000000,447000000,451000000,86000000,305000000,160000000,502000000,2000000,-21000000,None,21000000,None,16000000,27000000,51000000,83000000,19000000,21000000,185000000,57000000,86000000,155000000,64000000
