fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,1010900000,4554800000,3543900000,3324300000,551400000,92500000,None,343200000,None,-10300000,None,10300000,4087300000,-500000,224300000,125800000,327800000,9800000,10300000,395900000,379400000,551400000,463900000,318000000
2022-09-30,USD,974700000,5360100000,4385400000,4306300000,430000000,79100000,None,333900000,None,-4000000,None,4000000,5043500000,-14600000,206500000,80700000,205100000,12000000,4000000,279300000,462800000,430000000,289800000,193100000
2022-06-30,USD,937500000,6055800000,5118300000,5047300000,451900000,71000000,None,286200000,None,-3100000,None,3100000,6236800000,500000,241900000,28000000,683500000,87100000,33800000,687600000,738400000,451900000,714600000,596400000
2022-03-31,USD,658800000,4959100000,4300300000,4204100000,295800000,67100000,None,249600000,None,-2400000,None,2400000,4888900000,-500000,181100000,28000000,110900000,22900000,18200000,168600000,-99500000,295800000,141300000,88000000
2021-12-31,USD,-452300000,5441600000,452300000,4569700000,-91600000,80800000,None,452300000,None,-2500000,None,2500000,5187200000,200000,186900000,46100000,-322300000,-8700000,2500000,-904600000,-102400000,-91600000,-273700000,-313600000
2021-09-30,USD,777700000,4459700000,3682000000,3614700000,366500000,67300000,None,255200000,None,-1000000,None,1000000,4201800000,200000,190200000,32700000,184200000,2000000,1000000,288000000,34500000,366500000,217900000,182200000
2021-06-30,USD,643200000,3415900000,2772700000,2709000000,245800000,63700000,None,248100000,None,-1000000,None,1000000,3201800000,100000,179100000,32700000,62800000,6600000,1900000,155400000,-79800000,245800000,96500000,56200000
2021-03-31,USD,701300000,3632700000,2931400000,2836300000,344100000,61400000,None,232500000,None,-700000,None,700000,3502400000,100000,183400000,32800000,161400000,15000000,15400000,227900000,129800000,344100000,194900000,146400000
2020-12-31,USD,899300000,2572800000,1673500000,1781400000,265200000,74000000,None,289100000,None,-3300000,None,3300000,2315600000,1500000,182600000,48800000,72100000,38500000,100000,146000000,-17400000,265200000,124200000,33600000
2020-09-30,USD,753300000,2115100000,1361800000,1322900000,295500000,58600000,None,298500000,None,-8600000,None,8600000,1731600000,1400000,168500000,35200000,101200000,31900000,13700000,172200000,-43100000,295500000,145000000,69300000
2020-06-30,USD,601400000,1523500000,922100000,880100000,213100000,61500000,None,244200000,None,-10200000,None,10200000,1212300000,800000,169300000,35200000,57800000,-23200000,-21800000,177100000,-65800000,213100000,103200000,81000000
2020-03-31,USD,-1681800000,2048900000,3730700000,1202100000,-2077500000,60500000,None,255700000,None,-12300000,77400000,12300000,1618500000,0,200700000,38400000,-2033100000,-295300000,-25700000,-1820300000,-1661900000,-2077500000,-1982400000,-1737800000
2019-12-31,USD,771100000,2473900000,1702800000,1792300000,-23700000,57200000,None,225300000,None,-11700000,72900000,11700000,1207800000,None,209900000,46200000,-190700000,-77900000,11700000,-23700000,-161200000,-23700000,-132800000,-112800000
2019-09-30,USD,574400000,1902500000,1328100000,1328100000,41600000,69900000,None,270600000,None,-400000,79100000,400000,1968300000,75800000,201400000,3400000,-51100000,-3800000,400000,32100000,10600000,41600000,-47300000,-47300000
2019-06-30,USD,633700000,1995300000,1361600000,1361600000,113700000,72800000,None,282800000,None,-17200000,68900000,17200000,1995500000,3200000,194300000,42900000,-13500000,-3300000,17200000,48900000,23900000,113700000,46600000,-10200000
2019-03-31,USD,573400000,2299400000,1726000000,1726000000,61300000,81100000,None,274500000,None,-18900000,77800000,18900000,2296200000,2800000,194400000,43000000,-41800000,-2900000,20300000,-24700000,-84300000,61300000,20100000,-38900000
2018-12-31,USD,589200000,2597600000,2008400000,2008500000,-80900000,80000000,None,420000000,None,-15500000,None,15500000,2597600000,None,162400000,46400000,-138800000,-32200000,15500000,-80900000,113600000,-80900000,-76900000,-106600000
2018-09-30,USD,602900000,2986400000,2383500000,2383500000,76700000,63200000,None,319200000,None,-10000000,None,10000000,2925300000,3000000,161700000,44700000,-27600000,-3900000,10000000,-11200000,-111600000,76700000,27100000,-23700000
2018-06-30,USD,539100000,2444400000,1905300000,1905300000,155400000,57000000,None,132700000,None,-11200000,None,11200000,94800000,1900000,156800000,45800000,141900000,32800000,2000000,121100000,36700000,155400000,198900000,109100000
2018-03-31,USD,514600000,2455600000,1941000000,1941000000,86300000,56700000,None,229800000,None,-9600000,None,9600000,100000,1500000,152400000,45700000,31800000,8900000,9600000,38900000,92400000,86300000,87100000,22900000
