fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,10383000000,24532000000,14149000000,None,2811000000,7453000000,None,7572000000,None,14681000000,25075000000,10394000000,9851000000,None,None,19000000,7897000000,765000000,10394000000,7132000000,7003000000,18291000000,18310000000,7132000000
2022-09-30,USD,8354000000,24502000000,16148000000,None,3474000000,4353000000,None,4880000000,None,13765000000,19621000000,5856000000,10737000000,None,None,20000000,8301000000,1219000000,5856000000,7082000000,2729000000,14157000000,14177000000,7082000000
2022-06-30,USD,6974000000,22688000000,15714000000,8917000000,2192000000,4264000000,None,4782000000,None,12444000000,14975000000,2531000000,10244000000,None,None,20000000,6892000000,645000000,2531000000,6247000000,2990000000,9423000000,9443000000,6247000000
2022-03-31,USD,7801000000,23228000000,15427000000,9482000000,3528000000,4147000000,None,4273000000,None,11572000000,12894000000,1322000000,11656000000,None,None,20000000,7879000000,812000000,1322000000,7067000000,-1246000000,9201000000,9221000000,7067000000
2021-12-31,USD,7736000000,22060000000,14324000000,None,519000000,7188000000,None,7217000000,None,11410000000,12554000000,1144000000,10650000000,None,None,20000000,7818000000,805000000,1144000000,7013000000,5505000000,8962000000,8982000000,7013000000
2021-09-30,USD,8801000000,22766000000,13965000000,None,4755000000,3961000000,None,4046000000,None,11094000000,12336000000,1242000000,11672000000,None,None,19000000,8950000000,1259000000,1242000000,7691000000,7158000000,10192000000,10211000000,7691000000
2021-06-30,USD,7901000000,21466000000,13565000000,None,3383000000,4443000000,None,4518000000,None,10233000000,11387000000,1154000000,11233000000,None,None,20000000,8042000000,-1182000000,1154000000,9224000000,9633000000,9196000000,9216000000,9224000000
2021-03-31,USD,9117000000,22821000000,13704000000,None,5037000000,4029000000,None,4080000000,None,10197000000,11395000000,1198000000,12624000000,None,None,17000000,9166000000,1116000000,1198000000,8050000000,6234000000,10364000000,10381000000,8050000000
2020-12-31,USD,6087000000,20099000000,14012000000,None,-357000000,6305000000,None,6444000000,None,10253000000,11461000000,1208000000,9846000000,None,None,33000000,6119000000,649000000,1208000000,5470000000,4792000000,7327000000,7360000000,5470000000
2020-09-30,USD,4755000000,20336000000,15581000000,None,200000000,3889000000,None,4555000000,None,10129000000,11486000000,1357000000,10207000000,None,None,30000000,4546000000,-335000000,1357000000,4881000000,5065000000,5903000000,5933000000,4881000000
2020-06-30,USD,4141000000,22326000000,18185000000,None,128000000,3940000000,None,4013000000,None,10848000000,12540000000,1692000000,11478000000,None,None,16000000,3799000000,266000000,1692000000,3533000000,2491000000,5491000000,5507000000,3533000000
2020-03-31,USD,4767000000,22767000000,18000000000,None,1003000000,3724000000,None,3764000000,None,12130000000,16098000000,3968000000,10637000000,None,None,16000000,4531000000,521000000,3968000000,4010000000,10523000000,8499000000,8515000000,4010000000
2019-12-31,USD,8169000000,22349000000,14180000000,None,2091000000,5908000000,None,6078000000,None,12140000000,16926000000,4786000000,10209000000,None,None,28000000,8169000000,1175000000,4786000000,6994000000,5978000000,12955000000,12983000000,6994000000
2019-09-30,USD,6859000000,22807000000,15948000000,None,2826000000,3652000000,None,4033000000,None,12187000000,17916000000,5729000000,10620000000,None,None,29000000,6859000000,1082000000,5729000000,5777000000,7637000000,12588000000,12617000000,5777000000
2019-06-30,USD,8959000000,23084000000,14125000000,None,5082000000,3734000000,None,3877000000,None,12189000000,18224000000,6035000000,10895000000,None,None,29000000,8959000000,1611000000,6035000000,7348000000,9913000000,14994000000,15023000000,7348000000
2019-03-31,USD,8767000000,23004000000,14237000000,None,5097000000,3571000000,None,3670000000,None,12375000000,18170000000,5795000000,10629000000,None,None,26000000,8767000000,1456000000,5795000000,7311000000,9480000000,14562000000,14588000000,7311000000
2018-12-31,USD,8698000000,22677000000,14038000000,6437000000,27723000000,-19336000000,None,-19025000000,None,12504000000,17836000000,5332000000,10173000000,None,None,134000000,8698000000,1420000000,6261000000,7278000000,9903000000,14030000000,14164000000,7278000000
2018-09-30,USD,8994000000,22724000000,13783000000,5811000000,-1790000000,10560000000,None,10784000000,None,12061000000,16965000000,4904000000,10663000000,None,None,134000000,8994000000,1827000000,5095000000,7167000000,5664000000,13898000000,14032000000,7167000000
2018-06-30,USD,8498000000,22549000000,14111000000,5546000000,-2446000000,10723000000,None,10944000000,None,11828000000,16369000000,4541000000,10721000000,None,None,135000000,8498000000,1714000000,4719000000,6784000000,5729000000,13039000000,13174000000,6784000000
2018-03-31,USD,8394000000,23070000000,14731000000,4825000000,-3070000000,11213000000,None,11464000000,None,11769000000,15599000000,3830000000,11301000000,None,None,135000000,8394000000,1476000000,3991000000,6918000000,2935000000,12224000000,12359000000,6918000000
