fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,985759000,1231903000,246144000,330868000,163810000,199640000,None,102621000,343000,-34779000,343000,34779000,1242252000,115547000,None,38469000,243225000,55815000,35843000,164594000,320961000,278004000,316473000,187410000
2022-09-30,USD,773232000,993582000,220350000,618934000,150976000,183714000,None,204550000,122000,-11375000,11253000,11375000,989157000,-16616000,None,35533000,121968000,25495000,11375000,108987000,-40580000,133343000,168876000,96473000
2022-06-30,USD,812649000,983328000,170679000,616405000,187411000,131711000,None,156779000,188000,-3703000,188000,3703000,973131000,-39783000,None,37604000,142770000,33449000,3703000,114367000,25699000,146473000,184077000,109321000
2022-03-31,USD,707413000,897464000,190051000,577111000,148778000,150033000,None,182151000,127000,-9434000,127000,9434000,898998000,-28625000,None,38007000,108642000,15620000,10462000,104660000,82829000,118076000,156083000,93022000
2021-12-31,USD,736031000,917648000,181617000,557938000,172807000,144112000,None,147491000,309000,-11546000,11237000,11546000,922161000,2072000,None,31039000,161393000,23815000,12538000,77463000,105617000,172939000,203978000,137578000
2021-09-30,USD,700701000,885303000,184602000,558710000,155802000,148573000,None,179302000,137000,-16455000,137000,16455000,895937000,-16214000,None,33698000,121537000,18111000,16455000,121614000,78668000,137992000,171690000,103426000
2021-06-30,USD,698377000,905297000,206920000,572586000,137550000,171501000,None,200620000,171000,-16190000,16019000,16190000,914607000,5965000,None,33810000,126028000,37580000,16190000,106106000,107444000,142218000,176028000,88448000
2021-03-31,USD,565423000,751595000,186172000,516288000,123703000,155733000,None,186172000,35000,-29719000,35000,29719000,780940000,-27717000,None,29690000,63897000,2367000,56626000,93654000,73387000,93616000,123306000,61530000
2020-12-31,USD,299968000,790990000,179739000,491022000,128927000,143033000,None,180439000,63000,-33147000,63000,33147000,790990000,76584000,None,28901000,171428000,28237000,33147000,128927000,199599000,204575000,233476000,143191000
2020-09-30,USD,289274000,724873000,159067000,454026000,132753000,128289000,None,159067000,179000,-18867000,18688000,18867000,743300000,21211000,None,29198000,135574000,32665000,18867000,121478000,120342000,154441000,183639000,102909000
2020-06-30,USD,232238000,663422000,164758000,450346000,76768000,127712000,None,164758000,276000,-19352000,276000,19352000,682584000,26260000,None,28695000,83719000,16284000,19352000,87020000,73637000,103071000,131766000,67435000
2020-03-31,USD,252061000,680543000,159290000,454998000,94281000,129901000,None,159290000,316000,-15067000,316000,15067000,695024000,-24071000,None,28830000,55391000,4622000,15067000,65904000,9871000,70458000,99288000,50769000
2019-12-31,USD,262314000,691138000,165063000,428824000,108789000,129598000,None,165563000,684000,-24362000,684000,24362000,691138000,20454000,None,25013000,105401000,25053000,24362000,108789000,80799000,129763000,154776000,80348000
2019-09-30,USD,246116000,662636000,157037000,421835000,92802000,129509000,None,157037000,385000,-5698000,385000,5698000,667951000,-14254000,None,24875000,72493000,-317000,5698000,73552000,60576000,78191000,103066000,72810000
2019-06-30,USD,238104000,636778000,160952000,419464000,79768000,135941000,None,160952000,274000,-20835000,274000,20835000,657568000,-213000,None,23326000,58413000,14685000,20835000,44309000,40292000,79248000,102574000,43728000
2019-03-31,USD,211777000,605157000,143534000,392792000,69792000,122574000,None,143534000,179000,-9987000,179000,9987000,615144000,6306000,None,19411000,65735000,10602000,9987000,55688000,65036000,75722000,95133000,55133000
2018-12-31,USD,226417000,601530000,127204000,375113000,102482000,106918000,None,126404000,118000,-16741000,None,16741000,601530000,-10811000,None,16987000,74515000,14850000,16741000,102482000,46410000,91256000,108243000,59665000
2018-09-30,USD,216200000,568098000,136513000,369095000,84362000,113033000,None,136513000,230000,-17197000,None,17197000,585295000,5910000,None,18805000,72771000,12403000,17197000,60902000,54529000,89968000,108773000,60368000
2018-06-30,USD,215981000,566658000,141127000,369320000,76710000,120531000,None,141127000,182000,-18643000,None,18643000,585301000,12039000,None,18740000,71147000,17438000,18643000,52850000,24557000,89790000,108530000,53709000
2018-03-31,USD,181469000,493970000,312501000,312501000,67829000,103372000,None,114278000,282000,-11191000,None,11191000,500421000,6120000,None,10268000,62403000,9772000,11191000,53268000,76235000,73594000,83862000,52631000
