fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,354200000,1433900000,1356700000,1122300000,262300000,100700000,None,234400000,None,-42600000,42600000,42600000,1476500000,13300000,None,125700000,229000000,45400000,42600000,187600000,270200000,271600000,397300000,183600000
2022-09-30,USD,487800000,1768900000,1418800000,1323900000,405900000,94900000,None,94900000,None,-42800000,42800000,42800000,1811700000,7300000,None,123700000,374500000,79200000,42800000,291200000,298300000,417300000,541000000,295300000
2022-06-30,USD,425200000,1598600000,1320600000,1216500000,478600000,104100000,None,104100000,None,-43100000,43100000,43100000,1641700000,22000000,None,128400000,470900000,104400000,43100000,353200000,367700000,514000000,642400000,366500000
2022-03-31,USD,156100000,1193200000,1173200000,1074700000,59900000,97100000,None,95600000,None,-40500000,40500000,40500000,1233700000,10800000,None,128200000,27200000,5800000,40500000,24500000,-10200000,67700000,195900000,21400000
2021-12-31,USD,346700000,1448700000,1389800000,1149700000,210100000,102800000,None,245000000,None,-42800000,42800000,42800000,1491500000,600000,None,23100000,168300000,11500000,42800000,156100000,210600000,211100000,234200000,156800000
2021-09-30,USD,441900000,1513000000,1208800000,1115400000,356900000,86000000,None,93400000,None,-44300000,44300000,44300000,1557300000,5600000,None,6300000,318200000,63600000,44300000,254600000,256200000,362500000,368800000,254600000
2021-06-30,USD,385100000,1349800000,1084500000,992800000,307500000,82400000,None,91700000,None,-28100000,28100000,28100000,1377900000,8700000,None,107900000,288100000,62300000,28100000,225,228400000,316200000,424100000,225800000
2021-03-31,USD,174700000,958800000,888700000,807700000,99300000,79800000,None,77200000,None,-27400000,27400000,27400000,986200000,9500000,None,98600000,81200000,15900000,27400000,65300000,68100000,108600000,207200000,65300000
2020-12-31,USD,325400000,1153000000,1022900000,854200000,240600000,84900000,None,166900000,None,-28400000,28400000,28400000,1181400000,-3900000,None,7200000,208200000,25200000,28400000,183000000,163200000,236600000,243800000,183000000
2020-09-30,USD,404500000,1292700000,988400000,916900000,400600000,71100000,None,71500000,None,-28700000,28700000,28700000,1321400000,4000000,None,3400000,375900000,81500000,28700000,294400000,298000000,404600000,408000000,294400000
2020-06-30,USD,380500000,1239400000,961800000,890100000,306400000,71200000,None,71700000,None,-31200000,31200000,31200000,1270600000,3800000,None,98400000,279000000,61400000,31200000,217600000,220800000,310200000,408600000,217600000
2020-03-31,USD,142400000,929900000,894800000,815800000,57800000,78700000,None,77500000,None,-29800000,29800000,29800000,959700000,-2000000,None,None,26000000,100000,29800000,25900000,26300000,55800000,55800000,25900000
2019-12-31,USD,258600000,1067962000,993780000,841800000,184500000,73800000,None,153780000,None,-30620000,-20000,30600000,1098582000,2400000,None,14075000,156200000,25200000,30620000,130982000,120000000,186800000,200875000,131000000
2019-09-30,USD,420600000,1387810000,1078637000,999600000,345300000,78200000,None,79036000,None,-32436000,-36000,32400000,1420246000,1900000,None,755000,314800000,66200000,32436000,248622000,251100000,347200000,347955000,248600000
2019-06-30,USD,356900000,1246171000,995666000,922600000,285900000,72400000,None,73065000,None,-33297000,3000,33300000,1279468000,-13200000,None,636000,239400000,49900000,33297000,189469000,192500000,272700000,273336000,189500000
2019-03-31,USD,142900000,908420000,874484000,796100000,69200000,78300000,None,76023000,None,-32948000,-48000,32900000,941368000,1600000,None,934000,37900000,-5000000,32948000,42826000,46100000,70800000,71734000,42900000
2018-12-31,USD,227307000,1016039000,925328000,792946000,147004000,70968000,None,120624000,None,-33543000,31000,33574000,1024311000,2627000,None,3362000,115932000,21553000,33543000,94755000,72266000,149506000,152868000,94379000
2018-09-30,USD,312984000,1184172000,975186000,906656000,240662000,68441000,None,68530000,None,-35468000,None,35468000,1219640000,4248000,None,3441000,209310000,29089000,35468000,180221000,184613000,244778000,248219000,180221000
2018-06-30,USD,315917000,1169432000,969682000,886486000,263953000,71070000,None,83196000,None,-32971000,None,32971000,1202403000,7122000,None,None,237978000,52601000,32971000,185377000,186979000,270949000,270949000,185377000
2018-03-31,USD,110392000,767868000,762444000,691612000,39081000,70121000,None,69881000,None,-35087000,None,35087000,951000,8503000,None,None,12480000,2457000,35087000,10023000,11642000,47567000,47567000,10023000
