fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2023-01-31,USD,243197000000,75655000000,8625000000,19794000000,56576000000,7933000000,171842000000,100760000000,101610000000,32474000000,4300000000,28174000000,500000000,None,11169000000,2521000000,20134000000,166504000000,92198000000,53742000000,None,5130000000,372000000,52320000000,4843000000,38840000000,4191000000,34649000000,39212000000,31126000000,None,76693000000,None,83135000000,269000000,2697000000
2022-10-31,USD,247656000000,87680000000,11587000000,11587000000,64706000000,8218000000,159976000000,97553000000,None,28137000000,None,28137000000,None,None,None,3169000000,16295000000,175403000000,101408000000,57263000000,None,12818000000,6811000000,51105000000,4512000000,32582000000,5458000000,33935000000,39393000000,28970000000,None,72253000000,None,77946000000,270000000,2711000000
2022-07-31,USD,247199000000,84164000000,13923000000,13923000000,59921000000,7522000000,163035000000,96006000000,None,28664000000,None,28664000000,None,None,None,2798000000,19979000000,169630000000,99899000000,54191000000,None,16484000000,10634000000,47361000000,4420000000,24483000000,5316000000,29801000000,35117000000,26892000000,None,77569000000,None,82519000000,272000000,2736000000
2022-04-30,USD,246142000000,83220000000,11817000000,11817000000,61229000000,7674000000,162922000000,94741000000,None,29438000000,None,29438000000,None,None,None,2500000000,20267000000,169246000000,96530000000,52926000000,None,15523000000,11432000000,49809000000,4409000000,24322000000,3580000000,32174000000,35754000000,25692000000,None,76896000000,None,80532000000,275000000,2754000000
2022-01-31,USD,244860000000,81070000000,14760000000,27648000000,56511000000,8280000000,168590000000,94515000000,94809000000,33814000000,4800000000,29014000000,1000000000,None,12888000000,1519000000,22152000000,161607000000,87379000000,55261000000,None,3714000000,410000000,52116000000,4243000000,37667000000,2803000000,34864000000,37667000000,20254000000,None,83253000000,None,86904000000,276000000,2771000000
2021-10-31,USD,244851000000,82964000000,16111000000,17111000000,57484000000,7349000000,161887000000,92242000000,None,28923000000,None,28923000000,1000000000,None,1000000000,2020000000,22633000000,162577000000,87620000000,57156000000,None,2530000000,447000000,53581000000,4061000000,37553000000,1575000000,36425000000,38000000000,26002000000,None,82274000000,None,85674000000,277000000,2785000000
2021-07-31,USD,238552000000,78243000000,22831000000,23831000000,47754000000,6103000000,160309000000,91621000000,None,29159000000,None,29159000000,1000000000,None,1000000000,1555000000,21552000000,158023000000,81122000000,49601000000,None,2789000000,671000000,56649000000,3952000000,40527000000,1617000000,39581000000,41198000000,27024000000,None,80529000000,None,84572000000,278000000,2799000000
2021-04-30,USD,236581000000,76591000000,22846000000,23846000000,46383000000,5797000000,159990000000,90996000000,None,28872000000,None,28872000000,1000000000,None,1000000000,1565000000,22493000000,158246000000,80841000000,48151000000,None,4369000000,362000000,57005000000,3802000000,43411000000,3500000000,40273000000,43773000000,26022000000,None,78335000000,None,82577000000,280000000,2815000000
2021-01-31,USD,252496000000,90067000000,17741000000,32163000000,44949000000,6516000000,167329000000,92201000000,88370000000,33883000000,4900000000,28983000000,14422000000,None,14422000000,20861000000,23598000000,171571000000,92645000000,49141000000,None,3806000000,200000000,57950000000,3847000000,44309000000,3115000000,41194000000,44309000000,32328000000,None,80925000000,None,88763000000,282000000,2828000000
2020-10-31,USD,250863000000,73602000000,14325000000,27094000000,51842000000,5770000000,177261000000,102232000000,None,30236000000,None,30236000000,12769000000,None,12769000000,1665000000,22736000000,169432000000,88121000000,54152000000,None,5172000000,240000000,61581000000,4750000000,45207000000,4358000000,40849000000,45207000000,26524000000,None,81431000000,None,92279000000,283000000,2833000000
