fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,21464300000,5494200000,598600000,598600000,1792800000,2882200000,16241100000,3293400000,3962500000,11693400000,3680700000,8012700000,102000000,None,None,404700000,535100000,14205700000,4210400000,1728200000,116500000,505100000,3700000,9657500000,337800000,3356000000,501400000,None,3356000000,1285900000,406300000,7236100000,7301000000,9318800000,364700000,284500000
2022-09-30,USD,21037000000,5099300000,112900000,112900000,1802700000,2880400000,16260000000,3260900000,4016700000,11656400000,3915000000,7741400000,235400000,None,None,469400000,593400000,13947100000,3772300000,1584400000,109100000,497900000,495300000,9857300000,317500000,8026700000,2600000,None,8950700000,1145400000,375500000,7062600000,7228400000,9205100000,364600000,284800000
2022-06-30,USD,21163600000,4905000000,124900000,124900000,1720700000,2826700000,16609700000,3264000000,4035100000,11966500000,4030600000,7935900000,149700000,None,None,391400000,627300000,14045200000,3806000000,1524800000,99100000,618300000,615800000,9947400000,291800000,8167800000,2500000,None,9187200000,1154500000,311200000,7093400000,7186300000,9003300000,364500000,285000000
2022-03-31,USD,21067200000,4604500000,99400000,99400000,1589900000,2662100000,16750600000,3285700000,4016200000,12219300000,4138300000,8081000000,92300000,None,None,407000000,571900000,13962100000,3631300000,1423900000,96800000,493100000,490600000,10055600000,275200000,8267200000,2500000,None,9146700000,1136100000,294700000,7081600000,7061200000,8840400000,364500000,285700000
2021-12-31,USD,21206400000,4687100000,359900000,359900000,1491800000,2629700000,16783900000,3288500000,3891300000,12288000000,4224100000,8063900000,90800000,None,None,357000000,546000000,13953300000,3553200000,1384200000,91700000,411000000,408500000,10117500000,282600000,2548000000,2500000,None,2548000000,1144200000,254100000,7224200000,6784200000,8814500000,364100000,286900000
2021-09-30,USD,17926200000,4986800000,897900000,897900000,1378200000,2542100000,13140300000,3069600000,3853900000,9015300000,2889700000,6125600000,28800000,None,None,326600000,477100000,10964400000,2894500000,1237100000,86700000,18700000,16000000,7806900000,263000000,5931800000,2700000,None,6329200000,1117800000,289100000,6933500000,6756300000,8659800000,363700000,286600000
2021-06-30,USD,18533700000,5487400000,1402400000,1402400000,1418500000,2496100000,13250400000,3077900000,3855000000,9097800000,2925400000,6172400000,9500000,None,None,335500000,479100000,11797400000,2880300000,1213300000,87900000,17300000,14700000,8643300000,273800000,6708900000,2600000,None,7119400000,1170500000,320500000,6709100000,6749600000,8472800000,363200000,286100000
2021-03-31,USD,18208100000,5150000000,1189500000,1189500000,1347000000,2451000000,13253600000,3078700000,3750900000,9086300000,2966800000,6119500000,6200000,None,None,341500000,480600000,11888000000,2852200000,1128200000,89600000,24300000,21300000,8744600000,291200000,6685800000,3000000,None,7124000000,1189700000,324200000,6292300000,6741200000,8299300000,363000000,285900000
2020-12-31,USD,18126000000,5117400000,1260200000,1260200000,1285200000,2442400000,13204800000,3124900000,3656500000,8983900000,2977000000,6006900000,3200000,None,None,298200000,476000000,11924500000,2932200000,1160600000,80400000,17300000,15500000,8691800000,300500000,6673000000,1800000,6671200000,2270000000,1188900000,312400000,6166500000,6679700000,8243000000,362600000,285700000
2020-09-30,USD,18097100000,4992000000,1034700000,1034700000,1287800000,2505600000,13300900000,3146200000,3725400000,8981400000,3023400000,5958000000,9400000,None,None,348800000,543600000,12047700000,3106400000,1108400000,84600000,247300000,245700000,8630600000,435100000,6667700000,1600000,None,7350100000,1241400000,301100000,6014700000,6658700000,8079900000,362100000,285400000
2020-06-30,USD,18082400000,5166200000,1369000000,1369000000,1228700000,2380100000,13135000000,3138900000,3633600000,8779100000,3019200000,5759900000,78300000,None,None,313000000,558300000,12192200000,3227700000,1087700000,74000000,534900000,534200000,8645100000,442200000,6752000000,700000,None,7729100000,1087200000,260300000,5855200000,6639900000,7967800000,362000000,285400000
