fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,270100000,1524200000,1254100000,807500000,253100000,224600000,None,1271100000,None,None,140800000,None,1524200000,-5100000,None,479800000,365200000,99200000,None,289600000,269300000,253100000,845000000,266000000
2022-09-30,USD,863700000,1588200000,724500000,733600000,574600000,136400000,None,1013600000,None,None,83200000,None,1588200000,400000,None,56800000,518400000,134000000,None,357800000,375300000,574600000,575200000,384400000
2022-06-30,USD,954900000,1513000000,558100000,615400000,668600000,94700000,None,844400000,None,None,279700000,None,1513000000,-5400000,None,54700000,440500000,100900000,None,287800000,323700000,668600000,495200000,339600000
2022-03-31,USD,1177600000,1863000000,685400000,747900000,877400000,103800000,None,985600000,None,None,192900000,None,1863000000,-7200000,None,54500000,732400000,164500000,None,514400000,562900000,877400000,786900000,567900000
2021-12-31,USD,1287600000,1961700000,674100000,812400000,862500000,194100000,None,1099200000,None,None,50000000,None,1961700000,300000,None,53700000,919600000,179000000,None,733600000,743500000,862500000,973300000,740600000
2021-09-30,USD,1285600000,1954100000,668500000,730900000,996200000,103900000,None,957900000,None,None,None,None,1954100000,-3100000,51700000,51700000,1004500000,227300000,None,757400000,776500000,996200000,1047900000,777200000
2021-06-30,USD,1213400000,1929300000,715900000,739800000,958100000,112100000,None,971200000,None,None,None,None,1929300000,700000,50400000,50400000,1075000000,259300000,None,842700000,817500000,958100000,1008500000,815700000
2021-03-31,USD,1088100000,1826800000,738700000,710100000,893200000,106200000,None,933600000,None,None,None,None,1826800000,-3700000,49000000,49000000,979900000,230500000,None,764800000,741900000,893200000,942200000,749400000
2020-12-31,USD,1732900000,1732900000,637800000,755200000,755900000,141400000,None,977000000,None,None,None,None,1732900000,5500000,None,45600000,999800000,216400000,None,1732900000,803100000,755900000,1045400000,783400000
2020-09-30,USD,954800000,1595800000,641000000,662600000,728900000,88700000,None,866900000,None,None,None,None,1595800000,5800000,49700000,49700000,865100000,221900000,None,698600000,652700000,728900000,778600000,643200000
2020-06-30,USD,766600000,1415400000,648800000,650600000,553700000,99800000,None,861700000,None,None,None,None,1415400000,2000000,48200000,48200000,843300000,240300000,None,728500000,599900000,553700000,601900000,603000000
2020-03-31,USD,873800000,1462600000,588800000,548000000,707200000,102000000,None,755400000,None,None,485000000,None,1462600000,-15400000,46100000,46100000,383400000,40300000,None,166600000,337000000,707200000,753300000,343100000
2019-12-31,USD,1468700000,1468700000,540200000,633000000,580300000,143700000,None,888400000,None,None,163000000,None,1468700000,7000000,None,59100000,701700000,156400000,None,1468700000,551000000,580300000,760800000,545300000
2019-09-30,USD,861000000,1426700000,565700000,568800000,659100000,99400000,None,767600000,None,None,43800000,None,1426700000,-700000,45700000,45700000,702900000,157000000,None,545100000,535700000,659100000,704800000,545900000
2019-06-30,USD,809300000,1395200000,585900000,581000000,615100000,102700000,None,780100000,None,None,124500000,None,1395200000,-100000,44100000,44100000,711200000,183700000,None,555900000,530600000,615100000,659200000,527500000
2019-03-31,USD,699300000,1327300000,628000000,602100000,532500000,94600000,None,794800000,None,None,201900000,None,1327300000,800000,41900000,41900000,693900000,181300000,None,554000000,513000000,532500000,574400000,512600000
2018-12-31,USD,1305000000,1305000000,654600000,564800000,542300000,153100000,None,762700000,None,None,None,57300000,1305000000,-1700000,44600000,44600000,470300000,118400000,None,1305000000,340900000,542300000,586900000,351900000
2018-09-30,USD,846400000,1394600000,548200000,563600000,640600000,93900000,None,754000000,None,None,None,57300000,1394600000,100000,40200000,40200000,766900000,183900000,None,581600000,575700000,640600000,680800000,583000000
2018-06-30,USD,796600000,1345000000,548400000,564700000,594700000,92400000,None,750300000,None,None,None,57300000,1345000000,-2400000,37800000,37800000,618100000,169200000,None,459600000,431600000,594700000,632500000,448900000
2018-03-31,USD,753400000,1328000000,574600000,553800000,583800000,537700000,None,744200000,None,None,None,57300000,1328000000,900000,36900000,36900000,598100000,144400000,None,455500000,461100000,583800000,620700000,453700000
