fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,487261000,789824000,302563000,282265000,252172000,36000000,None,179363000,None,-119923000,5789000,119923000,55726000,None,None,198330000,121790000,None,119923000,195817000,124077000,252172000,450502000,121803000
2022-09-30,USD,488908000,790523000,301615000,281702000,264064000,32519000,None,-37501000,None,-111846000,3728000,111846000,262345000,260978000,None,190675000,420661000,None,111846000,258969000,372064000,264064000,454739000,360977000
2022-06-30,USD,484042000,773927000,289885000,273848000,265735000,34665000,None,122060000,None,-104142000,1195000,104142000,96247000,92672000,None,183146000,267243000,None,104142000,260965000,224397000,265735000,448881000,222989000
2022-03-31,USD,469316000,754307000,284991000,270255000,248498000,43194000,None,198117000,None,-101228000,1228000,101228000,22701000,2189000,None,177624000,176957000,None,101228000,248425000,151224000,248498000,426122000,143047000
2021-12-31,USD,458443000,731063000,272620000,256778000,247417000,33649000,None,95470000,None,-103331000,1564000,103331000,71272000,-15915000,None,177521000,223285000,None,147615000,248474000,188684000,247417000,424938000,184543000
2021-09-30,USD,458729000,730056000,271327000,258281000,242869000,34560000,None,215512000,None,-105794000,110061000,105794000,348000,-3919000,None,179412000,139250000,None,105794000,237082000,110660000,242869000,422281000,108297000
2021-06-30,USD,453169000,713807000,260638000,248703000,230175000,38405000,None,215238000,None,-106319000,1452000,106319000,7756000,10110000,None,183838000,141250000,None,106319000,231077000,113676000,230175000,414013000,111703000
2021-03-31,USD,443947000,713695000,269748000,257389000,228382000,44959000,None,215565000,None,-107902000,99850000,107902000,-898000,7154000,None,176565000,128147000,None,108800000,235266000,105347000,228382000,404947000,100596000
2020-12-31,USD,398352000,665089000,266737000,256194000,199009000,31053000,None,-419639000,None,-111991000,1676000,111991000,618982000,-68469000,None,168013000,24905000,None,111991000,123605000,13043000,199009000,367022000,10311000
2020-09-30,USD,421666000,693268000,271602000,258261000,227041000,27862000,None,194625000,None,-110993000,116053000,110993000,0,-5269000,None,166456000,118060000,None,110993000,222026000,94778000,227041000,393497000,92479000
2020-06-30,USD,402404000,654773000,252369000,239787000,186141000,37743000,None,216263000,None,-107142000,1305000,107142000,203767000,211456000,None,178188000,298580000,None,107142000,192525000,269929000,186141000,364329000,269150000
2020-03-31,USD,471653000,752556000,280903000,262966000,263490000,36454000,None,208163000,None,-101591000,3017000,101591000,410165000,407368000,None,171094000,577146000,None,101591000,257676000,492756000,263490000,434584000,500121000
2019-12-31,USD,467632000,757501000,289869000,279396000,757501000,32797000,None,203263000,None,-102880000,4393000,102880000,-1530000,4047000,None,169897000,176009000,None,104410000,757501000,147120000,757501000,927398000,140824000
2019-09-30,USD,456475000,743553000,287078000,276775000,258928000,31147000,None,197547000,None,-106471000,7178000,106471000,-28010000,-21390000,None,165862000,141370000,None,134481000,258385000,109740000,258928000,424790000,110396000
2019-06-30,USD,454301000,733741000,279440000,269454000,241402000,35071000,None,212899000,None,-102357000,3615000,102357000,0,54430000,None,177411000,203461000,None,102357000,290531000,164337000,241402000,418813000,166943000
2019-03-31,USD,447715000,725767000,278052000,7863000,257116000,41762000,None,230394000,None,-101009000,3753000,101009000,8938000,6030000,None,164594000,131159000,None,101009000,260298000,99737000,257116000,421710000,100730000
2018-12-31,USD,429479000,705157000,275678000,263483000,705157000,27683000,None,204934000,None,-100378000,None,100378000,525412000,49074000,None,165439000,185241000,None,116868000,-103164000,148533000,705157000,870596000,148529000
2018-09-30,USD,411698000,686284000,274586000,259333000,238364000,29677000,None,187673000,None,-95366000,None,95366000,525875000,7447000,None,157996000,150445000,None,95366000,235126000,124301000,238364000,396360000,119118000
2018-06-30,USD,406678000,664484000,257806000,248501000,230624000,28468000,None,184885000,None,-92204000,None,92204000,516439000,22145000,None,156417000,142273000,None,92204000,231898000,132673000,230624000,387041000,128681000
2018-03-31,USD,401459000,661151000,259692000,8073000,208152000,35894000,None,201691000,None,-90220000,None,90220000,519507000,98380000,None,165797000,119915000,None,90220000,208487000,180013000,208152000,373949000,176021000
