fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,907842000,1878542000,970700000,970700000,282200000,607416000,None,718083000,18462000,-94200000,18462000,94200000,1736278000,-28895000,385968000,91815000,177570000,48807000,94057000,128903000,495234000,271770000,363585000,128763000
2022-09-30,USD,953444000,1888113000,934669000,934669000,333159000,568572000,None,612287000,11192000,-91346000,11192000,91346000,1979459000,-6735000,378319000,39456000,246413000,34606000,91271000,211739000,-125354000,337759000,377215000,211807000
2022-06-30,USD,930738000,1860995000,930257000,930257000,317853000,564075000,None,610149000,4508000,-90826000,4508000,90826000,1951821000,-6238000,381395000,41105000,224957000,8635000,91246000,216242000,-149520000,315783000,356888000,216322000
2022-03-31,USD,736115000,1651990000,915875000,915875000,267316000,545198000,None,644354000,2106000,-79965000,2106000,79965000,1731955000,-9549000,385771000,89692000,180197000,32744000,79436000,147693000,180290000,260162000,349854000,147453000
2021-12-31,USD,856180000,1766615000,910435000,910435000,249725000,533509000,None,647040000,1130000,-80227000,1130000,80227000,1705895000,-5802000,376045000,91892000,165173000,41899000,80013000,123141000,79284000,245400000,337292000,123274000
2021-09-30,USD,773093000,1658743000,885650000,885650000,282121000,517622000,None,549388000,411000,-78943000,411000,78943000,1737686000,1482000,368577000,41983000,205440000,53224000,78764000,152026000,51569000,284383000,326366000,152216000
2021-06-30,USD,611454000,1476574000,865120000,865120000,278654000,507615000,None,551255000,374000,-87231000,374000,87231000,1563805000,-39377000,364562000,37110000,49812000,-18527000,189691000,68487000,136073000,137043000,174153000,68339000
2021-03-31,USD,739190000,1550407000,811217000,811217000,297662000,484283000,None,579448000,729000,-89681000,729000,89681000,1640088000,-6950000,341622000,89523000,188990000,32628000,102739000,156074000,60882000,278671000,368194000,156362000
2020-12-31,USD,733380000,1564115000,830735000,830735000,228606000,480199000,None,594887000,1244000,-90912000,1244000,90912000,-4576826000,-2697000,327247000,85179000,92298000,41304000,134913000,733380000,239427000,183210000,268389000,50994000
2020-09-30,USD,751788000,1519767000,767979000,767979000,288350000,452077000,None,495338000,1452000,-99736000,1452000,99736000,1376202000,162000,310466000,31900000,96590000,29903000,193230000,66831000,105177000,196326000,228226000,66687000
2020-06-30,USD,730777000,1470121000,739344000,739344000,282488000,435014000,None,477186000,1685000,-108480000,1685000,108480000,1354797000,4278000,299231000,28897000,178057000,44753000,110348000,133350000,199682000,286537000,315434000,133304000
2020-03-31,USD,708260000,1444542000,736282000,736282000,253484000,442047000,None,532367000,4273000,-107338000,4273000,107338000,1571474000,5170000,287378000,73657000,148983000,30191000,113779000,118957000,-153264000,256321000,329978000,118792000
2019-12-31,USD,691499000,1417135000,725636000,725636000,312974000,406060000,None,455058000,7532000,-117617000,7532000,117617000,-112314000,12336000,281855000,70372000,162627000,37632000,170375000,691499000,230618000,280244000,350616000,124995000
2019-09-30,USD,692471000,1396810000,704339000,704339000,285368000,403386000,None,428416000,8201000,-118674000,8201000,118674000,77568000,3428000,273054000,21313000,178677000,57827000,118359000,120811000,39057000,297351000,318664000,120850000
2019-06-30,USD,686798000,1384977000,698179000,698179000,291781000,391857000,None,414828000,7762000,-120547000,7762000,120547000,10561000,12180000,270007000,19811000,190851000,47324000,120547000,143852000,127449000,311398000,331209000,143527000
2019-03-31,USD,681188000,1363218000,682030000,682030000,279508000,384761000,None,455809000,4202000,-122846000,110293000,122846000,8819000,-166000,263643000,49535000,160647000,42569000,123228000,117747000,121415000,283493000,333028000,118078000
2018-12-31,USD,639148000,1310083000,670935000,670935000,270717000,367950000,None,427039000,3002000,-129978000,None,129978000,-12186000,4498000,256891000,49973000,136076000,26054000,142164000,68397000,86468000,266054000,316027000,110022000
2018-09-30,USD,623442000,1283751000,660309000,660309000,265753000,364822000,None,357689000,2912000,-130566000,None,130566000,1492000,3744000,253934000,51792000,143335000,18510000,129074000,143335000,80671000,273901000,325693000,124825000
2018-06-30,USD,610142000,1261943000,651801000,651801000,215038000,364691000,None,395104000,3958000,-134673000,None,134673000,-19215000,8866000,256296000,51035000,73974000,6356000,153888000,73974000,-92207000,208647000,259682000,67618000
2018-03-31,USD,593447000,1215877000,622430000,622430000,225875000,362933000,None,421469000,4610000,-126277000,None,126277000,-21491000,-3064000,256952000,50616000,79653000,16759000,147768000,79653000,132038000,205930000,256546000,62894000
