fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,672000000,1083000000,411000000,411000000,-127000000,432000000,346000000,799000000,None,-2000000,7000000,9000000,None,-39000000,57000000,106000000,-168000000,-29000000,None,-140000000,-175000000,-127000000,2000000,-139000000
2022-09-30,USD,717000000,1115000000,398000000,398000000,-3657000000,146000000,325000000,4374000000,None,-3000000,3000000,6000000,None,-12000000,56000000,103000000,-3672000000,144000000,None,-3816000000,-3807000000,-3666000000,-3563000000,-3816000000
2022-06-30,USD,767000000,1162000000,395000000,395000000,-579000000,410000000,327000000,1346000000,None,-5000000,1000000,6000000,None,-53000000,52000000,94000000,-637000000,-102000000,None,-535000000,-523000000,-631000000,-537000000,-535000000
2022-03-31,USD,815000000,1223000000,408000000,408000000,184000000,308000000,323000000,631000000,None,-6000000,None,6000000,None,-38000000,50000000,91000000,140000000,54000000,None,86000000,87000000,146000000,237000000,86000000
2021-12-31,USD,817000000,1199000000,382000000,40000000,41000000,426000000,350000000,776000000,None,-13000000,None,13000000,1281000000,58000000,48000000,41000000,87000000,-26000000,13000000,112000000,116000000,100000000,141000000,113000000
2021-09-30,USD,770000000,1108000000,338000000,18000000,-545000000,879000000,436000000,1315000000,None,-14000000,None,14000000,1108000000,979000000,46000000,19000000,420000000,103000000,14000000,317000000,322000000,434000000,453000000,317000000
2021-06-30,USD,802000000,1126000000,324000000,7000000,187000000,413000000,202000000,615000000,None,-16000000,None,16000000,1119000000,36000000,41000000,8000000,207000000,22000000,16000000,185000000,185000000,223000000,231000000,185000000
2021-03-31,USD,764000000,1093000000,329000000,6000000,193000000,374000000,197000000,571000000,1000000,-19000000,1000000,19000000,1093000000,-6000000,41000000,7000000,169000000,22000000,19000000,147000000,153000000,188000000,195000000,147000000
2020-12-31,USD,630000000,953000000,323000000,7000000,133000000,298000000,199000000,497000000,15000000,-16000000,15000000,16000000,953000000,167000000,42000000,8000000,299000000,42000000,16000000,257000000,247000000,315000000,323000000,257000000
2020-09-30,USD,526000000,794000000,268000000,7000000,162000000,192000000,172000000,364000000,5000000,-11000000,5000000,11000000,794000000,59000000,39000000,8000000,215000000,36000000,11000000,179000000,177000000,226000000,234000000,179000000
2020-06-30,USD,428000000,633000000,205000000,7000000,96000000,177000000,155000000,332000000,7000000,-11000000,7000000,11000000,633000000,73000000,38000000,8000000,165000000,118000000,11000000,47000000,55000000,176000000,184000000,47000000
2020-03-31,USD,619000000,859000000,240000000,7000000,189000000,274000000,156000000,430000000,14000000,-11000000,14000000,11000000,859000000,-14000000,37000000,7000000,178000000,5000000,11000000,173000000,174000000,189000000,196000000,173000000
2019-12-31,USD,662000000,952000000,290000000,290000000,268000000,233000000,161000000,394000000,16000000,-11000000,16000000,11000000,953000000,-4000000,38000000,7000000,269000000,30000000,11000000,662000000,239000000,280000000,287000000,239000000
2019-09-30,USD,648000000,907000000,259000000,259000000,308000000,189000000,151000000,340000000,16000000,-11000000,16000000,11000000,907000000,-43000000,37000000,10000000,270000000,36000000,11000000,234000000,234000000,281000000,291000000,234000000
2019-06-30,USD,573000000,838000000,265000000,265000000,205000000,202000000,166000000,368000000,20000000,-15000000,20000000,15000000,838000000,136000000,39000000,10000000,349000000,53000000,15000000,293000000,299000000,364000000,374000000,296000000
2019-03-31,USD,584000000,846000000,262000000,262000000,204000000,211000000,169000000,380000000,23000000,-15000000,8000000,15000000,1692000000,21000000,37000000,10000000,242000000,9000000,15000000,224000000,236000000,257000000,267000000,233000000
2018-12-31,USD,590000000,867000000,277000000,277000000,197000000,217000000,176000000,393000000,13000000,-20000000,None,20000000,867000000,19000000,40000000,10000000,222000000,12000000,20000000,590000000,211000000,242000000,252000000,210000000
2018-09-30,USD,597000000,853000000,256000000,256000000,241000000,197000000,159000000,356000000,14000000,-15000000,None,15000000,853000000,-8000000,35000000,10000000,243000000,44000000,15000000,188000000,198000000,258000000,268000000,199000000
2018-06-30,USD,575000000,830000000,255000000,255000000,227000000,197000000,151000000,348000000,11000000,-11000000,None,11000000,830000000,5000000,35000000,10000000,241000000,32000000,11000000,575000000,209000000,252000000,262000000,209000000
2018-03-31,USD,538000000,782000000,244000000,244000000,218000000,183000000,137000000,320000000,5000000,-11000000,None,11000000,782000000,9000000,30000000,9000000,232000000,24000000,11000000,538000000,208000000,243000000,252000000,208000000
