fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,209515000,1009314000,799799000,645020000,36751000,70779000,None,159447000,2208000,-68909000,2208000,68909000,1009314000,-35323000,None,-612882000,-32742000,-8750000,68909000,49223000,-2127000,36751000,-645624000,-23992000
2022-09-30,USD,669436000,1469871000,800435000,746960000,417573000,53475000,None,53675000,1785000,-63493000,53510000,63493000,1469871000,-4526000,None,207831000,379054000,52728000,63493000,394125000,327840000,417573000,650378000,326326000
2022-06-30,USD,468867000,1061669000,592802000,538684000,223095000,54118000,None,54503000,1691000,-62230000,1691000,62230000,1061669000,-2902000,None,201488000,191000000,26688000,62230000,230848000,163206000,223095000,454718000,164312000
2022-03-31,USD,273659000,783531000,509872000,451874000,54492000,57998000,None,61984000,1642000,-60907000,1642000,60907000,783531000,-1718000,None,203639000,21117000,4161000,60907000,82169000,18109000,54492000,285663000,16956000
2021-12-31,USD,243526000,798857000,555331000,427819000,50017000,76053000,None,133459000,1490000,-59946000,47157000,59946000,798857000,-1796000,None,186800000,23597000,-3987000,59946000,91836000,32389000,50017000,270343000,27584000
2021-09-30,USD,659671000,1308254000,648583000,590975000,429373000,57608000,None,55520000,1602000,-58794000,1602000,58794000,1308254000,5901000,None,181805000,411661000,71863000,58794000,402898000,340710000,429373000,652260000,339798000
2021-06-30,USD,512169000,1000249000,488080000,428585000,278386000,59495000,None,63588000,1687000,-57578000,1687000,57578000,1000249000,7023000,None,174127000,262257000,46560000,57578000,277014000,216631000,278386000,493962000,215697000
2021-03-31,USD,280945000,696475000,415530000,356047000,47534000,59483000,None,66990000,1948000,-56944000,1948000,56944000,696475000,8576000,None,176409000,31291000,-4350000,56944000,97458000,36925000,47534000,264644000,35641000
2020-12-31,USD,228174000,740961000,512787000,368466000,30848000,74321000,None,151652000,3222000,-59038000,3222000,59038000,740961000,-29535000,None,170511000,-39304000,-19913000,59038000,214453000,-24696000,30848000,190245000,-19391000
2020-09-30,USD,693656000,1254501000,560845000,505867000,455008000,54978000,None,56655000,2956000,-56834000,46025000,56834000,1254501000,8043000,None,172569000,423606000,77234000,56834000,351245000,346756000,455008000,653009000,346372000
2020-06-30,USD,481958000,929590000,447632000,390864000,261874000,56768000,None,57460000,2755000,-57941000,2755000,57941000,929590000,12634000,None,170005000,234646000,41061000,57941000,198459000,191289000,261874000,462592000,193585000
2020-03-31,USD,262562000,661930000,399368000,342600000,40422000,56768000,None,60712000,3277000,-55158000,3277000,55158000,661930000,7785000,None,173168000,9784000,-20209000,55158000,34866000,31510000,40422000,238110000,29993000
2019-12-31,USD,670391000,670391000,954084000,815494000,11997000,72590000,None,142574000,2682000,-55769000,2682000,55769000,670391000,11586000,None,163339000,-19683000,-88537000,55769000,100534000,53423000,11997000,194552000,68854000
2019-09-30,USD,792116000,1190787000,398671000,344862000,403290000,53809000,None,54603000,2694000,-53995000,2694000,53995000,1190787000,9451000,None,168616000,365542000,53266000,53995000,317149000,313374000,403290000,588153000,312276000
2019-06-30,USD,572189000,869501000,297312000,242222000,196589000,55090000,None,55773000,2699000,-52971000,2699000,52971000,869501000,8535000,None,164384000,161225000,17080000,52971000,149019000,143010000,196589000,378580000,144145000
2019-03-31,USD,454852000,740530000,285678000,230588000,60084000,55090000,None,55517000,2302000,-53988000,41488000,53988000,740530000,2811000,None,167801000,20336000,2418000,53988000,22791000,19125000,60084000,242125000,17918000
2018-12-31,USD,756376000,756376000,374250000,231983000,66884000,74267000,None,143267000,2391000,-55977000,None,55977000,756376000,1452000,None,161094000,37744000,6795000,55977000,60089000,33442000,66884000,249942000,30949000
2018-09-30,USD,826723000,1268034000,441311000,389936000,433307000,51375000,None,52275000,1957000,-55692000,None,55692000,1268034000,1895000,None,164311000,399345000,84333000,55692000,319885000,316562000,433307000,619348000,315012000
2018-06-30,USD,663429000,974123000,310694000,257087000,242162000,53607000,None,61041000,2408000,-54417000,None,54417000,974123000,2827000,None,161984000,210777000,44039000,54417000,171612000,162455000,242162000,427178000,166738000
2018-03-31,USD,937694000,692714000,395535000,197110000,31334000,53600000,None,53763000,1891000,-52199000,None,52199000,692714000,756000,None,163566000,1956000,-1265000,52199000,8094000,4434000,31334000,217721000,3221000
