fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-10-29,USD,962817000,2338793000,1375976000,1375976000,361856000,597164000,None,600961000,None,849000,None,849000,-1615000,None,None,58461000,362705000,88120000,None,274585000,274585000,361856000,422015000,274585000
2022-07-30,USD,928164000,2297113000,1368949000,1368949000,391428000,534459000,None,536736000,None,108000,None,108000,-1275000,None,None,60882000,391536000,95859000,None,295677000,295677000,391428000,452526000,295677000
2022-04-30,USD,941026000,2345901000,1404875000,1404875000,437708000,500970000,None,504320000,None,-401000,None,401000,-1002000,None,None,62839000,437307000,105912000,None,331395000,331395000,437708000,499745000,331395000
2022-01-29,USD,1027329000,2729388000,1702059000,1702059000,375622000,649968000,None,654634000,None,-467000,None,467000,-2057000,None,None,63726000,375155000,85789000,None,289366000,289310000,375622000,438414000,289366000
2021-10-30,USD,789474000,1995775000,1206301000,1206301000,284239000,503403000,None,505235000,None,-413000,None,413000,-1654000,None,None,65157000,283826000,68537000,None,215289000,215289000,284239000,348570000,215289000
2021-07-31,USD,797963000,1967207000,1169244000,1169244000,332307000,464299000,None,465656000,None,-425000,None,425000,-1647000,None,None,68978000,331882000,80989000,None,250893000,250893000,332307000,400435000,250893000
2021-05-01,USD,753788000,1938519000,1184731000,1184731000,305324000,443875000,None,449553000,None,-358000,None,358000,-56000,None,None,70599000,304966000,74677000,None,-56000,230289000,305324000,375207000,230289000
2021-01-30,USD,771028000,2198701000,1427673000,1427673000,224272000,514140000,None,546756000,None,-463000,None,463000,-1552000,None,None,71386000,223809000,52315000,None,171494000,171636000,224272000,294732000,171494000
2020-10-31,USD,545519000,1552033000,1006514000,1006514000,101277000,416378000,None,444242000,None,-1383000,None,1383000,-116000,None,None,72357000,99894000,25096000,None,74798000,74682000,101277000,170868000,74798000
2020-08-01,USD,329007000,1228009000,899002000,899002000,12755000,271587000,None,316252000,None,-2617000,None,2617000,105000,None,None,77403000,10138000,2086000,None,105000,8157000,12755000,84924000,8052000
2020-05-02,USD,303605000,1173210000,869605000,869605000,-101484000,380912000,None,405089000,None,-1272000,None,1272000,-75000,None,None,76626000,-102756000,-24247000,None,-75000,-78584000,-101484000,-27402000,-78509000
2020-02-01,USD,806885000,2305918000,1499033000,1499033000,287756000,515542000,None,519129000,None,None,None,439000,-1029000,None,None,76392000,288195000,65476000,None,222719000,222719000,287756000,365026000,222719000
2019-11-02,USD,623433000,1682514000,1059081000,1059081000,167780000,449198000,None,455653000,None,None,None,900000,-1606000,None,None,74256000,168680000,38933000,None,129747000,129747000,167780000,243836000,129747000
2019-08-03,USD,605899000,1666607000,1060708000,1060708000,208018000,392843000,None,397881000,None,None,None,1671000,-1850000,None,None,73141000,209689000,48431000,None,161258000,161258000,208018000,284501000,161258000
2019-05-04,USD,644847000,1743029000,1098182000,1098182000,237540000,403133000,None,407307000,None,None,None,2046000,-1365000,None,None,71810000,239586000,47365000,None,192221000,192221000,237540000,313442000,192221000
2019-02-02,USD,740859000,2124716000,1383857000,1383857000,281210000,457245000,None,459649000,None,None,None,1275000,-1546000,None,None,71820000,282485000,67811000,None,214674000,214674000,281210000,355580000,214674000
2018-11-03,USD,572278000,1560011000,987733000,987733000,169213000,395453000,None,403065000,None,None,None,1318000,-840000,None,None,69837000,170531000,39365000,None,131166000,131166000,169213000,241686000,131166000
2018-08-04,USD,535461000,1488221000,952760000,952760000,193815000,337142000,None,341646000,None,None,None,1143000,299000,None,None,69026000,194958000,46635000,None,148323000,148323000,193815000,265127000,148323000
2018-05-05,USD,560713000,1543667000,982954000,982954000,209842000,345624000,None,350871000,None,None,None,1325000,-798000,None,None,68789000,211167000,46771000,None,164396000,164396000,209842000,281281000,164396000
2018-02-03,USD,658347000,1937592000,1279245000,1279245000,254419000,399631000,None,403928000,None,359000,None,359000,-1811000,None,None,65003000,254778000,46605000,None,208173000,208173000,254419000,320140000,208173000
