fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,189906000,415183000,225277000,71282000,228143000,16036000,None,153678000,None,-52299000,36296000,52299000,2826000,None,135758000,135758000,182792000,-2373000,52299000,34280000,180862000,228143000,370849000,185165000
2022-09-30,USD,320896000,409748000,88852000,73450000,128608000,15172000,None,15402000,None,-51645000,5275000,51645000,2884000,None,135511000,135511000,94597000,1755000,51647000,137838000,118057000,128608000,281753000,92842000
2022-06-30,USD,317080000,399978000,82898000,69761000,128628000,13127000,None,13137000,None,-50477000,4571000,50477000,2738000,None,134517000,134517000,50190000,-6864000,50477000,127092000,68371000,128628000,235184000,57054000
2022-03-31,USD,167202000,381905000,214703000,68858000,109850000,12242000,None,145783000,None,-50377000,4785000,50377000,2689000,None,133533000,133533000,70500000,-2754000,50377000,73254000,93043000,109850000,254410000,73254000
2021-12-31,USD,155038000,371596000,216558000,66997000,101262000,17092000,None,149310000,None,-50486000,53168000,50486000,2403000,103626000,132179000,132179000,147151000,10277000,50514000,136874000,140290000,101262000,329816000,136874000
2021-09-30,USD,280508000,362857000,82349000,69529000,137971000,12712000,None,12820000,None,-50019000,11998000,50019000,2237000,40091000,130564000,130564000,121431000,3041000,50019000,118390000,119190000,137971000,302014000,118390000
2021-06-30,USD,275500000,350978000,75478000,63215000,93381000,12222000,None,12263000,None,-50971000,22371000,50971000,-14244000,26787000,128736000,128736000,66688000,1842000,67436000,64846000,65468000,93381000,246395000,64846000
2021-03-31,USD,151522000,355125000,203603000,65151000,197381000,9812000,None,138414000,None,-51649000,14387000,51649000,-268000,31725000,128587000,128587000,168952000,508000,54166000,168444000,172783000,197381000,349188000,168444000
2020-12-31,USD,138849000,362073000,223224000,66079000,111931000,23144000,None,156558000,12477000,-43809000,11800000,55609000,5448000,45222000,130127000,130127000,95640000,-105000,54672000,95745000,97816000,111931000,281376000,95745000
2020-09-30,USD,289462000,370811000,81349000,68037000,128937000,13310000,None,13312000,1736000,-55430000,30981000,55430000,-16767000,5335000,130202000,130202000,73661000,0,74544000,73661000,75571000,128937000,259293000,73661000
2020-06-30,USD,290388000,370497000,80109000,65142000,119736000,14952000,None,14967000,2468000,-54447000,11405000,54447000,-2679000,26423000,133609000,133609000,86094000,1636000,59474000,84458000,88416000,119736000,274150000,84458000
2020-03-31,USD,182658000,392367000,209709000,64131000,130837000,13982000,None,145628000,2394000,-55147000,5221000,55147000,2938000,18381000,131559000,131559000,315006000,0,54826000,315006000,306226000,130837000,501712000,315006000
2019-12-31,USD,141509000,375365000,388168000,62115000,116818000,15531000,None,145643000,11818000,-54688000,17005000,54688000,-1037989000,73097000,122908000,122908000,135182000,0,58114000,128818000,133958000,116818000,312778000,135182000
2019-09-30,USD,306262000,366932000,11358000,62883000,124039000,11345000,None,11358000,5804000,-54896000,8685000,54896000,372407000,38014000,120809000,120809000,100792000,1457000,49421000,99335000,99299000,124039000,276497000,99335000
2019-06-30,USD,294014000,361635000,13951000,58905000,124560000,13927000,None,13951000,5558000,-54112000,8347000,54112000,361967000,27613000,119465000,119465000,98061000,5640000,53780000,92275000,88100000,124560000,244025000,92275000
2019-03-31,USD,169857000,356223000,134059000,58622000,115695000,13459000,None,134059000,5311000,-53643000,23061000,53643000,357559000,31873000,120568000,120568000,125505000,6585000,52307000,118858000,117083000,115695000,236263000,118858000
2018-12-31,USD,350787000,497249000,137547000,106199000,149029000,16912000,None,137547000,4688000,-54157000,None,54157000,350787000,67886000,120597000,120597000,124440000,None,54157000,117820000,113151000,149029000,269626000,117820000
2018-09-30,USD,285089000,295721000,10632000,105536000,113897000,10601000,None,10632000,4480000,-55196000,None,55196000,350917000,27425000,120852000,120852000,86110000,5235000,55196000,80975000,83865000,113897000,234749000,80975000
2018-06-30,USD,337530000,348723000,11193000,101928000,138516000,11125000,None,11193000,4312000,-56278000,None,56278000,348723000,46416000,119330000,119330000,106410000,6082000,56278000,100440000,103711000,138516000,257846000,100440000
2018-03-31,USD,156030000,347255000,191225000,57250000,110547000,14813000,None,133975000,4157000,-54861000,None,54861000,344947000,40983000,119105000,119105000,96639000,5926000,54861000,90918000,96889000,110547000,229652000,90918000
