fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,968400000,2184900000,3762600000,3512900000,700600000,132900000,None,296300000,None,-33800000,115800000,149600000,4509800000,-64700000,None,462200000,729200000,206000000,149600000,471200000,651800000,700600000,1204000000,523200000
2022-09-30,USD,1502000000,6221800000,3971000000,3846500000,1154700000,124500000,None,124500000,None,-30600000,-23500000,7100000,5287400000,-2300000,None,229200000,1118300000,276600000,7100000,784100000,448000000,1154700000,1385700000,841700000
2022-06-30,USD,1846300000,6011800000,3635000000,3526800000,1674200000,108200000,None,108200000,None,-34100000,-28400000,5700000,5145900000,-35700000,None,471700000,1405200000,369300000,5700000,1007900000,767100000,1674200000,1920000000,1035900000
2022-03-31,USD,1439100000,4706700000,2638400000,2483200000,1255800000,132400000,None,155200000,None,-39300000,-32900000,6400000,4233000000,200000,None,226700000,1554400000,372400000,6400000,1155000000,1455500000,1255800000,1825000000,1182000000
2021-12-31,USD,1148600000,3378200000,2879800000,2692400000,969700000,123500000,None,182100000,None,-39000000,132900000,171900000,3802600000,-1100000,None,812900000,910300000,245500000,171900000,640400000,641500000,969700000,1769700000,664800000
2021-09-30,USD,864500000,3544600000,2651800000,2554100000,701600000,97700000,None,97700000,None,-47800000,-43800000,4000000,3318500000,600000,None,186100000,548500000,176600000,4000000,377700000,127700000,701600000,789200000,371900000
2021-06-30,USD,752300000,3070900000,2156000000,2048400000,484000000,107600000,None,107600000,None,-37300000,-29100000,8200000,2911800000,1400000,None,203500000,553100000,115900000,8200000,443300000,736400000,484000000,800400000,437200000
2021-03-31,USD,434900000,2363700000,1984800000,1862200000,313200000,101700000,None,122600000,None,-45000000,-34800000,10200000,2251300000,3000000,None,209100000,216400000,59700000,10200000,165700000,39400000,313200000,474900000,156700000
2020-12-31,USD,411400000,2193600000,2218300000,2046000000,294800000,110900000,None,188600000,None,-47200000,143600000,190800000,2551100000,1300000,None,208500000,347000000,-480900000,190800000,839800000,1075500000,294800000,611000000,827900000
2020-09-30,USD,355100000,2544700000,2124000000,2026400000,98500000,97600000,None,97600000,None,-43000000,-34800000,8200000,2387300000,4700000,None,205900000,31900000,38100000,8200000,27900000,53200000,98500000,288600000,-6200000
2020-06-30,USD,257000000,2252000000,313500000,1787700000,85800000,95100000,None,95100000,None,-49300000,-41700000,7600000,2078800000,2400000,None,215400000,44700000,-2700000,7600000,75700000,118200000,85800000,317100000,47400000
2020-03-31,USD,41400000,1691400000,262300000,1756700000,-66200000,67900000,None,85200000,None,-41100000,-33600000,7500000,1583900000,4500000,None,None,-336000000,-133000000,7500000,-184000000,-788800000,-66200000,-285200000,-203000000
2019-12-31,USD,80700000,1412700000,743600000,1995600000,-1194600000,104300000,None,747100000,None,-46700000,137100000,183800000,-6802900000,-3400000,None,14000000,-1209800000,-288800000,183800000,-925300000,-853800000,-1194600000,-1012000000,-921000000
2019-09-30,USD,279900000,2930000000,85000000,2473500000,139500000,78200000,None,85000000,None,-43200000,-39400000,3800000,2699600000,9700000,None,6800000,25100000,69200000,3800000,-17000000,-231600000,139500000,35700000,-44100000
2019-06-30,USD,227200000,2441000000,84400000,299800000,-241900000,78100000,None,84400000,None,-46000000,-42600000,3400000,2197700000,-3700000,None,6300000,-284800000,-51700000,3400000,-219100000,-115400000,-241900000,-275100000,-233100000
2019-03-31,USD,309500000,2137800000,108800000,251000000,202100000,93500000,None,108800000,None,-47000000,-41000000,6000000,1922300000,-1100000,None,6300000,177400000,46600000,6000000,130000000,192300000,202100000,189700000,130800000
2018-12-31,USD,466200000,2190000000,106200000,2054300000,258000000,89700000,None,169300000,None,-30700000,168100000,198800000,-7208700000,-3200000,None,None,145000000,32700000,198800000,112600000,-27100000,258000000,188900000,112300000
2018-09-30,USD,495500000,3133300000,78500000,2432600000,393300000,78500000,None,78500000,None,-40900000,-34900000,6000000,2925900000,-7600000,None,None,338100000,90600000,6000000,252000000,253000000,393300000,395800000,247500000
2018-06-30,USD,294600000,2297600000,79300000,1910400000,196300000,79300000,None,79300000,None,-45100000,-39400000,5700000,2126300000,-2400000,None,None,71600000,3700000,5700000,66400000,-253700000,196300000,127300000,67900000
2018-03-31,USD,242100000,1965800000,1797300000,1691600000,80700000,93600000,None,106100000,None,-49400000,-44100000,5300000,-32600000,-5600000,None,None,-7600000,-49900000,5300000,43400000,-97700000,80700000,50900000,42300000
