fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2023-01-31,USD,558500000,832400000,677400000,300000000,149500000,330900000,31600000,409000000,None,-26100000,26100000,26100000,858500000,-1300000,None,46500000,122100000,37500000,26100000,84600000,147600000,148200000,194700000,84600000
2022-10-31,USD,536600000,803300000,9200000,311500000,103500000,358000000,29100000,9200000,None,-22800000,22800000,22800000,826100000,-8300000,None,392100000,72400000,6800000,22800000,-18400000,-18400000,95200000,487300000,65600000
2022-07-31,USD,552100000,826300000,677400000,291300000,140600000,342700000,28700000,414800000,None,-17100000,22000000,17100000,843400000,-6200000,None,40100000,117300000,18900000,17100000,98400000,55600000,134400000,174500000,98400000
2022-04-30,USD,532500000,819000000,691500000,297300000,132700000,322400000,26300000,420500000,None,-10800000,30600000,10800000,829800000,41800000,None,51100000,163700000,37100000,10800000,126600000,69300000,174500000,225600000,126600000
2022-01-31,USD,518400000,780600000,630200000,268800000,130800000,319100000,26200000,387600000,None,-6600000,9900000,6600000,787200000,-2300000,None,42300000,121900000,26600000,6600000,95300000,59400000,128500000,170800000,95300000
2021-10-31,USD,501900000,748600000,914200000,257200000,128500000,311600000,25700000,680200000,None,-5000000,5000000,5000000,753600000,-1900000,None,345400000,121600000,11300000,5000000,110300000,128800000,126600000,472000000,110300000
2021-07-31,USD,516100000,757800000,638000000,247300000,100600000,352500000,24800000,415500000,None,-5600000,7600000,5600000,763400000,-1000000,None,38200000,94000000,-521800000,5600000,615800000,603200000,99600000,137800000,615800000
2021-04-30,USD,487100000,713400000,555300000,232400000,143200000,285800000,21000000,343900000,None,-6100000,7400000,6100000,719500000,-700000,None,37100000,136400000,18900000,6100000,117500000,151600000,142500000,179600000,117500000
2021-01-31,USD,450700000,674100000,525700000,229800000,133400000,261200000,21400000,317300000,None,-6400000,5200000,6400000,680500000,12500000,None,34700000,139500000,-1961600000,6400000,2101100000,2191800000,145900000,180600000,2101100000
2020-10-31,USD,424000000,681600000,843100000,257600000,100100000,264200000,25500000,604800000,None,-6700000,6700000,6700000,681600000,300000,None,321300000,93700000,12500000,6700000,93700000,53900000,100400000,421700000,81200000
2020-07-31,USD,360800000,572500000,484400000,217400000,72000000,232800000,21800000,288800000,None,-5700000,3300000,5700000,578200000,100000,None,34200000,66400000,11200000,5700000,55200000,123300000,72100000,106300000,55200000
2020-04-30,USD,323500000,512100000,472500000,201400000,28600000,237200000,23800000,294900000,None,-12800000,15200000,12800000,524900000,-6800000,None,33900000,9000000,-2500000,12800000,11500000,-70900000,21800000,55700000,11500000
2020-01-31,USD,426500000,634600000,512900000,219700000,111100000,258300000,22200000,315400000,None,-11600000,13000000,11600000,646200000,-2100000,None,34900000,97400000,6900000,11600000,90500000,107200000,109000000,143900000,90500000
2019-10-31,USD,455000000,691600000,521700000,236600000,146600000,249600000,23300000,313500000,None,-14700000,18000000,14700000,691600000,-3400000,None,35100000,128500000,7500000,14700000,128500000,155700000,143200000,178300000,121000000
2019-07-31,USD,450700000,662700000,515700000,228700000,142200000,249800000,21500000,308500000,None,-16700000,15600000,16700000,679400000,1500000,None,37200000,127000000,6900000,16700000,120100000,54900000,143700000,180900000,120100000
2019-04-30,USD,432600000,654300000,221700000,221700000,146900000,246800000,21000000,285700000,None,-18500000,18900000,18500000,654300000,-300000,None,36900000,128100000,5700000,18500000,122400000,103800000,146600000,183500000,122400000
2019-01-31,USD,418500000,628100000,209600000,209600000,110900000,250000000,21000000,307600000,None,-18200000,None,18200000,628100000,1100000,None,36600000,93800000,-9400000,18200000,103200000,135900000,112000000,148600000,103200000
2018-10-31,USD,430000000,651500000,221500000,221400000,122700000,248600000,22600000,320700000,None,-22800000,None,22800000,651500000,12800000,None,36200000,112600000,12000000,22800000,112700000,60400000,135400000,171600000,100600000
2018-07-31,USD,426800000,660000000,233200000,233200000,115600000,251000000,22500000,311200000,None,-22800000,None,22800000,660000000,-2400000,None,37700000,90400000,-10400000,22800000,100800000,31200000,113200000,150900000,100800000
2018-04-30,USD,404500000,631300000,226800000,226800000,74700000,247900000,20800000,329800000,None,-18700000,None,18700000,631300000,-2000000,None,36700000,54000000,-6900000,18700000,60900000,17900000,72700000,109400000,60900000
