fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,1856000000,19980000000,18124000000,18124000000,-353000000,1430000000,794000000,2493000000,None,-632000000,632000000,632000000,4000000,336000000,None,502000000,-620000000,14000000,632000000,-663000000,1334000000,-353000000,603000000,-634000000
2022-09-30,USD,-822000000,15956000000,16778000000,16778000000,-2799000000,1226000000,727000000,1953000000,None,-621000000,621000000,621000000,0,288000000,None,493000000,-3099000000,176000000,621000000,-3308000000,-3306000000,-2799000000,-1985000000,-3275000000
2022-06-30,USD,2122000000,16681000000,14559000000,14559000000,774000000,668000000,698000000,1365000000,None,-650000000,650000000,650000000,1000000,253000000,None,498000000,410000000,217000000,650000000,160000000,76000000,774000000,1558000000,193000000
2022-03-31,USD,346000000,13991000000,13645000000,13645000000,-1169000000,863000000,633000000,1574000000,None,-630000000,630000000,630000000,1000000,181000000,None,486000000,-1595000000,-376000000,630000000,-1242000000,-930000000,-1169000000,-479000000,-1219000000
2021-12-31,USD,-2514000000,14793000000,17307000000,17307000000,-4171000000,988000000,678000000,1991000000,None,-661000000,661000000,661000000,-6000000,132000000,None,534000000,-4679000000,-536000000,661000000,-4164000000,-984000000,-4171000000,-3484000000,-4143000000
2021-09-30,USD,1712000000,15278000000,13566000000,13566000000,329000000,1097000000,575000000,1503000000,None,-669000000,669000000,669000000,169000000,30000000,None,523000000,-287000000,-178000000,669000000,-132000000,1734000000,329000000,905000000,-109000000
2021-06-30,USD,2410000000,16998000000,14588000000,14588000000,1023000000,1040000000,497000000,1425000000,None,-673000000,673000000,673000000,112000000,199000000,None,551000000,569000000,-18000000,673000000,567000000,878000000,1023000000,1793000000,587000000
2021-03-31,USD,1409000000,15217000000,13808000000,13808000000,-83000000,1032000000,499000000,1555000000,None,-679000000,679000000,679000000,2000000,190000000,None,536000000,-548000000,-11000000,679000000,-561000000,-356000000,-83000000,643000000,-537000000
2020-12-31,USD,-5688000000,15304000000,20992000000,20992000000,-8049000000,1828000000,605000000,2859000000,None,-698000000,698000000,698000000,2000000,122000000,None,578000000,-8606000000,-186000000,698000000,-8049000000,-9774000000,-8049000000,-7330000000,-8420000000
2020-09-30,USD,1034000000,14139000000,13105000000,13105000000,-401000000,955000000,574000000,1421000000,None,-643000000,643000000,643000000,108000000,119000000,None,565000000,-908000000,-459000000,643000000,-466000000,-203000000,-401000000,300000000,-449000000
2020-06-30,USD,-1171000000,11807000000,12978000000,12978000000,-2964000000,1161000000,625000000,2400000000,None,-553000000,547000000,553000000,38000000,94000000,None,547000000,-3404000000,-1028000000,553000000,-2395000000,-2068000000,-2964000000,-2304000000,-2376000000
2020-03-31,USD,140000000,16908000000,16768000000,16768000000,-1353000000,873000000,672000000,1546000000,None,-262000000,257000000,262000000,54000000,112000000,None,556000000,-1490000000,-862000000,262000000,-641000000,-808000000,-1353000000,-672000000,-628000000
2019-12-31,USD,-797000000,17911000000,18708000000,18708000000,-2204000000,1052000000,749000000,-395,None,-242000000,242000000,242000000,395,104000000,None,628000000,-2342000000,-1332000000,242000000,-2204000000,-2236000000,-2204000000,-1472000000,-1010000000
2019-09-30,USD,3050000000,19980000000,16930000000,16930000000,1259000000,1001000000,778000000,1783000000,None,-203000000,204000000,203000000,-4000000,121000000,None,576000000,1177000000,10000000,203000000,1167000000,1148000000,1259000000,1956000000,1167000000
2019-06-30,USD,-2059000000,15751000000,17810000000,17810000000,-3380000000,672000000,826000000,1306000000,None,-154000000,154000000,154000000,192000000,107000000,None,546000000,-3427000000,-485000000,154000000,-2942000000,-2881000000,-3380000000,-2727000000,-2942000000
2019-03-31,USD,4272000000,22917000000,18645000000,18645000000,2350000000,1184000000,866000000,1976000000,None,-123000000,None,123000000,108000000,106000000,None,521000000,2333000000,184000000,123000000,2149000000,2263000000,2350000000,2977000000,2149000000
2018-12-31,USD,6251000000,28341000000,22090000000,22090000000,4175000000,1222000000,852000000,2377000000,None,None,None,158000000,-1000000,29000000,None,583000000,4046000000,622000000,158000000,4175000000,4290000000,4175000000,4787000000,3424000000
2018-09-30,USD,4106000000,25146000000,21040000000,21040000000,2227000000,1154000000,826000000,1911000000,None,None,None,106000000,69000000,12000000,None,523000000,2133000000,-230000000,106000000,2363000000,2553000000,2227000000,2762000000,2363000000
2018-06-30,USD,4722000000,24258000000,19536000000,19519000000,2710000000,1194000000,827000000,2018000000,None,None,None,109000000,3000000,-15000000,None,507000000,2586000000,390000000,109000000,2196000000,2219000000,2710000000,3202000000,2196000000
2018-03-31,USD,4558000000,23382000000,18824000000,18808000000,2875000000,997000000,764000000,1777000000,None,None,None,102000000,4000000,66000000,None,501000000,2839000000,362000000,102000000,2477000000,2688000000,2875000000,3442000000,2477000000
