fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,310701000,724652000,413951000,413951000,156960000,102268000,49683000,153741000,None,6441000,8720000,2279000,724652000,4777000,None,6662000,168139000,14386000,2279000,153792000,158413000,170418000,177080000,153753000
2022-09-30,USD,267916000,634713000,366797000,366797000,135441000,87693000,44188000,132475000,None,1425000,3680000,2255000,634713000,-2611000,None,5963000,134212000,19400000,2255000,114855000,110515000,136467000,142430000,114812000
2022-06-30,USD,219005000,530196000,311191000,311191000,94036000,85713000,39256000,124969000,None,-1372000,796000,2168000,530196000,-456000,None,6285000,92208000,15232000,2168000,76976000,73055000,94376000,100661000,76976000
2022-03-31,USD,176973000,441292000,264319000,264319000,61824000,79430000,35719000,115149000,None,-2276000,460000,2736000,441292000,-2141000,None,5786000,57407000,5586000,2736000,51814000,46517000,60143000,65929000,51821000
2021-12-31,USD,163314000,412719000,249405000,249405000,57695000,74030000,31589000,105619000,None,-12275000,414000,12689000,412719000,5236000,None,2688000,50541000,-2050000,12804000,52591000,50723000,63230000,65918000,52591000
2021-09-30,USD,140358000,351519000,211161000,211161000,37351000,73596000,29411000,103007000,None,-12518000,110000,12628000,351519000,874000,None,2513000,25709000,3900000,12628000,21809000,19733000,38337000,40850000,21809000
2021-06-30,USD,127801000,316057000,188256000,188256000,59400000,45693000,22708000,68401000,None,-12408000,98000,12506000,316057000,-633000,None,2508000,46346000,6995000,12519000,39346000,40635000,58852000,61360000,39351000
2021-03-31,USD,122949000,301754000,178805000,178805000,61386000,39745000,21818000,61563000,None,-7256000,73000,7329000,301754000,573000,None,1791000,-1666000,-33364000,63698000,31698000,31904000,5663000,7454000,31698000
2020-12-31,USD,121938000,264839000,142901000,142901000,79114000,27023000,15801000,42824000,None,-5228000,673000,5901000,264039000,-2534000,None,1352000,71352000,-1639000,6701000,72991000,73781000,77253000,78605000,72991000
2020-09-30,USD,94981000,178503000,83522000,83522000,51759000,28170000,15052000,43222000,None,-5883000,110000,5993000,178503000,-1031000,None,1247000,44845000,5483000,5993000,39362000,40159000,50838000,52085000,39362000
2020-06-30,USD,48387000,125538000,77151000,77151000,10854000,24341000,13192000,37533000,None,-5670000,282000,5952000,65846000,653000,None,1246000,-53855000,-6561000,5952000,-47255000,-47356000,-47903000,-46657000,-47294000
2020-03-31,USD,80675000,205545000,124870000,124870000,44712000,24087000,11876000,35963000,None,-2064000,1091000,3155000,220889000,-924000,None,1247000,57068000,-11868000,3155000,68968000,68768000,60223000,61470000,68936000
2019-12-31,USD,77881000,210032000,132151000,132151000,44442000,21140000,11168000,33439000,None,-1488000,815000,2303000,210032000,1467000,None,1182000,44421000,-72245000,2303000,116666000,115174000,46724000,47906000,116666000
2019-09-30,USD,64706000,180057000,115351000,115351000,33706000,19446000,11085000,31000000,None,-1392000,894000,2286000,180057000,-943000,None,1182000,31371000,272000,2286000,31099000,31254000,33657000,34839000,31099000
2019-06-30,USD,45319000,134094000,88775000,88775000,17447000,17637000,9604000,27872000,None,-758000,593000,1351000,134094000,-5480000,None,1181000,11209000,591000,1351000,10618000,10369000,12560000,13741000,10618000
2019-03-31,USD,33339000,100150000,66811000,66811000,7134000,17313000,8524000,26205000,None,-3540000,211000,3751000,97998000,-481000,None,1182000,3113000,348000,5692000,2765000,2686000,6864000,8046000,2765000
2018-12-31,USD,28165000,92289000,64124000,64125000,5003000,14281000,7340000,23162000,None,-2605000,490000,3095000,92289000,-1113000,None,800000,1285000,576000,3095000,709000,1458000,4380000,5180000,709000
2018-09-30,USD,25264000,78002000,52738000,52738000,-374000,14885000,8165000,25638000,None,-2469000,321000,2790000,78002000,-379000,None,500000,-3222000,248000,2469000,-3470000,-3124000,-432000,68000,-3470000
2018-06-30,USD,22701000,75896000,53195000,53195000,-558000,13797000,9462000,23259000,None,-2269000,154000,2423000,75896000,-572000,None,76000,-3399000,339000,2269000,-3738000,-3723000,-976000,-900000,-3738000
2018-03-31,USD,18315000,69972000,51657000,60685000,-2475000,13170000,7620000,20790000,None,-2292000,93000,2385000,69972000,-126000,None,100000,-4893000,235000,2292000,-5128000,-4840000,-2508000,-2408000,-5128000
