fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,4057000000,19662000000,9868000000,26123000000,-2456000000,4399000000,None,6513000000,None,2319000000,9232000000,6913000000,10430000000,None,None,1207000000,2764000000,528000000,6913000000,2266000000,1741000000,9677000000,10884000000,2236000000
2022-09-30,USD,4556000000,16577000000,9563000000,6369000000,1395000000,2273000000,None,3161000000,None,2510000000,6101000000,3591000000,10476000000,None,None,928000000,3358000000,726000000,3591000000,2662000000,1895000000,6949000000,7877000000,2632000000
2022-06-30,USD,4640000000,14462000000,9712000000,6307000000,1236000000,2264000000,None,3404000000,None,2282000000,3612000000,1330000000,10850000000,None,None,921000000,3278000000,783000000,1330000000,2536000000,2376000000,4608000000,5529000000,2495000000
2022-03-31,USD,5983000000,15235000000,10195000000,1316000000,2023000000,2136000000,None,3960000000,None,2216000000,2650000000,434000000,12585000000,None,None,942000000,4539000000,873000000,434000000,3715000000,1866000000,4973000000,5915000000,3666000000
2021-12-31,USD,6224000000,14846000000,9624000000,1133000000,-412000000,4431000000,None,6636000000,None,2089000000,2411000000,322000000,12435000000,None,None,1237000000,4864000000,1168000000,322000000,3716000000,3295000000,5186000000,6423000000,3696000000
2021-09-30,USD,6168000000,15041000000,9860000000,1113000000,3248000000,2095000000,None,2920000000,None,2063000000,2351000000,288000000,12690000000,None,None,1035000000,4857000000,1150000000,288000000,3724000000,3529000000,5145000000,6180000000,3707000000
2021-06-30,USD,5915000000,15106000000,10136000000,1142000000,3049000000,2071000000,None,2866000000,None,1865000000,2212000000,347000000,12894000000,None,None,1057000000,4565000000,1054000000,347000000,3512000000,3742000000,4912000000,5969000000,3511000000
2021-03-31,USD,6988000000,16128000000,10415000000,1319000000,3283000000,1908000000,None,3705000000,None,2028000000,2437000000,409000000,13691000000,None,None,887000000,5296000000,1176000000,409000000,4168000000,3328000000,5705000000,6592000000,4120000000
2020-12-31,USD,4430000000,14014000000,9210000000,1150000000,4430000000,3305000000,None,5823000000,None,1871000000,2245000000,374000000,11769000000,None,None,1406000000,4403000000,1018000000,374000000,3412000000,1960000000,4777000000,6183000000,3385000000
2020-09-30,USD,4398000000,12291000000,8233000000,1267000000,2092000000,1609000000,None,2306000000,None,1486000000,2056000000,570000000,10235000000,None,None,853000000,3453000000,736000000,570000000,2751000000,2179000000,4023000000,4876000000,2717000000
2020-06-30,USD,4965000000,14418000000,9305000000,1474000000,2697000000,1552000000,None,2268000000,None,1600000000,2358000000,758000000,12060000000,None,None,686000000,4315000000,1119000000,758000000,3236000000,1102000000,5073000000,5759000000,3196000000
2020-03-31,USD,2922000000,11926000000,7633000000,2887000000,-151000000,1509000000,None,3073000000,None,1356000000,3503000000,2147000000,8423000000,None,None,824000000,2064000000,366000000,2147000000,1780000000,6581000000,4211000000,5035000000,1698000000
2019-12-31,USD,2733000000,13376000000,8124000000,3152000000,2561000000,2850000000,None,172000000,None,1433000000,3952000000,2519000000,9424000000,None,None,656000000,2667000000,428000000,2519000000,2305000000,1049000000,5186000000,5842000000,2239000000
2019-09-30,USD,3633000000,13164000000,7356000000,3769000000,1398000000,1598000000,None,2235000000,None,1218000000,4350000000,3132000000,8814000000,None,None,654000000,2665000000,492000000,3132000000,2218000000,2626000000,5797000000,6451000000,2173000000
2019-06-30,USD,3869000000,13721000000,7348000000,4107000000,1649000000,1590000000,None,2220000000,None,1029000000,4506000000,3477000000,9215000000,None,None,675000000,2858000000,657000000,3477000000,2246000000,2623000000,6335000000,7010000000,2201000000
2019-03-31,USD,2901000000,13562000000,7358000000,1125000000,-4535000000,6185000000,None,7436000000,None,1014000000,4290000000,3276000000,9272000000,None,None,658000000,2916000000,487000000,3276000000,2468000000,2248000000,6192000000,6850000000,2429000000
2018-12-31,USD,1857000000,11670000000,6691000000,1127000000,1857000000,5499000000,None,6772000000,None,989000000,4111000000,3122000000,7559000000,None,None,469000000,1831000000,300000000,3122000000,1557000000,3238000000,4953000000,5422000000,1531000000
2018-09-30,USD,2849000000,12563000000,7022000000,1072000000,-3606000000,5896000000,None,6455000000,None,936000000,3627000000,2691000000,8936000000,None,None,468000000,2808000000,696000000,2691000000,2155000000,1183000000,5499000000,5967000000,2112000000
2018-06-30,USD,3215000000,12998000000,7448000000,1105000000,-3616000000,6222000000,None,6831000000,None,906000000,3294000000,2388000000,9704000000,None,None,517000000,3077000000,640000000,2388000000,2469000000,2773000000,5465000000,5982000000,2437000000
2018-03-31,USD,3382000000,12962000000,7676000000,7426000000,-4021000000,6378000000,None,7403000000,None,975000000,2860000000,1885000000,10102000000,None,None,390000000,3382000000,714000000,1885000000,2706000000,2759000000,5267000000,5657000000,2668000000
