fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,52880000000,20991000000,2547000000,2547000000,3088000000,2505000000,33674000000,7975000000,12163000000,13239000000,2459000000,10780000000,2285000000,685000000,None,533000000,6931000000,43614000000,15887000000,2117000000,8488000000,118000000,None,28643000000,None,15547000000,118000000,15429000000,15547000000,2207000000,6826000000,9266000000,None,16943000000,254000000,254000000
2021-12-31,USD,50873000000,19815000000,3604000000,3604000000,2981000000,1963000000,33047000000,7597000000,11503000000,13519000000,2706000000,10813000000,2789000000,689000000,None,688000000,7652000000,39914000000,13997000000,780000000,8107000000,6000000,6000000,27017000000,None,11676000000,6000000,11670000000,11676000000,2002000000,5928000000,10959000000,None,21600000000,271000000,271000000
2020-12-31,USD,50710000000,19378000000,3160000000,3160000000,3545000000,1978000000,33116000000,7213000000,10936000000,13818000000,3012000000,10806000000,2784000000,784000000,None,1150000000,6826000000,44672000000,13933000000,880000000,7545000000,500000000,500000000,31580000000,None,12169000000,500000000,11669000000,12169000000,1845000000,6196000000,6015000000,None,21636000000,279000000,279000000
2019-12-31,USD,47528000000,17095000000,1514000000,1514000000,3619000000,2337000000,32633000000,6591000000,10387000000,13817000000,3213000000,10604000000,3000000000,1200000000,None,531000000,6706000000,44357000000,13972000000,1281000000,7054000000,1250000000,0,31240000000,None,12654000000,1250000000,11404000000,12654000000,1921000000,5747000000,3127000000,None,18401000000,280000000,280000000
2018-12-31,USD,44876000000,16103000000,772000000,772000000,2997000000,2444000000,26796000000,6124000000,9965000000,14263000000,3494000000,10769000000,2500000000,1200000000,None,418000000,5178000000,43427000000,14398000000,2402000000,6491000000,1500000000,600000000,29029000000,None,14104000000,1500000000,12604000000,14704000000,1883000000,4311000000,1394000000,None,15434000000,281000000,283300000
