fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,-16749000000,12028000000,28777000000,6954000000,-1894000000,2511000000,None,5899000000,None,-558000000,693000000,558000000,10962000000,-64000000,None,2169000000,-2563000000,-462000000,558000000,-2079000000,-1505000000,-2005000000,164000000,-2101000000
2022-09-30,USD,4196000000,9823000000,5627000000,5627000000,-2190000000,2589000000,None,6402000000,None,-555000000,696000000,555000000,9683000000,-28000000,None,2233000000,-2874000000,-566000000,555000000,-2285000000,-2974000000,-2319000000,-86000000,-2308000000
2022-06-30,USD,3202000000,9827000000,6625000000,6625000000,-3639000000,3538000000,None,7820000000,None,-511000000,596000000,511000000,9814000000,-51000000,None,2266000000,-4254000000,-836000000,511000000,-3408000000,-3924000000,-3743000000,-1477000000,-3418000000
2022-03-31,USD,1923000000,3159000000,1236000000,1236000000,353000000,1040000000,None,1668000000,None,-153000000,2000000,153000000,3667000000,490000000,None,525000000,657000000,201000000,153000000,475000000,339000000,810000000,1335000000,456000000
2021-12-31,USD,-196000000,3783000000,196000000,1067000000,508000000,1069000000,None,196000000,None,-154000000,14000000,154000000,3245000000,-173000000,None,539000000,130000000,92000000,154000000,-392000000,-75000000,284000000,823000000,38000000
2021-09-30,USD,1621000000,3150000000,1529000000,1529000000,329000000,944000000,None,1305000000,None,-159000000,1000000,159000000,3144000000,72000000,None,341000000,192000000,36000000,165000000,197000000,24000000,351000000,692000000,156000000
2021-06-30,USD,2007000000,3062000000,1055000000,1055000000,779000000,952000000,None,1335000000,None,-157000000,2000000,157000000,3061000000,105000000,None,341000000,674000000,2000000,158000000,718000000,668000000,831000000,1172000000,672000000
2021-03-31,USD,1823000000,2792000000,969000000,969000000,396000000,1051000000,None,1431000000,None,-163000000,1000000,163000000,2808000000,68000000,None,361000000,246000000,106000000,163000000,191000000,210000000,409000000,770000000,140000000
2020-12-31,USD,-2112000000,3189000000,5301000000,1129000000,488000000,809000000,None,1154000000,None,-163000000,65000000,163000000,2897000000,58000000,None,358000000,369000000,98000000,174000000,318000000,518000000,532000000,890000000,271000000
2020-09-30,USD,1558000000,2561000000,1003000000,1003000000,531000000,633000000,None,1027000000,None,-161000000,None,161000000,2556000000,-28000000,None,341000000,289000000,-11000000,166000000,330000000,423000000,450000000,791000000,300000000
2020-06-30,USD,1731000000,2541000000,810000000,810000000,717000000,635000000,None,976000000,None,-161000000,None,161000000,2470000000,-6000000,None,334000000,427000000,156000000,232000000,300000000,372000000,588000000,922000000,271000000
2020-03-31,USD,1765000000,2683000000,918000000,918000000,779000000,645000000,None,991000000,None,-163000000,None,163000000,2704000000,-58000000,None,326000000,507000000,130000000,163000000,407000000,77000000,670000000,996000000,377000000
2019-12-31,USD,2874000000,2874000000,5198000000,1037000000,705000000,793000000,None,1132000000,0,-162000000,None,162000000,2874000000,2000000,None,333000000,528000000,52000000,162000000,705000000,683000000,690000000,1023000000,476000000
2019-09-30,USD,1764000000,2678000000,914000000,914000000,619000000,660000000,None,990000000,0,-163000000,None,163000000,2705000000,-1000000,None,322000000,409000000,147000000,163000000,297000000,147000000,572000000,894000000,262000000
2019-06-30,USD,1947000000,2885000000,938000000,938000000,911000000,709000000,None,1036000000,0,-161000000,None,161000000,2874000000,9000000,None,320000000,676000000,-271000000,184000000,987000000,928000000,837000000,1157000000,947000000
2019-03-31,USD,1777000000,2707000000,930000000,930000000,774000000,626000000,None,1003000000,1000000,-182000000,None,182000000,2693000000,-27000000,None,372000000,537000000,153000000,187000000,418000000,304000000,719000000,1091000000,384000000
2018-12-31,USD,1863000000,2809000000,946000000,946000000,711000000,657000000,None,1152000000,None,-171000000,None,171000000,2809000000,-36000000,None,397000000,464000000,195000000,171000000,711000000,247000000,635000000,1032000000,269000000
2018-09-30,USD,1658000000,2592000000,934000000,934000000,369000000,667000000,None,1289000000,None,-185000000,None,185000000,2584000000,-15000000,None,398000000,160000000,43000000,185000000,135000000,144000000,345000000,743000000,117000000
2018-06-30,USD,1850000000,2845000000,995000000,995000000,650000000,687000000,None,1284000000,None,-196000000,None,196000000,2798000000,-47000000,None,410000000,339000000,123000000,196000000,244000000,39000000,535000000,945000000,216000000
2018-03-31,USD,1247000000,2307000000,1060000000,1060000000,204000000,609000000,None,1043000000,None,-177000000,None,177000000,-4000000,-22000000,None,193000000,-28000000,-20000000,177000000,3000000,-10000000,149000000,342000000,-8000000
