fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,424000000,1405900000,981900000,6200000,228000000,185700000,None,188100000,None,-43000000,43000000,43000000,1389200000,2000000,None,-99000000,178800000,84500000,43000000,94700000,145000000,221800000,122800000,94300000
2022-09-30,USD,433600000,1400400000,966800000,6800000,228000000,196300000,None,240000000,None,-40900000,40900000,40900000,1392400000,0,None,49300000,185600000,51400000,40900000,132600000,67000000,226500000,275800000,134200000
2022-06-30,USD,438300000,1418000000,979700000,2300000,226700000,199200000,None,246600000,None,-39500000,1700000,39500000,1399100000,-600000,None,48300000,156600000,42700000,50000000,114400000,77700000,196100000,244400000,113900000
2022-03-31,USD,477000000,1417600000,940600000,4500000,262100000,205000000,None,251400000,None,-38900000,18200000,38900000,1408600000,3300000,None,48000000,208600000,59400000,39600000,149600000,157000000,247500000,295500000,149200000
2021-12-31,USD,475400000,1531500000,1056100000,1600000,300200000,201200000,None,258300000,None,-40200000,40200000,40200000,1573900000,300000,40800000,12400000,258900000,78000000,44100000,169000000,214600000,299100000,311500000,180900000
2021-09-30,USD,403700000,1406700000,1003000000,1300000,201300000,190300000,None,201900000,None,-42400000,2000000,42400000,1381000000,5300000,34900000,12400000,154300000,46600000,57100000,107800000,84900000,196700000,209100000,107700000
2021-06-30,USD,400700000,1328500000,927800000,3400000,196900000,192000000,None,203000000,None,-42100000,2000000,42100000,1317300000,900000,36000000,12300000,153900000,45800000,42100000,108600000,132900000,196000000,208300000,108100000
2021-03-31,USD,401100000,1267100000,866000000,3200000,202500000,188900000,None,200100000,None,-43100000,2000000,43100000,1263200000,1500000,35900000,12300000,164700000,54600000,43100000,105800000,104000000,207800000,220100000,110100000
2020-12-31,USD,424400000,1340900000,916500000,2800000,220800000,195800000,None,293400000,None,-43700000,2400000,43700000,1333100000,800000,34800000,12300000,189600000,47400000,43700000,137500000,177600000,233300000,245600000,142200000
2020-09-30,USD,404500000,1237200000,832700000,3000000,194500000,199300000,None,215800000,None,-43000000,45500000,43000000,1229300000,1400000,34200000,12300000,151400000,17400000,43000000,131800000,128100000,194400000,206700000,134000000
2020-06-30,USD,389900000,1151200000,761300000,1400000,186000000,184500000,None,204400000,None,-43300000,43900000,43300000,1144200000,3600000,33600000,12100000,144700000,44600000,43300000,100300000,125400000,188000000,200100000,100100000
2020-03-31,USD,390500000,1173900000,783400000,1800000,186800000,194100000,None,193700000,None,-44400000,3400000,44400000,1186500000,0,34000000,11700000,159300000,32700000,44400000,114500000,17300000,203700000,215400000,126600000
2019-12-31,USD,429300000,1298900000,869600000,400000,205000000,213400000,None,295300000,None,-47500000,51100000,47500000,1238100000,400000,33300000,13000000,115400000,11100000,63600000,124400000,124100000,162900000,175900000,104300000
2019-09-30,USD,392000000,1218500000,826500000,2700000,154000000,221600000,None,252400000,None,-48500000,54800000,48500000,1210200000,500000,31700000,11900000,90800000,22800000,48500000,79500000,50600000,139300000,151200000,68000000
2019-06-30,USD,378300000,1161000000,782700000,2000000,78400000,266200000,None,375600000,None,-43200000,4100000,43200000,1152400000,6200000,28800000,6400000,45500000,12300000,43200000,25500000,20400000,88700000,95100000,33200000
2019-03-31,USD,365200000,1112700000,747500000,2100000,141100000,212100000,None,232400000,None,-44900000,49500000,44900000,1106600000,1200000,28300000,-900000,87900000,30400000,44900000,64300000,79300000,132800000,131900000,57500000
2018-12-31,USD,399100000,1260300000,861200000,861200000,165400000,203400000,80800000,255400000,None,-46600000,None,46600000,1308900000,5500000,28300000,2000000,119400000,-80900000,44700000,199400000,164000000,166000000,168000000,200300000
2018-09-30,USD,365500000,1186200000,820700000,820700000,163200000,192100000,None,204500000,None,-44800000,None,44800000,1180500000,-4500000,29000000,100000,112400000,33400000,46300000,75600000,67100000,157200000,157300000,79000000
2018-06-30,USD,363500000,1155200000,791700000,791700000,160200000,192800000,None,201600000,None,-44500000,None,44500000,1145400000,1800000,29700000,100000,147900000,33500000,44900000,83300000,81400000,192400000,192500000,114400000
2018-03-31,USD,374000000,1131000000,757000000,757000000,167500000,194000000,None,209300000,None,-42000000,None,42000000,1112400000,-1800000,28900000,-200000,120900000,321500000,42000000,-208000000,-181500000,162900000,162700000,-200600000
