fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,3075000000,8695000000,5620000000,5620000000,834000000,2131000000,None,2839000000,None,-142000000,None,142000000,0,-86000000,None,288000000,853000000,270000000,142000000,587000000,867000000,834000000,1283000000,583000000
2022-09-30,USD,2613000000,7763000000,5150000000,5150000000,679000000,1884000000,None,1934000000,None,-114000000,None,114000000,0,-71000000,None,271000000,716000000,184000000,114000000,539000000,-61000000,679000000,1101000000,532000000
2022-06-30,USD,2641000000,7274000000,4633000000,4633000000,927000000,1676000000,None,1714000000,None,-89000000,None,89000000,0,-98000000,None,273000000,948000000,201000000,89000000,756000000,534000000,927000000,1310000000,747000000
2022-03-31,USD,2983000000,7764000000,4781000000,4781000000,1094000000,1693000000,None,2132000000,None,-91000000,None,91000000,-38000000,-168000000,None,275000000,1065000000,210000000,129000000,866000000,1054000000,1094000000,1431000000,855000000
2021-12-31,USD,2833000000,7658000000,4825000000,4825000000,1204000000,1670000000,None,2219000000,None,-97000000,None,97000000,0,-89000000,None,276000000,1241000000,238000000,97000000,1008000000,1283000000,1204000000,1614000000,1003000000
2021-09-30,USD,2824000000,7182000000,4358000000,4358000000,1294000000,1436000000,None,1530000000,None,-87000000,None,87000000,0,-82000000,None,273000000,1600000000,342000000,87000000,1012000000,926000000,1294000000,1960000000,1258000000
2021-06-30,USD,2631000000,6642000000,4011000000,4011000000,872000000,1593000000,None,1759000000,None,-90000000,None,90000000,0,-58000000,None,280000000,1476000000,398000000,90000000,577000000,1252000000,872000000,1846000000,1078000000
2021-03-31,USD,2966000000,7238000000,4272000000,4272000000,1283000000,1564000000,None,1938000000,None,-98000000,None,98000000,-110000000,-218000000,None,284000000,1173000000,212000000,208000000,975000000,905000000,1283000000,1555000000,961000000
2020-12-31,USD,2872000000,7298000000,4426000000,4426000000,1149000000,1624000000,None,48000000,None,-108000000,None,108000000,-185000000,-244000000,None,303000000,1500000000,344000000,293000000,2590000000,1721000000,1149000000,1911000000,1156000000
2020-09-30,USD,2792000000,6665000000,3873000000,3873000000,1135000000,1484000000,None,1657000000,None,-104000000,None,104000000,0,-89000000,None,285000000,1510000000,391000000,104000000,777000000,1283000000,1135000000,1899000000,1119000000
2020-06-30,USD,2331000000,5911000000,3580000000,3580000000,713000000,1453000000,None,1618000000,None,-108000000,None,108000000,0,-85000000,None,272000000,885000000,341000000,108000000,424000000,627000000,713000000,1265000000,544000000
2020-03-31,USD,2451000000,6707000000,4256000000,4256000000,856000000,1537000000,None,1808000000,None,-110000000,285000000,110000000,0,-190000000,None,256000000,884000000,148000000,110000000,689000000,-512000000,856000000,1250000000,736000000
2019-12-31,USD,2759000000,6913000000,4154000000,4154000000,906000000,1750000000,None,59000000,None,-115000000,85000000,115000000,0,-70000000,None,270000000,963000000,230000000,115000000,2575000000,1216000000,906000000,1348000000,733000000
2019-09-30,USD,2516000000,6355000000,3839000000,3839000000,876000000,1466000000,None,1648000000,None,-122000000,173000000,122000000,3000000,-205000000,None,260000000,793000000,-633000000,122000000,1428000000,1213000000,876000000,1175000000,1426000000
2019-06-30,USD,2469000000,6062000000,3593000000,3593000000,1025000000,1427000000,None,1450000000,None,-127000000,178000000,127000000,41000000,-101000000,None,259000000,1019000000,216000000,127000000,833000000,807000000,1025000000,1405000000,803000000
2019-03-31,USD,2593000000,6538000000,3945000000,3945000000,1036000000,1493000000,None,1771000000,None,-123000000,None,123000000,0,-80000000,None,258000000,1156000000,189000000,123000000,897000000,1046000000,1036000000,1537000000,967000000
2018-12-31,USD,2549000000,6773000000,4224000000,4224000000,870000000,1536000000,None,99000000,None,-128000000,None,128000000,0,-570000000,None,198000000,934000000,111000000,128000000,2488000000,773000000,870000000,1260000000,823000000
2018-09-30,USD,2414000000,6288000000,3874000000,3874000000,737000000,1508000000,None,1677000000,None,-117000000,None,117000000,0,30000000,None,206000000,1504000000,310000000,117000000,440000000,1075000000,737000000,1827000000,1194000000
2018-06-30,USD,2540000000,6112000000,3572000000,3572000000,481000000,1904000000,None,2059000000,None,-115000000,None,115000000,-140000000,12000000,None,200000000,333000000,15000000,255000000,325000000,-351000000,481000000,648000000,318000000
2018-03-31,USD,2849000000,6765000000,3916000000,3916000000,1224000000,1527000000,None,1788000000,None,-102000000,None,102000000,0,8000000,None,207000000,1383000000,337000000,102000000,944000000,1189000000,1224000000,1692000000,1046000000
