fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,61188000000,5144000000,111000000,111000000,803000000,1373000000,53279000000,48253000000,17502000000,None,None,None,1399000000,352000000,None,2857000000,389000000,44513000000,6078000000,1804000000,181000000,1964000000,813000000,38435000000,64000000,22046000000,1149000000,20897000000,28392000000,545000000,147000000,16675000000,None,7239000000,1374000000,549578018
2022-09-30,USD,59975000000,5090000000,117000000,117000000,870000000,1196000000,52142000000,47287000000,17639000000,None,None,None,960000000,340000000,None,2114000000,420000000,43591000000,4903000000,1586000000,187000000,809000000,158000000,38688000000,66000000,23960000000,647000000,20560000000,24118000000,545000000,151000000,16384000000,None,7128000000,1368000000,547006076
2022-06-30,USD,59317000000,4842000000,335000000,335000000,645000000,1084000000,51620000000,46535000000,17336000000,None,None,None,995000000,374000000,None,1986000000,439000000,43346000000,4865000000,1590000000,184000000,787000000,136000000,38481000000,67000000,23856000000,647000000,22076000000,23992000000,554000000,138000000,15971000000,None,6747000000,1367000000,546807793
2022-03-31,USD,57985000000,4022000000,90000000,90000000,505000000,1190000000,50849000000,45837000000,17420000000,None,None,None,994000000,378000000,None,1521000000,460000000,42253000000,5352000000,1257000000,192000000,1847000000,996000000,36901000000,68000000,22385000000,847000000,22807000000,23381000000,430000000,158000000,15732000000,None,6686000000,1361000000,544530987
2021-12-31,USD,57851000000,4239000000,166000000,166000000,631000000,1018000000,50481000000,45457000000,17060000000,None,None,None,1047000000,372000000,None,1562000000,431000000,42239000000,5046000000,1409000000,196000000,1606000000,1005000000,37193000000,69000000,22380000000,598000000,25232000000,23385000000,459000000,158000000,15612000000,None,6572000000,1360000000,544025269
2021-09-30,USD,57517000000,4487000000,631000000,631000000,587000000,1022000000,49946000000,44730000000,17711000000,None,None,None,1020000000,362000000,3446000000,1591000000,339000000,42346000000,5764000000,1319000000,199000000,2368000000,1747000000,36582000000,70000000,21600000000,618000000,24657000000,23347000000,440000000,207000000,15171000000,None,6508000000,1346000000,538458952
2021-06-30,USD,56779000000,4147000000,538000000,538000000,500000000,948000000,49594000000,44141000000,17382000000,None,None,None,1008000000,351000000,3389000000,1462000000,395000000,41987000000,4950000000,1273000000,196000000,1766000000,1745000000,37037000000,71000000,21497000000,18000000,24686000000,23242000000,409000000,208000000,14792000000,None,6146000000,1346000000,538305927
2021-03-31,USD,56511000000,4315000000,1039000000,1039000000,469000000,959000000,49371000000,43582000000,17060000000,None,None,None,915000000,329000000,3154000000,1257000000,409000000,41811000000,4877000000,1213000000,195000000,1498000000,1477000000,36934000000,71000000,21491000000,17000000,23654000000,22968000000,370000000,225000000,14700000000,None,6082000000,1345000000,538076662
2020-12-31,USD,53957000000,3275000000,129000000,129000000,535000000,916000000,48037000000,42950000000,16657000000,None,None,None,904000000,319000000,3096000000,981000000,379000000,39382000000,4239000000,1237000000,197000000,1005000000,584000000,35143000000,73000000,20066000000,417000000,24412000000,20650000000,407000000,183000000,14575000000,None,5968000000,1344000000,537438394
2020-09-30,USD,53708000000,3837000000,885000000,885000000,512000000,899000000,47350000000,42227000000,17456000000,None,None,None,851000000,292000000,2813000000,955000000,348000000,39931000000,4393000000,1602000000,201000000,901000000,500000000,35538000000,1603000000,20361000000,401000000,24396000000,20861000000,416000000,178000000,13777000000,None,5912000000,1314000000,525452824
