fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,2746765000,1101477000,112546000,112546000,367823000,449049000,1645288000,649474000,705914000,459467000,97672000,361795000,30250000,55500000,None,220489000,417729000,2138028000,1235803000,110221000,68800000,74982000,74982000,902225000,121664000,769775000,74982000,694387000,769775000,1012662000,67587000,608737000,4392112000,3599529000,10719000,82894000
2022-09-30,USD,2640067000,1058859000,99176000,99176000,354975000,410642000,1581208000,612405000,None,455260000,99968000,355292000,30250000,51760000,None,216636000,403440000,2164068000,1189945000,110144000,75551000,None,652152000,974123000,112280000,761200000,0,760814000,633000000,352134000,70953000,475999000,4323842000,3427322000,10709000,82995000
2022-06-30,USD,2607185000,1042825000,114362000,114362000,332565000,432752000,1564360000,594224000,None,456122000,100594000,355528000,30250000,52892000,None,183000000,398553000,2150177000,1166547000,127262000,77740000,None,630738000,983630000,117779000,768500000,0,767995000,611000000,345670000,69777000,457008000,4157257000,3246384000,10707000,83428000
2022-03-31,USD,2592689000,1089772000,204618000,204618000,301638000,423986000,1502917000,593457000,None,466156000,105188000,360968000,None,12014000,None,181281000,335568000,1952891000,971341000,120881000,80134000,None,420564000,981550000,110195000,773900000,0,773381000,400000000,304839000,71848000,639798000,3843749000,3114405000,10700000,84164000
2021-12-31,USD,2437203000,955655000,144454000,144454000,269030000,387812000,1481548000,587667000,648391000,458380000,99035000,359345000,5250000,13348000,None,173823000,330400000,1747211000,763579000,116140000,81208000,74996000,168427000,983632000,107308000,850711000,74996000,775205000,850711000,396373000,70941000,689992000,3570691000,2920440000,10688000,84562000
2021-09-30,USD,2385744000,938037000,145203000,145203000,258484000,393583000,1447707000,573385000,None,450216000,94976000,355240000,None,9790000,None,157590000,317144000,1630284000,633849000,86684000,81519000,74990000,95428000,996435000,110158000,928590000,74990000,778025000,963173000,367073000,72993000,754754000,3326021000,2757669000,10681000,84880000
2021-06-30,USD,2412149000,1001226000,232134000,232134000,241392000,399691000,1410923000,550255000,None,450599000,96757000,353842000,None,10489000,None,145392000,305346000,1663926000,651809000,93016000,84326000,124982000,144217000,1012117000,107565000,1030582000,124982000,780079000,1012626000,334018000,85043000,747460000,3142301000,2582434000,10675000,85096000
2021-03-31,USD,2327385000,1097798000,351163000,351163000,225559000,396500000,1229587000,543963000,None,296555000,53969000,242586000,None,11185000,None,139284000,295504000,1623950000,620662000,87175000,85872000,124971000,142878000,1003288000,96100000,1029271000,124971000,778747000,999818000,289487000,83549000,702696000,2953923000,2379852000,10668000,85365000
2020-12-31,USD,2294561000,1062738000,383928000,383928000,209873000,350905000,1231823000,555167000,586914000,295890000,52543000,243347000,None,12065000,None,137508000,289595000,1661766000,582761000,74558000,88730000,49988000,25000,1079005000,94772000,909100000,49988000,858492000,909125000,355239000,85604000,632088000,2799890000,2175595000,10646000,85449000
2020-09-30,USD,2047407000,868679000,175587000,175587000,217597000,361644000,1178728000,547624000,None,291567000,53467000,238100000,None,12599000,None,137902000,254802000,1606292000,526841000,71933000,90825000,49983000,66581000,1079451000,87253000,953983000,49983000,853316000,990552000,305715000,79664000,440576000,2788412000,2000805000,10628000,85300000
