fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,384000000,3825000000,3441000000,2510000000,-870000000,764000000,340000000,1254000000,None,49000000,49000000,36000000,-179000000,-60000000,None,167000000,-217000000,-162000000,36000000,-41000000,731000000,-870000000,-703000000,-55000000
2022-09-30,USD,63000000,2777000000,2714000000,1879000000,-1084000000,657000000,312000000,1147000000,None,36000000,36000000,18000000,30000000,None,None,178000000,-405000000,-74000000,18000000,-322000000,-700000000,-1084000000,-906000000,-331000000
2022-06-30,USD,1733000000,6252000000,4519000000,3323000000,241000000,1017000000,296000000,1492000000,None,24000000,24000000,16000000,87000000,None,None,179000000,1294000000,325000000,16000000,1002000000,567000000,241000000,420000000,969000000
2022-03-31,USD,963000000,4601000000,3638000000,2724000000,-224000000,735000000,268000000,1187000000,None,15000000,15000000,9000000,-143000000,None,None,179000000,685000000,121000000,9000000,577000000,641000000,-224000000,-45000000,564000000
2021-12-31,USD,261000000,3479000000,3218000000,2232000000,-1049000000,806000000,316000000,1310000000,None,19000000,19000000,8000000,17000000,1348000000,None,180000000,249000000,90000000,8000000,155000000,906000000,-1049000000,-869000000,159000000
2021-09-30,USD,-39000000,2371000000,2410000000,1558000000,-1188000000,672000000,297000000,1149000000,None,19000000,19000000,8000000,41000000,None,None,180000000,2000000,-28000000,8000000,36000000,-370000000,-1188000000,-1008000000,30000000
2021-06-30,USD,1439000000,5627000000,4188000000,3010000000,-32000000,998000000,293000000,1471000000,None,18000000,18000000,7000000,-89000000,None,None,180000000,1254000000,284000000,7000000,1018000000,1092000000,-32000000,148000000,970000000
2021-03-31,USD,842000000,4178000000,3336000000,2420000000,-350000000,733000000,281000000,1192000000,None,21000000,21000000,7000000,-24000000,None,None,183000000,778000000,178000000,7000000,613000000,123000000,-350000000,-167000000,600000000
2020-12-31,USD,1095000000,3207000000,2112000000,2112000000,1095000000,724000000,305000000,1213000000,None,18000000,36000000,10000000,-141000000,None,None,183000000,-128000000,-169000000,10000000,99000000,947000000,1095000000,1278000000,41000000
2020-09-30,USD,-193000000,1863000000,2056000000,1297000000,-1236000000,597000000,284000000,1043000000,None,11000000,67000000,11000000,-48000000,None,None,162000000,-509000000,-117000000,11000000,-390000000,-343000000,-1236000000,-1074000000,-392000000
2020-06-30,USD,1042000000,5191000000,4149000000,2829000000,-551000000,965000000,273000000,1593000000,None,9000000,9000000,14000000,5000000,None,None,176000000,838000000,78000000,14000000,766000000,848000000,-551000000,-375000000,760000000
2020-03-31,USD,697000000,3956000000,3259000000,2269000000,-633000000,757000000,280000000,1330000000,None,18000000,18000000,10000000,106000000,None,None,163000000,399000000,127000000,10000000,281000000,-391000000,-633000000,-470000000,272000000
2019-12-31,USD,960000000,2983000000,2023000000,1968000000,905000000,747000000,290000000,55000000,None,12000000,13000000,24000000,-76000000,None,128000000,162000000,-166000000,-145000000,24000000,-42000000,-624000000,905000000,1067000000,-21000000
2019-09-30,USD,-230000000,1911000000,2141000000,1349000000,-1311000000,646000000,289000000,1081000000,None,13000000,13000000,19000000,44000000,None,126000000,100000000,-598000000,-104000000,19000000,-527000000,-786000000,-1311000000,-1211000000,-494000000
2019-06-30,USD,1399000000,5556000000,4157000000,3047000000,20000000,937000000,269000000,1379000000,None,17000000,17000000,34000000,-100000000,None,114000000,113000000,-338000000,270000000,34000000,483000000,-763000000,20000000,133000000,-608000000
2019-03-31,USD,708000000,3396000000,5580000000,2211000000,-992000000,735000000,299000000,1700000000,None,23000000,70000000,56000000,-30000000,None,None,320000000,97000000,-67000000,59000000,89000000,90000000,-992000000,-672000000,164000000
2018-12-31,USD,2218000000,2815000000,597000000,2024000000,1383000000,694000000,345000000,835000000,None,None,None,175000000,None,None,None,698000000,-375000000,156000000,86000000,-715000000,-1620000000,-37000000,661000000,-531000000
2018-09-30,USD,462000000,1947000000,1485000000,1485000000,-584000000,633000000,325000000,1046000000,None,None,None,82000000,None,None,127000000,682000000,-5129000000,-8000000,82000000,-167000000,-5207000000,-5047000000,-4365000000,-5121000000
2018-06-30,USD,2044000000,5731000000,3687000000,3687000000,618000000,965000000,354000000,1426000000,None,None,None,88000000,None,None,130000000,763000000,627000000,-67000000,88000000,153500000,-1321000000,715000000,1478000000,694000000
2018-03-31,USD,1852000000,3794000000,4847000000,2752000000,243000000,959000000,382000000,1609000000,None,None,None,80000000,None,None,None,647000000,-80000000,27000000,80000000,153500000,744000000,-114000000,533000000,-107000000
