fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,143932000000,30120000000,5924000000,6829000000,4777000000,17218000000,102263000000,3774000000,7430000000,78303000000,32492000000,45811000000,17193000000,16288000000,905000000,1296000000,3426000000,98981000000,41229000000,7775000000,None,2993000000,0,39339000000,66000000,31414000000,2993000000,66000000,31414000000,30461000000,3142000000,44872000000,21844000000,37874000000,4000000,298676000
2022-09-30,USD,144209000000,30170000000,7079000000,7862000000,4017000000,17275000000,97942000000,3643000000,None,78692000000,32885000000,45807000000,17056000000,16273000000,783000000,1016000000,2480000000,99076000000,41115000000,6870000000,None,3488000000,0,39414000000,69000000,69000000,3488000000,69000000,69000000,30757000000,3179000000,45041000000,19390000000,37041000000,4000000,303854000
2022-06-30,USD,152630000000,37422000000,4421000000,5175000000,3781000000,18290000000,98493000000,3604000000,None,79086000000,33276000000,45810000000,17478000000,16724000000,754000000,1124000000,2628000000,106663000000,45218000000,7142000000,None,2397000000,1797000000,42173000000,35000000,35000000,2397000000,35000000,1832000000,35679000000,3175000000,45892000000,16588000000,34626000000,4000000,315122000
2022-03-31,USD,152610000000,35393000000,4424000000,5155000000,3500000000,16003000000,99814000000,3599000000,None,79518000000,33714000000,45804000000,18424000000,17693000000,731000000,1042000000,2541000000,106446000000,43662000000,6632000000,None,2173000000,1570000000,42469000000,37000000,37000000,2173000000,37000000,1607000000,34857000000,3346000000,46087000000,15581000000,33420000000,4000000,318487000
2021-12-31,USD,154889000000,36134000000,5081000000,6001000000,3722000000,15071000000,104821000000,3692000000,6592000000,79913000000,34102000000,45811000000,19358000000,18438000000,920000000,1283000000,3405000000,107705000000,43572000000,6655000000,None,2545000000,2027000000,43682000000,28000000,31876000000,2545000000,28000000,33903000000,34372000000,3762000000,47112000000,14175000000,32593000000,4000000,322948000
2021-09-30,USD,154251000000,25487000000,3483000000,4857000000,3020000000,16250000000,107712000000,4019000000,None,80671000000,34615000000,46056000000,25130000000,23756000000,1374000000,1360000000,2715000000,106768000000,36340000000,5659000000,None,2703000000,2680000000,45162000000,30000000,30000000,2703000000,30000000,2710000000,27978000000,4261000000,47415000000,12316000000,31803000000,4000000,335166000
2021-06-30,USD,154207000000,25011000000,3821000000,5126000000,3042000000,15462000000,107960000000,4029000000,None,81070000000,35007000000,46063000000,24927000000,23622000000,1305000000,1381000000,2654000000,105440000000,34711000000,5647000000,None,1532000000,1512000000,45252000000,31000000,31000000,1532000000,31000000,1543000000,13062000000,4330000000,48709000000,10134000000,30513000000,4000000,341479000
2021-03-31,USD,152081000000,25554000000,6505000000,7982000000,2919000000,13588000000,105424000000,4062000000,None,79427000000,34792000000,44635000000,24298000000,22821000000,1477000000,1065000000,2551000000,103867000000,33470000000,5640000000,None,404000000,5000000,45365000000,35000000,35000000,404000000,35000000,40000000,13664000000,4485000000,48149000000,9267000000,29389000000,4000000,348248000
2020-12-31,USD,155451000000,27799000000,10182000000,11513000000,3165000000,12191000000,110648000000,4205000000,5575000000,79827000000,35179000000,44648000000,24593000000,23262000000,1331000000,930000000,2687000000,105065000000,36022000000,5478000000,None,3374000000,1030000000,43604000000,36000000,32161000000,3374000000,36000000,33191000000,13823000000,4629000000,50321000000,6372000000,28575000000,4000000,354771000
2020-09-30,USD,160044000000,34557000000,5344000000,6668000000,2657000000,13488000000,105258000000,4146000000,None,80177000000,35492000000,44685000000,23276000000,21952000000,1324000000,1722000000,2480000000,111946000000,43886000000,5327000000,None,6449000000,1600000000,43692000000,40000000,40000000,6449000000,40000000,1640000000,19571000000,4552000000,48032000000,4648000000,24440000000,4000000,364427000
2020-06-30,USD,159628000000,34880000000,7185000000,8375000000,2712000000,12694000000,105173000000,4192000000,None,80381000000,35791000000,44590000000,22528000000,21338000000,1190000000,1311000000,2529000000,112223000000,42179000000,5413000000,None,4750000000,5000000,46201000000,43000000,43000000,4750000000,43000000,48000000,7365000000,4775000000,47366000000,3601000000,23052000000,4000000,367396000
2020-03-31,USD,154711000000,30877000000,4452000000,5425000000,2565000000,11735000000,104466000000,4236000000,None,80746000000,36162000000,44584000000,21581000000,20608000000,973000000,1733000000,2517000000,109590000000,40380000000,5585000000,None,4340000000,770000000,45732000000,58000000,58000000,165000000,58000000,828000000,56821000000,4519000000,45079000000,3250000000,21298000000,4000000,370440000
2019-12-31,USD,155774000000,29845000000,4619000000,5556000000,2661000000,10716000000,110029000000,4417000000,4504000000,81164000000,36562000000,44602000000,22479000000,21542000000,937000000,1400000000,2283000000,110395000000,40138000000,5090000000,None,5514000000,944000000,45740000000,61000000,36672000000,166000000,61000000,37616000000,57546000000,4460000000,45338000000,2193000000,20162000000,4000000,372531000
2019-09-30,USD,154847000000,21168000000,4577000000,5948000000,2160000000,11719000000,117930000000,4448000000,None,81546000000,37084000000,44462000000,30275000000,28904000000,1371000000,1341000000,2379000000,110114000000,34447000000,4502000000,None,4712000000,1140000000,37960000000,64000000,33977000000,162000000,None,1140000000,56103000000,3919000000,44696000000,1750000000,19185000000,4000000,374842000
2019-06-30,USD,154401000000,20709000000,3610000000,5275000000,2298000000,11700000000,117202000000,4538000000,None,82166000000,37717000000,44449000000,29845000000,28180000000,1665000000,1436000000,2318000000,110552000000,31867000000,4517000000,None,2310000000,990000000,50222000000,70000000,36815000000,1298000000,None,990000000,55547000000,3930000000,43815000000,949000000,17834000000,4000000,377962000
2019-03-31,USD,154348000000,21136000000,4976000000,6638000000,2382000000,10941000000,116931000000,4523000000,None,82875000000,38338000000,44537000000,28919000000,27257000000,1662000000,1175000000,2276000000,111897000000,32969000000,4488000000,None,2915000000,558000000,50806000000,68000000,37503000000,2336000000,None,558000000,55889000000,3832000000,42408000000,595000000,16426000000,4000000,379387000
2018-12-31,USD,153226000000,20430000000,3855000000,5900000000,2821000000,10473000000,116629000000,4562000000,3396000000,83508000000,39003000000,44505000000,28974000000,26929000000,2045000000,1236000000,1630000000,112154000000,31895000000,4366000000,None,2955000000,1500000000,52446000000,32000000,41164000000,0,39523000000,42664000000,17503000000,3470000000,41028000000,104000000,15088000000,4000000,380924000
