fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,29489900000,1842000000,25200000,25200000,672900000,525500000,30795800000,22136500000,None,2336600000,None,2336600000,181100000,653300000,None,44500000,534500000,20006200000,3493800000,600800000,None,1777100000,1332300000,16502800000,40800000,3267800000,439100000,9905700000,4600100000,198400000,287900000,9483700000,None,2298500000,7219700000,229900000
2022-09-30,USD,29247600000,1905700000,24700000,24700000,615200000,588500000,30106300000,21686900000,None,2336600000,None,2336600000,None,613500000,None,66200000,570300000,19638600000,3671700000,398200000,None,2071800000,1722300000,15960400000,None,9197200000,349500000,9197200000,1722300000,218600000,304400000,9609000000,None,2432200000,7216600000,229900000
2022-06-30,USD,29188800000,1922100000,22400000,22400000,636500000,598500000,30031800000,21468600000,None,2336600000,None,2336600000,None,687600000,None,65900000,572800000,19881500000,3859700000,474300000,None,2378000000,2028500000,16018300000,None,9196700000,349500000,9196700000,2028500000,189800000,303500000,9307300000,None,2136000000,7212500000,229900000
2022-03-31,USD,28739900000,1722000000,22200000,22200000,612700000,338100000,29794900000,21157700000,None,2336600000,None,2336600000,14500000,733200000,None,76800000,586400000,19502800000,3391300000,396100000,None,1979500000,1392200000,16111100000,None,9247100000,587300000,9247100000,1392200000,160700000,309100000,9237100000,None,2073300000,7206400000,229800000
2021-12-31,USD,28520500000,1710300000,26200000,26200000,566700000,410300000,29562400000,21002600000,None,2336600000,None,2336600000,130700000,768700000,None,75400000,563400000,19276100000,3102900000,639700000,None,1548600000,1159300000,16175900000,None,2532500000,389300000,9297900000,3691800000,184600000,310000000,9244400000,None,2082900000,7205500000,229600000
2021-09-30,USD,28182100000,1801800000,25300000,25300000,545000000,581700000,29121600000,20603900000,None,2336600000,None,2336600000,None,732000000,None,833100000,554300000,18864300000,2670600000,437000000,None,1091900000,620500000,16199500000,None,9297300000,471400000,9297300000,620500000,164100000,304800000,9317800000,None,2161300000,7201800000,229700000
2021-06-30,USD,28008800000,1729600000,58400000,58400000,538100000,681000000,28987700000,20324100000,None,2336600000,None,2336600000,None,729400000,184000000,677000000,523300000,19022800000,2703900000,390000000,None,1385900000,913000000,16327800000,None,9297300000,472900000,9297300000,913000000,169600000,306500000,8986000000,None,1835000000,7197600000,229300000
2021-03-31,USD,28020100000,2001900000,482000000,482000000,492300000,512500000,28749300000,20102200000,None,2336600000,None,2336600000,None,327700000,185000000,720200000,547700000,19213800000,3244400000,345300000,None,1828500000,1295000000,15981300000,None,9090600000,533500000,9090600000,1295000000,144800000,300600000,8806300000,None,1772800000,7081500000,227300000
2020-12-31,USD,27114800000,1624300000,144900000,144900000,504500000,514700000,28607200000,19951000000,None,2336600000,None,2336600000,132000000,652100000,186000000,23700000,527700000,18381400000,2355800000,654000000,None,757400000,315000000,16040500000,45300000,2610100000,436400000,9190900000,2925100000,182600000,308200000,8733400000,None,1702800000,7080000000,227200000
2020-09-30,USD,26881200000,1914700000,361600000,361600000,512100000,553600000,27673900000,19624100000,None,2336600000,None,2336600000,None,587500000,188000000,668600000,527500000,18079100000,2098200000,358900000,None,200000000,200000000,15998800000,None,9276400000,967300000,None,200000000,176100000,331300000,8802100000,None,1773500000,7077000000,227300000
2020-06-30,USD,26250400000,1790400000,176200000,176200000,520300000,684800000,27139200000,19191800000,None,2336600000,None,2336600000,None,557400000,None,585200000,501100000,17702600000,2086100000,332800000,None,467000000,467000000,15637400000,None,9281200000,1133600000,None,467000000,147200000,357900000,8547800000,None,1524100000,7073500000,227200000
2020-03-31,USD,26184700000,1732800000,304400000,304400000,498900000,432900000,27148100000,19223200000,None,2336600000,None,2336600000,None,497400000,None,629800000,519900000,17655500000,2397700000,298100000,None,1055000000,1055000000,15281600000,None,8993500000,1396900000,None,1055000000,142300000,337900000,8529200000,None,1505700000,7072200000,227100000
2019-12-31,USD,25975900000,1467700000,23200000,23200000,481600000,228500000,5161800000,19184400000,None,2336600000,None,2336600000,132900000,573200000,None,648900000,511500000,17404000000,2335900000,528800000,None,833500000,561900000,15094700000,47900000,2229400000,251100000,8746700000,2791300000,161600000,340700000,8571900000,None,1551500000,7070400000,227500000
2019-09-30,USD,25907500000,1512300000,50100000,50100000,454400000,268800000,5255300000,18976100000,None,2336600000,None,2336600000,None,541000000,None,673700000,508000000,17288200000,2075100000,311300000,None,631700000,360600000,15242500000,43500000,8768000000,251100000,8749200000,360600000,208400000,338400000,8619300000,None,1603100000,7066900000,234600000
2019-06-30,USD,25718400000,1539400000,107000000,107000000,488700000,278400000,5086400000,18923300000,None,2336600000,None,2336600000,None,535700000,None,634900000,512400000,16835300000,3482800000,278100000,None,2259300000,2239000000,13380900000,44600000,7141300000,1100000,7122500000,2239000000,244700000,355500000,8883100000,None,1349100000,7563000000,243200000
2019-03-31,USD,26060700000,1927600000,133600000,133600000,466500000,164800000,5123900000,18838100000,None,2338900000,None,2338900000,None,518300000,None,1106000000,535100000,16637800000,3335400000,293700000,None,2012100000,1311000000,13333600000,46000000,7144700000,701100000,7125900000,1311000000,178500000,323400000,9422900000,None,1325700000,8110400000,252800000
