fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,14349000000,4094000000,1769000000,1859000000,None,1652000000,10631000000,502000000,1123000000,8049000000,2210000000,5839000000,568000000,87000000,90000000,583000000,1092000000,11660000000,2375000000,52000000,2666000000,None,106000000,9841000000,474000000,7389000000,None,7389000000,7389000000,1011000000,674000000,2519000000,11513000000,13618000000,3000000,183300000
2022-09-30,USD,13939000000,3726000000,1656000000,1745000000,None,1518000000,10744000000,472000000,1078000000,7799000000,2182000000,5617000000,690000000,80000000,89000000,463000000,1219000000,11509000000,2066000000,34000000,2466000000,None,104000000,9942000000,493000000,7476000000,None,7476000000,7476000000,611000000,588000000,2255000000,11514000000,13501000000,3000000,183200000
2022-06-30,USD,14315000000,3820000000,1617000000,1703000000,None,1602000000,10958000000,433000000,1058000000,8141000000,2300000000,5841000000,690000000,81000000,86000000,515000000,1167000000,11836000000,2755000000,31000000,2732000000,499000000,604000000,9509000000,526000000,7657000000,499000000,7158000000,7657000000,603000000,513000000,2294000000,11403000000,13328000000,3000000,184100000
2022-03-31,USD,14739000000,4062000000,1750000000,1853000000,None,1824000000,11095000000,381000000,1035000000,8461000000,2422000000,6039000000,596000000,73000000,103000000,385000000,1061000000,12157000000,2988000000,42000000,3222000000,501000000,607000000,9545000000,546000000,7786000000,501000000,7285000000,7786000000,557000000,492000000,2394000000,11096000000,13132000000,3000000,185100000
2021-12-31,USD,14680000000,4011000000,1811000000,1902000000,None,1720000000,11089000000,347000000,1010000000,8466000000,2467000000,5999000000,514000000,89000000,91000000,389000000,1034000000,11764000000,2496000000,47000000,2670000000,None,105000000,2178000000,560000000,7413000000,0,7413000000,7413000000,880000000,438000000,2727000000,10513000000,12762000000,3000000,185800000
2021-09-30,USD,14414000000,4255000000,2239000000,2343000000,None,1589000000,10477000000,301000000,988000000,8408000000,2510000000,5898000000,266000000,67000000,104000000,323000000,636000000,11795000000,2793000000,30000000,2372000000,507000000,610000000,9289000000,573000000,7476000000,507000000,6969000000,7476000000,757000000,420000000,2430000000,10394000000,12451000000,3000000,186000000
2021-06-30,USD,12552000000,4734000000,2809000000,2897000000,None,1458000000,8143000000,282000000,969000000,6374000000,1784000000,4590000000,217000000,83000000,88000000,379000000,556000000,10172000000,2050000000,18000000,2470000000,None,92000000,8456000000,478000000,6355000000,None,6355000000,6355000000,630000000,460000000,2186000000,10270000000,12094000000,3000000,186700000
2021-03-31,USD,12500000000,4695000000,2769000000,2865000000,None,1497000000,8114000000,269000000,946000000,6376000000,1810000000,4566000000,274000000,67000000,96000000,333000000,545000000,10275000000,2154000000,21000000,2656000000,None,94000000,8473000000,500000000,6340000000,None,6340000000,6340000000,608000000,473000000,2030000000,9904000000,11632000000,3000000,187200000
2020-12-31,USD,12409000000,4509000000,2597000000,2696000000,None,1430000000,8218000000,278000000,928000000,6380000000,1824000000,4556000000,283000000,66000000,99000000,383000000,515000000,10646000000,2222000000,39000000,2374000000,None,94000000,2428000000,521000000,6422000000,0,6422000000,6422000000,830000000,590000000,1569000000,9748000000,11011000000,3000000,187600000
2020-09-30,USD,11672000000,4281000000,2492000000,2588000000,None,1360000000,7603000000,282000000,907000000,5999000000,1717000000,4282000000,266000000,54000000,96000000,333000000,468000000,9979000000,1721000000,26000000,2040000000,None,91000000,8501000000,530000000,6363000000,None,6363000000,6363000000,545000000,498000000,1497000000,9505000000,10804000000,3000000,187800000
