fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,167000000,2014000000,1847000000,1641000000,-160000000,125000000,200000000,406000000,1000000,-77000000,None,77000000,2091000000,-6000000,None,None,-38000000,-5000000,-127000000,-33000000,-7000000,39000000,None,-33000000
2022-09-30,USD,273000000,1964000000,1691000000,1553000000,107000000,129000000,234000000,372000000,1000000,-71000000,None,71000000,2035000000,-10000000,None,None,27000000,-2000000,71000000,29000000,66000000,98000000,None,29000000
2022-06-30,USD,None,None,None,1869000000,360000000,149000000,247000000,None,None,None,None,65000000,None,-15000000,None,None,281000000,5000000,None,None,275000000,346000000,None,276000000
2022-03-31,USD,None,None,None,1996000000,429000000,141000000,233000000,None,None,None,None,63000000,None,-15000000,None,None,351000000,5000000,None,None,408000000,414000000,None,346000000
2021-12-31,USD,750000000,3054000000,2304000000,2168000000,580000000,136000000,228000000,364000000,1000000,-62000000,None,62000000,3116000000,-5000000,None,None,514000000,13000000,62000000,501000000,521000000,576000000,None,501000000
2021-09-30,USD,763000000,3056000000,2293000000,2159000000,586000000,133000000,233000000,367000000,None,-59000000,None,59000000,3115000000,6000000,None,None,533000000,7000000,59000000,526000000,522000000,592000000,None,526000000
2021-06-30,USD,873000000,3174000000,2301000000,2128000000,507000000,136000000,232000000,407000000,0,-59000000,None,59000000,3013000000,49000000,None,None,497000000,15000000,60000000,482000000,479000000,556000000,None,482000000
2021-03-31,USD,555000000,2672000000,2117000000,1991000000,386000000,126000000,227000000,353000000,1000000,-59000000,None,59000000,2731000000,11000000,None,None,339000000,10000000,59000000,329000000,327000000,398000000,None,329000000
2020-12-31,USD,522000000,2571000000,2049000000,1927000000,348000000,122000000,221000000,343000000,0,-52000000,None,52000000,2623000000,-5000000,None,None,291000000,11000000,52000000,280000000,290000000,343000000,None,280000000
2020-09-30,USD,428000000,2264000000,1836000000,1718000000,251000000,118000000,223000000,341000000,1000000,-50000000,None,50000000,2314000000,19000000,None,None,221000000,-2000000,50000000,223000000,243000000,271000000,None,223000000
2020-06-30,USD,654000000,2669000000,2015000000,1850000000,267000000,112000000,222000000,387000000,1000000,-49000000,None,49000000,2517000000,-59000000,None,None,160000000,-6000000,-9000000,166000000,167000000,209000000,None,166000000
2020-03-31,USD,578000000,2669000000,2091000000,1972000000,376000000,119000000,246000000,365000000,4000000,-49000000,None,49000000,2718000000,7000000,None,None,338000000,18000000,49000000,320000000,286000000,387000000,None,320000000
2019-12-31,USD,590000000,2648000000,2058000000,1938000000,384000000,120000000,250000000,370000000,4000000,-48000000,None,48000000,2696000000,-4000000,None,None,336000000,18000000,48000000,318000000,325000000,384000000,None,318000000
2019-09-30,USD,477000000,2523000000,2046000000,1907000000,273000000,122000000,255000000,394000000,11000000,-55000000,None,55000000,2578000000,-31000000,None,None,198000000,-2000000,55000000,200000000,194000000,253000000,None,200000000
2019-06-30,USD,724000000,2539000000,1815000000,1747000000,332000000,108000000,241000000,310000000,17000000,-55000000,None,55000000,2370000000,-3000000,None,18000000,291000000,-692000000,55000000,983000000,970000000,346000000,364000000,983000000
2019-03-31,USD,405000000,2258000000,1853000000,1712000000,236000000,110000000,238000000,379000000,21000000,-55000000,None,55000000,2313000000,13000000,None,20000000,215000000,20000000,55000000,195000000,195000000,270000000,290000000,195000000
2018-12-31,USD,593000000,2659000000,2066000000,1921000000,416000000,120000000,246000000,391000000,22000000,-56000000,None,56000000,2715000000,16000000,None,20000000,398000000,14000000,56000000,384000000,375000000,454000000,474000000,384000000
2018-09-30,USD,698000000,2933000000,2235000000,2078000000,503000000,115000000,266000000,423000000,24000000,-58000000,None,58000000,2991000000,-1000000,None,19000000,468000000,18000000,58000000,450000000,454000000,526000000,545000000,450000000
2018-06-30,USD,931000000,3017000000,2086000000,1931000000,505000000,140000000,259000000,414000000,15000000,-54000000,None,54000000,2835000000,0,None,21000000,466000000,5000000,54000000,461000000,453000000,520000000,541000000,461000000
2018-03-31,USD,621000000,2744000000,2123000000,1956000000,441000000,135000000,254000000,420000000,10000000,-60000000,None,60000000,1000000,2000000,None,21000000,393000000,12000000,60000000,381000000,384000000,453000000,474000000,381000000
