fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,850000000,10206000000,9356000000,9356000000,487000000,334000000,29000000,366000000,16000000,-85000000,16000000,85000000,9982000000,-9000000,None,334000000,387000000,34000000,85000000,355000000,790000000,487000000,804000000,353000000
2022-09-30,USD,1162000000,12250000000,11088000000,11088000000,812000000,319000000,31000000,350000000,7000000,-70000000,7000000,70000000,12044000000,4000000,None,318000000,726000000,154000000,70000000,573000000,475000000,812000000,1112000000,572000000
2022-06-30,USD,2571000000,14838000000,12267000000,12267000000,2141000000,329000000,32000000,430000000,4000000,-58000000,4000000,58000000,14559000000,-86000000,None,304000000,2022000000,378000000,58000000,1645000000,1662000000,2141000000,2383000000,1644000000
2022-03-31,USD,2021000000,13157000000,11136000000,11136000000,1661000000,328000000,32000000,360000000,2000000,-74000000,2000000,74000000,12840000000,19000000,None,311000000,1636000000,316000000,74000000,1321000000,1386000000,1661000000,2019000000,1320000000
2021-12-31,USD,1896000000,12830000000,10934000000,10934000000,911000000,328000000,33000000,987000000,1000000,-153000000,84000000,153000000,12545000000,35000000,None,377000000,861000000,135000000,153000000,731000000,804000000,911000000,1375000000,726000000
2021-09-30,USD,2591000000,12700000000,10109000000,10109000000,2248000000,313000000,30000000,343000000,1000000,-126000000,1000000,126000000,12405000000,-12000000,None,351000000,2214000000,452000000,126000000,1763000000,1726000000,2248000000,2689000000,1762000000
2021-06-30,USD,2885000000,11561000000,8676000000,8676000000,2526000000,327000000,32000000,359000000,5000000,-130000000,5000000,130000000,11329000000,14000000,None,330000000,2565000000,506000000,130000000,2057000000,2073000000,2526000000,3024000000,2059000000
2021-03-31,USD,1404000000,9082000000,7678000000,7678000000,1088000000,287000000,29000000,316000000,2000000,-110000000,2000000,110000000,8854000000,25000000,None,335000000,1140000000,70000000,110000000,1072000000,1147000000,1088000000,1583000000,1070000000
2020-12-31,USD,1225000000,7937000000,6712000000,-147000000,893000000,298000000,34000000,336000000,2000000,-190000000,2000000,190000000,-69000000,58000000,None,329000000,894000000,39000000,69000000,857000000,998000000,893000000,1411000000,855000000
2020-09-30,USD,891000000,6776000000,5885000000,-160000000,23000000,259000000,27000000,868000000,3000000,-122000000,54000000,122000000,6590000000,23000000,None,358000000,-11000000,-125000000,122000000,114000000,283000000,23000000,467000000,114000000
2020-06-30,USD,652000000,5546000000,4894000000,-96000000,339000000,288000000,25000000,313000000,4000000,-125000000,4000000,125000000,5371000000,4000000,None,356000000,282000000,-32000000,125000000,315000000,367000000,339000000,762000000,314000000
2020-03-31,USD,626000000,7494000000,6868000000,419000000,304000000,295000000,27000000,322000000,3000000,-89000000,3000000,89000000,7296000000,0,None,342000000,219000000,75000000,89000000,143000000,-387000000,304000000,648000000,144000000
2019-12-31,USD,1135000000,8179000000,7044000000,33000000,798000000,307000000,30000000,38000000,3000000,-88000000,3000000,88000000,7972000000,-7000000,None,335000000,752000000,140000000,88000000,612000000,509000000,798000000,1168000000,612000000
2019-09-30,USD,1453000000,8722000000,7269000000,7269000000,1124000000,303000000,26000000,329000000,5000000,-86000000,5000000,86000000,8529000000,11000000,None,327000000,1101000000,136000000,86000000,969000000,742000000,1124000000,1514000000,965000000
2019-06-30,USD,1506000000,9048000000,7542000000,7542000000,1177000000,302000000,27000000,329000000,5000000,-81000000,5000000,81000000,8839000000,10000000,None,328000000,1172000000,169000000,81000000,1006000000,958000000,1177000000,1581000000,1003000000
2019-03-31,USD,1332000000,8778000000,7446000000,7446000000,1017000000,287000000,28000000,315000000,6000000,-92000000,25000000,92000000,8577000000,25000000,None,322000000,1020000000,203000000,92000000,817000000,760000000,1112000000,1434000000,817000000
2018-12-31,USD,1148000000,8876000000,7728000000,7728000000,794000000,326000000,28000000,-16000000,5000000,-88000000,None,88000000,36000000,49000000,None,333000000,791000000,99000000,88000000,697000000,636000000,879000000,1212000000,692000000
2018-09-30,USD,1656000000,10155000000,8499000000,8499000000,1317000000,309000000,30000000,339000000,14000000,-90000000,None,90000000,9932000000,17000000,None,309000000,1345000000,232000000,90000000,1115000000,1162000000,1435000000,1744000000,1113000000
2018-06-30,USD,1916000000,10206000000,8290000000,8290000000,1626000000,261000000,29000000,290000000,15000000,-91000000,None,91000000,3000000,16000000,None,300000000,1633000000,-21000000,91000000,1655000000,1597000000,1724000000,2024000000,1654000000
2018-03-31,USD,1755000000,9767000000,8012000000,8012000000,1494000000,233000000,28000000,261000000,11000000,-91000000,None,91000000,6000000,24000000,None,299000000,1534000000,303000000,91000000,1231000000,1285000000,1625000000,1924000000,1231000000
