fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,77758000000,78165000000,407000000,61687000000,77349000000,1402000000,None,409000000,None,-1139000000,15278000000,1139000000,51409000000,None,2121000000,328000000,22054000000,3890000000,None,18321000000,19807000000,77349000000,77677000000,18164000000
2022-09-30,USD,76934000000,76934000000,298000000,31292000000,76934000000,1418000000,None,420000000,None,-1092000000,13024000000,1092000000,53176000000,-13024000000,2118000000,303000000,-4217000000,-1529000000,None,-2588000000,-4747000000,76934000000,77237000000,-2688000000
2022-06-30,USD,76180000000,76180000000,327000000,31633000000,76180000000,1498000000,None,418000000,None,-1087000000,2861000000,1087000000,52900000000,-66688000000,2112000000,299000000,-55861000000,-12106000000,None,-43376000000,-45502000000,76180000000,76479000000,-43755000000
2022-03-31,USD,70485000000,70810000000,325000000,31017000000,70090000000,1232000000,None,395000000,None,-1034000000,1862000000,1034000000,49272000000,-1602000000,2106000000,303000000,6687000000,1227000000,None,5585000000,5059000000,70090000000,70393000000,5460000000
2021-12-31,USD,71465000000,71907000000,333000000,132298000000,71049000000,1221000000,None,416000000,None,-990000000,1921000000,990000000,49799000000,40747000000,2098000000,310000000,48701000000,9055000000,None,39898000000,40453000000,71049000000,71359000000,39646000000
2021-09-30,USD,70583000000,70583000000,321000000,33597000000,70583000000,1116000000,None,431000000,None,-1056000000,5298000000,1056000000,49159000000,5298000000,2072000000,305000000,12184000000,1840000000,None,10644000000,9729000000,70583000000,70888000000,10344000000
2021-06-30,USD,69114000000,69114000000,340000000,32963000000,69114000000,982000000,None,509000000,None,-1076000000,1898000000,1076000000,48475000000,27541000000,2066000000,318000000,35390000000,7296000000,None,28425000000,28581000000,69114000000,69432000000,28094000000
2021-03-31,USD,64253000000,64599000000,346000000,26530000000,63916000000,882000000,None,337000000,None,-1050000000,1851000000,1050000000,45542000000,5951000000,2072000000,319000000,14399000000,2688000000,None,11840000000,11384000000,63916000000,64235000000,11711000000
2020-12-31,USD,64381000000,64381000000,327000000,83286000000,64381000000,915000000,None,327000000,None,-1057000000,1949000000,1057000000,44274000000,None,2289000000,315000000,45108000000,9273000000,None,64381000000,36782000000,64381000000,64696000000,35835000000
2020-09-30,USD,63024000000,63024000000,387000000,29912000000,63024000000,854000000,None,340000000,None,-1000000000,1717000000,1000000000,44824000000,None,1967000000,315000000,37654000000,7517000000,None,30413000000,30914000000,63024000000,63339000000,30137000000
2020-06-30,USD,46202000000,56840000000,10638000000,55584000000,35564000000,749000000,None,10638000000,None,-1002000000,2150000000,1002000000,37291000000,-257000000,1895000000,322000000,35297000000,9002000000,None,26407000000,27049000000,35564000000,35886000000,26295000000
2020-03-31,USD,60854000000,61265000000,411000000,29116000000,60529000000,1002000000,None,325000000,None,-1024000000,2276000000,1024000000,41042000000,300000000,1968000000,325000000,-63098000000,-13352000000,None,-49697000000,-51224000000,60529000000,60854000000,-49746000000
2019-12-31,USD,65368000000,65368000000,331000000,27277000000,65368000000,973000000,None,331000000,None,-993000000,2345000000,993000000,45879000000,31551000000,2025000000,331000000,36730000000,7571000000,None,65368000000,29324000000,65368000000,65699000000,29159000000
2019-09-30,USD,64972000000,64972000000,-251000000,26950000000,64972000000,1010000000,None,328000000,None,-985000000,2483000000,985000000,45538000000,11570000000,1905000000,328000000,20356000000,3832000000,None,16657000000,15794000000,64972000000,65300000000,16524000000
2019-06-30,USD,63598000000,63598000000,618000000,293000000,63598000000,1000000000,None,325000000,None,-992000000,2295000000,992000000,44678000000,10172000000,1838000000,325000000,17659000000,3586000000,None,14173000000,14122000000,63598000000,63923000000,14073000000
2019-03-31,USD,60059000000,60678000000,619000000,286000000,59726000000,1020000000,None,333000000,None,-991000000,2117000000,991000000,43323000000,20490000000,1798000000,333000000,27576000000,5915000000,None,21732000000,21949000000,59726000000,60059000000,21661000000
2018-12-31,USD,63714000000,63714000000,1990000000,102564000000,63714000000,16689000000,None,1990000000,None,None,None,1244000000,43635000000,-38719000000,1984000000,341000000,-32722000000,-7330000000,None,63714000000,-26480000000,63714000000,64055000000,-25392000000
2018-09-30,USD,63450000000,63450000000,345000000,1273000000,63450000000,564000000,None,345000000,None,None,None,896000000,45808000000,15022000000,1776000000,345000000,22980000000,4440000000,None,18707000000,18421000000,63450000000,63795000000,18540000000
2018-06-30,USD,62200000000,62200000000,355000000,268000000,62200000000,4150000000,None,355000000,None,None,None,521000000,729000000,6689000000,1764000000,355000000,15032000000,3021000000,None,12077000000,10680000000,62200000000,62555000000,12011000000
2018-03-31,USD,58121000000,58473000000,352000000,275000000,57769000000,4024000000,None,352000000,None,None,None,1192000000,41303000000,-7614000000,1760000000,352000000,-1590000000,-452000000,None,-1071000000,-811000000,57769000000,58121000000,-1138000000
