fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,3129000000,8021000000,4892000000,None,829000000,1360000000,None,1977000000,None,6012000000,7060000000,1048000000,2009000000,None,107000000,41000000,2655000000,582000000,1048000000,2073000000,-1822000000,3703000000,3744000000,2073000000
2021-12-31,USD,2977000000,6647000000,3670000000,None,1153000000,1098000000,None,1524000000,None,4512000000,4851000000,339000000,2135000000,None,98000000,11000000,2977000000,658000000,339000000,2319000000,1714000000,3316000000,3327000000,2319000000
2020-12-31,USD,1298000000,6905000000,5607000000,None,-417000000,1032000000,None,1462000000,None,4586000000,5357000000,771000000,2319000000,None,110000000,11000000,1298000000,241000000,771000000,1057000000,1408000000,2069000000,2080000000,1057000000
2019-12-31,USD,2251000000,6491000000,4240000000,None,478000000,984000000,None,1465000000,None,4614000000,6189000000,1575000000,1877000000,None,116000000,11000000,2251000000,460000000,1575000000,1791000000,2471000000,3826000000,3837000000,1791000000
2018-12-31,USD,2183000000,6128000000,3945000000,1552000000,308000000,1162000000,None,1660000000,None,4532000000,5758000000,1226000000,1596000000,None,117000000,3000000,2183000000,462000000,1226000000,1721000000,1445000000,3409000000,3412000000,1721000000
