fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,211338000000,19067000000,4507000000,4507000000,1884000000,9568000000,192362000000,42086000000,53102000000,111540000000,99306000000,12234000000,8480000000,2546000000,None,2435000000,4127000000,141682000000,24742000000,7213000000,1528000000,11489000000,5164000000,116940000000,1370000000,71960000000,5164000000,65301000000,77124000000,1850000000,4101000000,69656000000,3016000000,-223000000,0,1233960078
2022-09-30,USD,213499000000,21427000000,6888000000,6888000000,2247000000,9372000000,192072000000,41034000000,None,111764000000,99530000000,12234000000,8311000000,2514000000,None,2209000000,3877000000,143349000000,26362000000,6822000000,1516000000,8637000000,7398000000,116987000000,1590000000,64834000000,7398000000,64834000000,7398000000,1610000000,4430000000,70150000000,685000000,-1699000000,0,1250104426
2022-06-30,USD,209463000000,17476000000,3151000000,3151000000,2243000000,9595000000,191987000000,40245000000,None,112006000000,99772000000,12234000000,8456000000,2605000000,None,1711000000,3433000000,139429000000,20622000000,6292000000,1566000000,4162000000,2942000000,118807000000,1597000000,68047000000,2942000000,66552000000,2942000000,1120000000,3808000000,70034000000,16000000,-2207000000,0,1254010072
2022-03-31,USD,210653000000,17455000000,3245000000,3245000000,2715000000,9077000000,193198000000,40006000000,None,109343000000,97109000000,12234000000,8547000000,2837000000,None,1691000000,6276000000,140677000000,21423000000,6739000000,1610000000,3986000000,2865000000,119254000000,1447000000,68355000000,4115000000,66861000000,2865000000,959000000,3818000000,69976000000,16000000,-2099000000,0,1253352700
2021-12-31,USD,206563000000,20891000000,6631000000,6631000000,2567000000,8942000000,185672000000,39803000000,49818000000,109527000000,97339000000,12188000000,8207000000,2829000000,None,2005000000,3232000000,137461000000,23499000000,6499000000,1619000000,7876000000,3378000000,113962000000,1455000000,74193000000,3378000000,67076000000,77571000000,1070000000,5097000000,69102000000,13000000,-2812000000,0,1249213681
2021-09-30,USD,202125000000,16772000000,4055000000,4055000000,1762000000,8436000000,185353000000,39355000000,None,109824000000,97636000000,12188000000,7164000000,2280000000,None,1576000000,3052000000,133698000000,19247000000,4101000000,1706000000,3250000000,2096000000,114451000000,1587000000,66645000000,4336000000,66645000000,2096000000,939000000,5214000000,68427000000,13000000,-3234000000,0,1249035065
2021-06-30,USD,204124000000,20570000000,7793000000,7793000000,1707000000,8610000000,183554000000,39752000000,None,98669000000,87517000000,11152000000,6945000000,2284000000,None,1642000000,12266000000,136654000000,21837000000,3855000000,1728000000,5693000000,4648000000,114817000000,1376000000,68387000000,6883000000,65897000000,4648000000,877000000,5229000000,67470000000,14000000,-3925000000,0,1247920536
2021-03-31,USD,203332000000,18779000000,6677000000,6677000000,2209000000,7453000000,184553000000,40549000000,None,98951000000,87793000000,11158000000,6698000000,2221000000,None,1770000000,12140000000,136955000000,19495000000,4559000000,1747000000,5436000000,4423000000,117460000000,1316000000,71116000000,4423000000,66395000000,4423000000,769000000,5298000000,66377000000,14000000,-4903000000,0,1246773175
2020-12-31,USD,200162000000,23885000000,10385000000,10385000000,2527000000,7853000000,176277000000,41175000000,42395000000,99243000000,88126000000,11117000000,6213000000,2031000000,None,2496000000,2779000000,134818000000,21703000000,5564000000,1854000000,10221000000,4579000000,113115000000,1444000000,71125000000,4579000000,61830000000,75704000000,810000000,5412000000,65344000000,11000000,-5836000000,0,1241805706
2020-09-30,USD,192443000000,19465000000,6571000000,6571000000,1931000000,7415000000,172978000000,38567000000,40276000000,99457000000,88551000000,10906000000,5018000000,1398000000,None,2889000000,2519000000,127956000000,19840000000,3862000000,1861000000,4763000000,3713000000,108116000000,1373000000,58345000000,3713000000,58345000000,3146000000,1817000000,3577000000,64487000000,11000000,-6586000000,0,1240458618
