fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2023-01-28,USD,5494000000,2266000000,1232000000,1232000000,709000000,226000000,3228000000,1193000000,1722000000,793000000,165000000,628000000,None,None,None,99000000,155000000,7700000000,1379000000,455000000,390000000,None,177000000,6320000000,1191000000,4915000000,None,4862000000,4862000000,673000000,276000000,-2206000000,822000000,-2401000000,122000000,229000000
2022-01-29,USD,6026000000,3009000000,1979000000,1979000000,709000000,240000000,3017000000,1009000000,1574000000,793000000,165000000,628000000,None,None,None,81000000,149000000,7544000000,1290000000,435000000,296000000,None,170000000,6253000000,1159000000,4854000000,None,4854000000,4854000000,464000000,253000000,-1518000000,822000000,-1803000000,134000000,254000000
2021-01-30,USD,11571000000,5579000000,3568000000,3903000000,572000000,269000000,6025000000,1017000000,1395000000,1039000000,411000000,628000000,None,None,335000000,52000000,175000000,12233000000,2826000000,345000000,732000000,0,594000000,9427000000,21000000,6366000000,None,6366000000,6366000000,1008000000,290000000,-662000000,358000000,-1421000000,143000000,278000000
2020-02-01,USD,10125000000,3245000000,1499000000,1499000000,1287000000,306000000,6880000000,2486000000,4127000000,1039000000,411000000,628000000,None,None,None,153000000,218000000,11624000000,2372000000,647000000,342000000,61000000,53000000,9248000000,13000000,5495000000,61000000,5487000000,5548000000,648000000,490000000,-1499000000,358000000,-2182000000,142000000,277000000
2019-02-02,USD,8090000000,3260000000,1413000000,1413000000,1248000000,367000000,4768000000,2818000000,3915000000,1759000000,411000000,1348000000,None,None,None,232000000,191000000,8959000000,1986000000,711000000,331000000,72000000,72000000,6743000000,19000000,5739000000,72000000,5739000000,5811000000,688000000,1004000000,-869000000,358000000,-1482000000,141000000,275000000
