fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,22039000000,6744000000,6310000000,6310000000,28000000,269000000,12035000000,11451000000,10253000000,64000000,64000000,None,None,1165000000,None,138000000,231000000,18383000000,3902000000,89000000,None,2031000000,2031000000,14638000000,13000000,17163000000,2023000000,15140000000,16060000000,1458000000,382000000,3881000000,4481000000,1684000000,1000000,764000000
2022-09-30,USD,21469000000,6207000000,5836000000,5836000000,23000000,210000000,12020000000,11284000000,None,62000000,62000000,None,None,1208000000,None,138000000,220000000,17688000000,3391000000,91000000,None,1514000000,1514000000,14297000000,None,15264000000,1514000000,13750000000,15380000000,1285000000,368000000,3900000000,4481000000,1853000000,1000000,764000000
2022-06-30,USD,22059000000,6770000000,6450000000,6450000000,24000000,158000000,11999000000,11498000000,None,67000000,67000000,None,None,1200000000,None,136000000,245000000,17844000000,2023000000,76000000,None,73000000,73000000,15821000000,None,13383000000,73000000,13310000000,15470000000,1234000000,358000000,4191000000,4481000000,2092000000,1000000,764000000
2022-03-31,USD,22247000000,6725000000,6430000000,6430000000,23000000,147000000,12170000000,11709000000,None,19000000,19000000,None,None,1200000000,None,125000000,256000000,17570000000,2139000000,69000000,None,72000000,72000000,15431000000,None,14422000000,72000000,14350000000,15080000000,1091000000,362000000,4529000000,4481000000,2382000000,1000000,764000000
2021-12-31,USD,20059000000,5510000000,1854000000,1854000000,22000000,204000000,12423000000,11850000000,9438000000,19000000,19000000,None,None,None,None,3432000000,217000000,17811000000,2565000000,77000000,None,74000000,74000000,15400000000,15000000,15124000000,64000000,15060000000,14924000000,1334000000,352000000,1996000000,4481000000,-148000000,1000000,764000000
2021-09-30,USD,19892000000,5228000000,1644000000,1644000000,22000000,167000000,12495000000,11932000000,None,15000000,15000000,None,None,None,None,3395000000,223000000,17463000000,2487000000,74000000,None,73000000,73000000,14976000000,None,15163000000,73000000,15090000000,14650000000,2325000000,341000000,2102000000,4481000000,-25000000,1000000,764000000
2021-06-30,USD,20378000000,5577000000,2057000000,2057000000,22000000,160000000,12599000000,12028000000,None,15000000,15000000,None,None,None,None,3338000000,218000000,17432000000,2542000000,69000000,None,75000000,75000000,14890000000,None,15575000000,75000000,15500000000,14550000000,2371000000,336000000,2491000000,4481000000,343000000,1000000,764000000
2021-03-31,USD,20541000000,5630000000,2074000000,2074000000,23000000,205000000,12700000000,12125000000,None,20000000,20000000,None,None,None,None,3328000000,228000000,17364000000,2465000000,70000000,None,72000000,72000000,14899000000,None,15432000000,72000000,15360000000,14560000000,2295000000,346000000,2673000000,4481000000,535000000,1000000,764000000
2020-12-31,USD,20807000000,5707000000,2082000000,2120000000,22000000,344000000,16103000000,12280000000,8630000000,25000000,25000000,None,None,None,38000000,153000000,221000000,17269000000,2816000000,89000000,None,76000000,1000000,14616000000,10000000,15213000000,63000000,15150000000,14120000000,1474000000,336000000,2973000000,4481000000,813000000,1000000,764000000
2020-09-30,USD,20982000000,2958000000,2380000000,2380000000,34000000,382000000,15814000000,14992000000,None,28000000,28000000,None,None,None,None,161000000,467000000,17142000000,2255000000,70000000,None,72000000,72000000,14542000000,None,14712000000,72000000,14640000000,14030000000,1977000000,518000000,3199000000,4481000000,1112000000,1000000,764000000
2020-06-30,USD,21695000000,3772000000,3016000000,3016000000,37000000,567000000,15731000000,14911000000,None,32000000,32000000,None,None,None,None,152000000,480000000,17170000000,2375000000,64000000,None,71000000,71000000,14449000000,None,14461000000,71000000,14390000000,13950000000,2009000000,513000000,3720000000,4481000000,1677000000,1000000,764000000
2020-03-31,USD,21167000000,3493000000,2600000000,2600000000,36000000,653000000,15505000000,14706000000,None,36000000,36000000,None,None,None,None,202000000,484000000,15710000000,2419000000,82000000,None,69000000,69000000,12943000000,None,11719000000,69000000,11650000000,12400000000,1996000000,521000000,4489000000,4481000000,2497000000,1000000,764000000
2019-12-31,USD,23199000000,5305000000,4226000000,4226000000,37000000,847000000,15829000000,14844000000,10015000000,42000000,42000000,None,None,34000000,None,198000000,454000000,16692000000,3224000000,149000000,None,70000000,70000000,13118000000,9000000,13272000000,62000000,13210000000,12577000000,1759000000,513000000,5187000000,4481000000,3101000000,1000000,764000000
2019-09-30,USD,22427000000,4808000000,3817000000,3817000000,33000000,757000000,15580000000,14590000000,None,45000000,45000000,None,None,None,None,201000000,457000000,15912000000,3004000000,170000000,None,66000000,66000000,12557000000,9000000,12660000000,60000000,12600000000,12020000000,2539000000,496000000,5359000000,4181000000,3059000000,1000000,768000000
2019-06-30,USD,22594000000,4957000000,4017000000,4017000000,33000000,767000000,15567000000,14591000000,None,51000000,51000000,None,None,52000000,None,140000000,406000000,16012000000,3031000000,138000000,None,116000000,116000000,12583000000,11000000,12519000000,99000000,12420000000,12100000000,2518000000,494000000,5560000000,4081000000,3118000000,1000000,770000000
2019-03-31,USD,22313000000,5055000000,4134000000,4134000000,35000000,737000000,15566000000,15099000000,None,69000000,69000000,None,None,26000000,None,149000000,398000000,15873000000,2917000000,152000000,None,111000000,111000000,12373000000,2000000,12298000000,98000000,12200000000,12090000000,2379000000,485000000,5525000000,3901000000,2757000000,1000000,773000000
2018-12-31,USD,22547000000,5566000000,4648000000,4648000000,35000000,729000000,15415000000,15154000000,9255000000,72000000,72000000,None,None,15000000,None,157000000,189000000,15802000000,3157000000,178000000,None,111000000,111000000,12053000000,None,11761000000,111000000,11650000000,12069000000,1545000000,179000000,5684000000,3727000000,2770000000,1000000,775000000
2018-09-30,USD,23339000000,5614000000,4772000000,4772000000,42000000,650000000,15397000000,15186000000,9034000000,76000000,76000000,None,None,None,13000000,150000000,135000000,15541000000,2906000000,153000000,None,111000000,111000000,12044000000,None,12171000000,111000000,12060000000,12080000000,2405000000,175000000,6862000000,3297000000,3521000000,1000000,784000000
