fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,10857000000,2746000000,467000000,467000000,183000000,806000000,12655000000,3198000000,2319000000,3637000000,1019000000,2618000000,None,None,None,403000000,4913000000,7368000000,2895000000,642000000,766000000,399000000,399000000,4055000000,246000000,2905000000,399000000,2506000000,2905000000,380000000,366000000,3489000000,2211000000,4276000000,1000000,39900000
2022-09-30,USD,10615000000,2817000000,117000000,117000000,174000000,901000000,7399000000,3136000000,2283000000,3672000000,1054000000,2618000000,None,None,None,61000000,None,7567000000,2892000000,539000000,768000000,399000000,399000000,4401000000,202000000,3167000000,399000000,2605000000,3206000000,1186000000,354000000,3048000000,2200000000,4203000000,1000000,39900000
2022-06-30,USD,10586000000,2820000000,375000000,375000000,196000000,809000000,7365000000,3102000000,2234000000,3723000000,1089000000,2634000000,None,None,None,74000000,None,7634000000,2447000000,528000000,757000000,None,None,4894000000,181000000,3102000000,None,3102000000,3283000000,1162000000,356000000,2952000000,2186000000,4113000000,1000000,40000000
2022-03-31,USD,10557000000,2786000000,330000000,330000000,120000000,842000000,7356000000,3094000000,2193000000,3752000000,1124000000,2628000000,None,None,None,77000000,None,7735000000,2421000000,544000000,685000000,None,None,5021000000,189000000,3200000000,None,3200000000,3389000000,1192000000,360000000,2822000000,2169000000,3982000000,1000000,40100000
2021-12-31,USD,10627000000,2790000000,627000000,627000000,161000000,642000000,12178000000,3107000000,2149000000,3787000000,1159000000,2628000000,None,None,None,50000000,4730000000,7819000000,2427000000,603000000,651000000,None,None,5079000000,194000000,3298000000,None,3298000000,3298000000,423000000,362000000,2808000000,2159000000,3891000000,1000000,40000000
2021-09-30,USD,10400000000,2794000000,555000000,555000000,122000000,667000000,7194000000,3043000000,2105000000,3871000000,1187000000,2684000000,None,None,None,66000000,None,8211000000,2444000000,508000000,674000000,None,None,5613000000,198000000,3321000000,None,3321000000,3321000000,1262000000,360000000,2189000000,2145000000,3819000000,1000000,40100000
2021-06-30,USD,8132000000,2317000000,348000000,348000000,127000000,584000000,5331000000,3004000000,2075000000,2103000000,499000000,1604000000,None,None,None,64000000,None,6065000000,2123000000,349000000,660000000,None,None,3942000000,170000000,1689000000,None,1689000000,1689000000,1114000000,318000000,2067000000,2128000000,3718000000,1000000,40200000
2021-03-31,USD,8214000000,2443000000,407000000,407000000,122000000,540000000,5316000000,2988000000,2055000000,2116000000,512000000,1604000000,None,None,None,66000000,None,6235000000,2290000000,397000000,700000000,None,None,3945000000,159000000,1688000000,None,1688000000,1688000000,1193000000,317000000,1979000000,2108000000,3635000000,1000000,40300000
2020-12-31,USD,8157000000,2444000000,512000000,512000000,137000000,568000000,8053000000,2978000000,2024000000,2129000000,512000000,1617000000,None,None,None,178000000,2735000000,6256000000,2226000000,460000000,585000000,None,88000000,4030000000,157000000,1686000000,None,1686000000,1686000000,1181000000,315000000,1901000000,2058000000,3533000000,1000000,40500000
2020-09-30,USD,8445000000,2881000000,744000000,744000000,127000000,655000000,5225000000,2907000000,2009000000,2104000000,527000000,1577000000,None,None,None,196000000,None,6565000000,2233000000,429000000,604000000,None,None,4332000000,153000000,2278000000,None,2278000000,2278000000,1200000000,329000000,1880000000,2058000000,3330000000,1000000,40500000
2020-06-30,USD,8233000000,2739000000,631000000,631000000,123000000,598000000,5200000000,2879000000,1975000000,2118000000,542000000,1576000000,None,None,None,216000000,None,6555000000,2114000000,437000000,573000000,29000000,None,4441000000,147000000,2276000000,29000000,2276000000,2276000000,1104000000,296000000,1678000000,2058000000,3150000000,1000000,40500000
2020-03-31,USD,7615000000,2137000000,28000000,28000000,117000000,526000000,5180000000,2848000000,1939000000,2129000000,481000000,1648000000,None,None,None,218000000,None,5972000000,2080000000,536000000,387000000,122000000,88000000,3892000000,153000000,1667000000,34000000,1667000000,1755000000,1069000000,291000000,1643000000,2058000000,3139000000,1000000,40500000
2019-12-31,USD,7031000000,1785000000,75000000,75000000,136000000,466000000,7331000000,2832000000,1961000000,1865000000,492000000,1373000000,None,None,None,119000000,2414000000,5443000000,1890000000,497000000,373000000,35000000,None,3553000000,164000000,1286000000,35000000,1286000000,1286000000,1020000000,291000000,1588000000,1974000000,3009000000,1000000,40800000
2019-09-30,USD,7184000000,2025000000,32000000,32000000,102000000,489000000,4836000000,2700000000,1935000000,1908000000,506000000,1402000000,None,None,None,147000000,None,5479000000,1950000000,616000000,344000000,36000000,None,3529000000,172000000,1549000000,36000000,1549000000,1549000000,990000000,259000000,1705000000,1916000000,2902000000,1000000,41000000
2019-06-30,USD,7230000000,2123000000,29000000,29000000,99000000,564000000,4688000000,2626000000,1896000000,1921000000,518000000,1403000000,None,None,None,145000000,None,5602000000,1902000000,616000000,None,None,None,3521000000,179000000,1698000000,None,1698000000,1698000000,948000000,255000000,1628000000,1848000000,2783000000,1000000,41400000
2019-03-31,USD,7000000000,1922000000,51000000,51000000,98000000,375000000,4662000000,2569000000,1862000000,1932000000,530000000,1402000000,None,None,None,119000000,None,5437000000,1960000000,618000000,None,None,None,3293000000,184000000,1496000000,None,1496000000,1496000000,982000000,225000000,1563000000,1796000000,2691000000,1000000,41600000
2018-12-31,USD,6383000000,1745000000,240000000,240000000,128000000,252000000,6578000000,2517000000,1829000000,1755000000,492000000,1263000000,None,None,None,122000000,2121000000,4867000000,1829000000,562000000,331000000,None,None,3038000000,None,1283000000,None,1283000000,1283000000,936000000,189000000,1516000000,1760000000,2609000000,1000000,41900000
2018-09-30,USD,6199000000,1859000000,68000000,68000000,180000000,472000000,4150000000,2332000000,1796000000,1697000000,480000000,1217000000,None,None,None,100000000,None,4374000000,1631000000,407000000,None,None,None,2743000000,None,1282000000,None,1282000000,1282000000,957000000,141000000,1825000000,1484000000,2434000000,1000000,43000000
2018-06-30,USD,6375000000,2152000000,398000000,398000000,174000000,364000000,4081000000,2258000000,None,1707000000,490000000,1217000000,None,None,None,138000000,None,4676000000,1509000000,378000000,None,None,1281000000,3167000000,None,1281000000,1281000000,1281000000,1281000000,921000000,130000000,1699000000,1385000000,2236000000,1000000,43500000
2018-03-31,USD,6376000000,2210000000,528000000,528000000,188000000,343000000,4062000000,2219000000,None,1716000000,499000000,1217000000,None,None,None,87000000,None,4658000000,1463000000,344000000,None,None,1280000000,3195000000,None,1280000000,1280000000,1280000000,1280000000,929000000,102000000,1718000000,1138000000,2029000000,1000000,44600000
