fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,645976000,1492500000,846524000,53719000,430229000,142903000,None,271685000,2951000,2671000,2951000,280000,1492500000,-898000,None,72053000,432002000,108073000,280000,323929000,323929000,430229000,502282000,323929000
2022-09-30,USD,796727000,1603690000,806963000,63532000,496080000,73730000,None,217260000,1333000,336000,1333000,997000,1603690000,-351000,None,68347000,496065000,118664000,997000,377401000,377401000,496080000,564427000,377401000
2022-06-30,USD,831614000,1667448000,835834000,61814000,508705000,65978000,None,236712000,471000,258000,471000,213000,1667448000,-750000,None,68310000,508213000,132135000,213000,376078000,376078000,508705000,577015000,376078000
2022-03-31,USD,689897000,1498485000,808588000,61059000,405618000,61496000,None,190152000,129000,56000,129000,73000,1498485000,-605000,None,67340000,405069000,105318000,73000,299751000,299751000,405618000,472958000,299751000
2021-12-31,USD,567033000,1410742000,843709000,53697000,372491000,51947000,None,221089000,126000,-258000,126000,384000,1410742000,-457000,None,66789000,371776000,92970000,384000,278806000,278806000,372491000,439280000,278806000
2021-09-30,USD,626761000,1400046000,773285000,58440000,383410000,61724000,None,146509000,178000,-193000,178000,371000,1400046000,-266000,None,65160000,382951000,96317000,371000,286634000,286634000,383410000,448570000,286634000
2021-06-30,USD,587315000,1319409000,732094000,56629000,366044000,57800000,None,137577000,196000,-269000,196000,465000,1319409000,-1387000,None,63947000,364388000,94812000,465000,269576000,269576000,366044000,429991000,269576000
2021-03-31,USD,463882000,1125912000,662030000,52384000,269657000,52286000,None,124759000,286000,-221000,286000,507000,1125912000,-128000,None,63987000,269308000,69949000,507000,199359000,199359000,269657000,333644000,199359000
2020-12-31,USD,365742000,1072908000,707166000,48913000,254302000,41657000,None,149838000,228000,-618000,228000,846000,1072908000,-361000,None,65106000,253323000,63491000,846000,189832000,189832000,254302000,319408000,189832000
2020-09-30,USD,419159000,1058166000,639007000,49366000,270244000,46826000,None,90269000,123000,-948000,123000,1071000,1058166000,-961000,None,64983000,268335000,66467000,1071000,201868000,201868000,270244000,335227000,201868000
2020-06-30,USD,324354000,896210000,571856000,45215000,199166000,44053000,None,75412000,231000,-534000,231000,765000,896210000,373000,None,65735000,199005000,51200000,765000,147805000,147805000,199166000,264901000,147805000
2020-03-31,USD,350013000,987286000,637273000,47355000,183170000,51649000,None,107771000,1248000,1148000,1248000,100000,987286000,-3617000,None,65435000,180701000,47524000,100000,133177000,133177000,183170000,248605000,133177000
2019-12-31,USD,1009206000,1009206000,728837000,55307000,188264000,74900000,None,187346000,1797000,1705000,1797000,92000,1009206000,-375000,None,64544000,189594000,45570000,92000,188264000,188264000,188264000,252808000,144024000
2019-09-30,USD,399318000,1048457000,649139000,48495000,217527000,3700000,None,121043000,1714000,1711000,1714000,3000,1048457000,-844000,None,63493000,218394000,54295000,3000,164099000,164099000,217527000,281020000,164099000
2019-06-30,USD,418407000,1060666000,642259000,47105000,234489000,50112000,None,122410000,1769000,1609000,1769000,160000,1060666000,-524000,None,62571000,235574000,61502000,160000,174072000,174072000,234489000,297060000,174072000
2019-03-31,USD,356806000,990305000,633499000,48082000,178426000,50571000,None,121834000,1483000,1361000,1361000,122000,990305000,600000,None,63073000,180387000,47064000,122000,133323000,133323000,178426000,241499000,133323000
2018-12-31,USD,1026944000,1026944000,665658000,47283000,218845000,40291000,None,166722000,1211000,None,None,138000,1026944000,-2567000,None,62555000,217351000,57892000,138000,218845000,218845000,218845000,281400000,159459000
2018-09-30,USD,413865000,1058233000,644368000,48236000,228385000,1533000,None,127557000,778000,None,None,29000,1058233000,70000,None,58086000,229204000,55762000,29000,173442000,173442000,228385000,286471000,173442000
2018-06-30,USD,406421000,1033498000,627077000,46946000,220481000,1647000,None,126566000,668000,None,None,11000,1033498000,334000,None,56235000,221472000,58038000,11000,163434000,163434000,220481000,276716000,163434000
2018-03-31,USD,187983000,925384000,737401000,180734000,149340000,503186000,None,556303000,456000,None,None,11000,364000,-2299000,None,53481000,147486000,38153000,11000,109333000,109333000,149340000,202821000,109333000
