fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,1378000000,29122000000,27744000000,19845000000,2342000000,7033000000,None,7874000000,None,-931000000,108000000,931000000,29976000000,-124000000,337000000,405000000,1331000000,227000000,1051000000,725000000,1199000000,2262000000,2667000000,1104000000
2021-12-31,USD,3009000000,27728000000,24719000000,17744000000,6297000000,6398000000,None,6823000000,None,-986000000,53000000,986000000,28549000000,-77000000,344000000,390000000,5189000000,646000000,1114000000,4381000000,4473000000,6175000000,6565000000,4543000000
2020-12-31,USD,2792000000,24250000000,21458000000,14992000000,4139000000,5320000000,None,6429000000,None,-1031000000,60000000,1031000000,25124000000,-101000000,345000000,430000000,2957000000,535000000,1157000000,2305000000,2560000000,3988000000,4418000000,2422000000
2019-12-31,USD,2860000000,27013000000,24153000000,17223000000,4146000000,5481000000,None,6325000000,None,-962000000,66000000,962000000,27795000000,-112000000,362000000,438000000,3279000000,-29000000,962000000,3168000000,3176000000,4241000000,4679000000,3308000000
2018-12-31,USD,2363000000,14044000000,11681000000,9111000000,5062000000,5048000000,None,2512000000,None,-467000000,563000000,1030000000,14511000000,-92000000,377000000,427000000,4035000000,580000000,467000000,3320000000,3146000000,5065000000,5492000000,3455000000
