fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,18557694000,1872869000,946987000,946987000,148717000,326272000,17391877000,14516366000,5764551000,598625000,500525000,98100000,48846000,None,None,450893000,1569800000,18489103000,5054851000,228742000,4216521000,991128000,991128000,14022316000,None,12891128000,991128000,11900000000,13855423000,3834981000,803850000,68591000,None,-7066315000,421000,421413565
2022-09-30,USD,18950929000,2157384000,1200000000,1200000000,155880000,393118000,17619879000,14511649000,None,598659000,500525000,98134000,71961000,None,None,421672000,1683237000,18551146000,4662754000,141305000,3891624000,1012722000,1012722000,14585309000,None,13012722000,1012722000,12000000000,13820035000,1217103000,994985000,399783000,None,-6583835000,421000,421393338
2022-06-30,USD,19113200000,3131747000,1903238000,1903238000,154397000,598256000,16776133000,13641345000,None,598659000,500525000,98134000,160026000,None,None,475856000,1741449000,18211385000,5033462000,100336000,3731203000,1005198000,1005198000,13845049000,None,12605198000,1005198000,11600000000,12895401000,3927928000,938561000,901815000,None,-6288441000,419000,419116812
2022-03-31,USD,19255492000,3214510000,2136840000,2136840000,141956000,544961000,16839867000,13532399000,None,598659000,500525000,98134000,None,None,None,390753000,1909924000,17747890000,4176680000,91786000,1978325000,1009741000,1009741000,14242292000,None,14109741000,1009741000,13100000000,12899841000,1097828000,1007692000,1507602000,None,-5779120000,419000,419100690
2021-12-31,USD,18729837000,3301568000,1506647000,1746647000,118205000,1167473000,15428269000,13528806000,5064805000,598625000,500525000,98100000,None,None,240000000,269243000,1300804000,16297187000,3730432000,233172000,1723136000,876890000,876890000,12566755000,None,13376890000,876890000,12500000000,12631977000,1059034000,997055000,2432650000,None,-4796406000,417000,416891915
2021-09-30,USD,18730027000,3281201000,1369816000,1934816000,108177000,990384000,16248207000,13480120000,None,598659000,500525000,98134000,None,None,565000000,247824000,1370047000,15846788000,2939848000,94951000,1674294000,543739000,543739000,13568983000,2135000,14739178000,539178000,14200000000,12592110000,860864000,1042146000,2883239000,None,-3223685000,370000,370032455
2021-06-30,USD,18526579000,3465450000,2365140000,2750140000,92041000,422598000,15274658000,13431884000,None,598659000,500525000,98134000,31349000,None,385000000,200671000,1030586000,14807327000,2180567000,110628000,1127326000,361233000,361233000,12800605000,2718000,14555966000,355966000,14200000000,12474403000,631880000,702126000,3719252000,None,-2377800000,370000,369935977
2021-03-31,USD,18973793000,3779323000,3303033000,3508033000,84691000,18581000,15194470000,13401337000,None,598659000,500525000,98134000,1195000,None,205000000,168018000,1194474000,14596532000,1810054000,92711000,1149424000,37033000,37033000,12786478000,None,13948733000,37033000,13911700000,12411418000,560186000,604776000,4377261000,None,-1660011000,370000,369932865
2020-12-31,USD,18399317000,3557544000,3300482000,3300482000,82381000,20578000,14841773000,13411226000,4426093000,598659000,500525000,98134000,None,None,None,154103000,831888000,14045212000,1913903000,83136000,1132926000,124885000,124885000,12131309000,4648000,1552480000,119742000,14200000000,1552480000,596056000,450075000,4354105000,None,-295449000,316000,315636032
2020-09-30,USD,17402037000,2652499000,2356211000,2356211000,81259000,78496000,14749538000,13453433000,None,598659000,500525000,98134000,None,None,None,136533000,697446000,13314271000,2334266000,116464000,1149032000,472359000,472359000,10980005000,None,1532435000,472359000,12022100000,1532435000,629811000,514910000,4087766000,1253926000,557410000,300000,275619452
2020-06-30,USD,17528059000,2750668000,2259949000,2259949000,82263000,74213000,14777366000,13488514000,None,598634000,500500000,98134000,None,None,None,334243000,690218000,13191034000,2583855000,484927000,1179474000,337338000,337338000,10607179000,None,1088923000,337338000,11142800000,1088923000,648216000,595307000,4337025000,1253926000,1234776000,281000,256347472
2020-03-31,USD,16462509000,1696335000,1360261000,1360261000,85516000,96277000,14766174000,13567576000,None,598659000,500525000,98134000,None,None,None,154281000,599939000,12087855000,2959793000,364216000,1859527000,173797000,173797000,9128062000,None,8769097000,173797000,8595300000,8752027000,762253000,695637000,4374654000,1253926000,1950019000,239000,214525261
2019-12-31,USD,16684599000,730145000,252876000,252876000,95427000,75109000,15936929000,13135337000,3983612000,2206456000,817525000,1388931000,277000,None,None,306733000,612661000,10169020000,3584390000,100777000,3354980000,746358000,746358000,6584630000,None,7704158000,746358000,6957800000,6801693000,782275000,529295000,6515579000,1253926000,3829068000,237000,213082411
2019-09-30,USD,15938896000,842716000,407258000,407258000,94254000,67698000,15096180000,12288897000,None,2206456000,817525000,1388931000,424000,None,None,273506000,600827000,9665472000,3399591000,72151000,3261636000,605106000,605106000,6265881000,None,7022206000,605106000,6417100000,6277732000,860698000,593255000,6273424000,1253926000,3707771000,237000,212757530
2019-06-30,USD,15965977000,903564000,419925000,419925000,90956000,75134000,15062413000,12252055000,None,2206456000,817525000,1388931000,14914000,None,None,317549000,603902000,9815634000,3582551000,75776000,3867271000,605141000,605141000,6233083000,None,7076241000,605141000,6471100000,6349068000,734363000,489156000,6150343000,1104137000,3257187000,237000,215504364
2019-03-31,USD,15761093000,768395000,304708000,304708000,90101000,57054000,14992698000,12181007000,None,2206456000,817525000,1388931000,33416000,None,None,316532000,605235000,9855791000,3429420000,66665000,None,608307000,608307000,6426371000,None,7294407000,608307000,6686100000,6542492000,731221000,492186000,5905302000,1104062000,3016997000,237000,215386265
2018-12-31,USD,15205970000,550313000,163851000,163851000,90202000,55249000,14655657000,12119253000,3405911000,2206456000,817525000,1388931000,3726000,27000,None,241011000,329948000,9242969000,3150500000,159564000,2793219000,681218000,681218000,6092469000,None,7283118000,681218000,6601900000,6492091000,716499000,281596000,5963001000,904066000,2898840000,235000,217650644
2018-09-30,USD,15316122000,727408000,286461000,286461000,95950000,46562000,14588714000,12029140000,None,2206456000,817525000,1388931000,85749000,1177000,None,298435000,353118000,9118032000,3052179000,59423000,None,679908000,679908000,6065853000,None,7373808000,679908000,6693900000,6555160000,664106000,190601000,6198090000,702760000,2744206000,235000,221622947
2018-06-30,USD,15329646000,671490000,205007000,205007000,93136000,44212000,14658156000,12085701000,None,2206456000,817525000,1388931000,81680000,1362000,None,329135000,365999000,9642853000,3306165000,54676000,None,679767000,679767000,6336688000,None,7644667000,679767000,6964900000,6828988000,620021000,187467000,5686793000,702760000,2273828000,235000,221378084
2018-03-31,USD,14484985000,760775000,301748000,301748000,80427000,41159000,13724210000,11085572000,None,2206456000,817525000,1388931000,98847000,None,None,337441000,432182000,8845912000,3093543000,65573000,None,772187000,772187000,5752369000,None,7230087000,772187000,6457900000,6352477000,535278000,172079000,5639073000,502760000,2047152000,235000,224675474
