fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,53129000000,8175000000,612000000,612000000,3604000000,2282000000,45471000000,6247000000,6679000000,37269000000,12506000000,24763000000,None,None,0,1545000000,1955000000,27657000000,7625000000,None,None,2188000000,862000000,20032000000,None,14268000000,2188000000,14268000000,15130000000,5437000,4862000000,25472000000,8333000000,15384000000,365000000,283887000
2022-09-30,USD,52934000000,8141000000,1006000000,1014000000,3224000000,2191000000,45792000000,6012000000,6402000000,37450000000,12829000000,24621000000,8000000,None,8000000,1559000000,1848000000,27652000000,7811000000,1699000000,None,2179000000,2179000,20224000000,None,7784000000,2179000000,13886000000,7784000000,3776000,5052000000,25282000000,8330000000,15157000000,365000000,284657000
2022-06-30,USD,53199000000,9547000000,2558000000,2572000000,3163000000,2218000000,44183000000,6005000000,6399000000,36385000000,12417000000,23968000000,14000000,None,14000000,1392000000,1793000000,27706000000,7080000000,None,None,1682000000,1682000000,20626000000,None,14683000000,1682000000,14683000000,16365000000,5398000000,4934000000,25493000000,7836000000,15088000000,365000000,285441000
2022-03-31,USD,54786000000,10152000000,3147000000,3162000000,3258000000,2303000000,45176000000,6406000000,6788000000,36904000000,12808000000,24096000000,15000000,None,15000000,1256000000,1866000000,30261000000,6657000000,None,None,1051000000,1051000000,23605000000,None,17584000000,1051000000,17584000000,18635000000,5606000000,4973000000,24525000000,7866000000,14416000000,365000000,285243000
2021-12-31,USD,53363000000,8307000000,1903000000,1911000000,3035000000,2177000000,45600000000,6384000000,6648000000,37271000000,13155000000,24116000000,8000000,None,8000000,1040000000,1945000000,29203000000,6735000000,None,None,1064000000,1064000000,22468000000,None,16360000000,1064000000,16360000000,17424000000,5671000000,5030000000,24160000000,7855000000,14233000000,365000000,284685000
2021-09-30,USD,53866000000,8838000000,2283000000,2295000000,2743000000,2497000000,46023000000,6003000000,6090000000,37232000000,13331000000,23886000000,12000000,None,12000000,1048000000,1945000000,30189000000,6626000000,1739000000,None,500000000,0,23907000000,None,7958000000,500000000,17110000000,7958000000,4157000000,5209000000,23677000000,7723000000,13826000000,365000000,285949000
2021-06-30,USD,54333000000,9538000000,3153000000,3177000000,2947000000,2078000000,45353000000,6164000000,6487000000,37368000000,13554000000,23814000000,24000000,None,24000000,1207000000,1821000000,30198000000,7749000000,None,None,2033000000,2033000000,22450000000,None,15700000000,2033000000,15700000000,17733000000,5716000000,5329000000,24135000000,7027000000,13821000000,365000000,289522000
2021-03-31,USD,54921000000,10000000000,3734000000,3758000000,2895000000,2118000000,45481000000,6142000000,6277000000,37581000000,13809000000,23772000000,24000000,None,24000000,1065000000,1758000000,30095000000,5376000000,None,None,1000000,1000000,24718000000,None,17718000000,1000000,17718000000,17719000000,5375000000,5575000000,24826000000,6132000000,13557000000,365000000,291095000
2020-12-31,USD,54748000000,9537000000,3248000000,3265000000,2814000000,2370000000,45776000000,6096000000,6177000000,37879000000,14121000000,23758000000,17000000,None,17000000,889000000,1801000000,30085000000,7021000000,None,None,1737000000,1737000000,23065000000,None,16082000000,1737000000,16082000000,17819000000,5284000000,5549000000,24663000000,6136000000,13522000000,365000000,290590000
2020-09-30,USD,54012000000,8969000000,2825000000,2845000000,2743000000,2398000000,52440000000,5923000000,5996000000,44830000000,21210000000,23604000000,20000000,None,20000000,891000000,1687000000,30247000000,5836000000,1355000000,None,707000000,5000000,24412000000,None,11900000000,702000000,17224000000,11905000000,3631000000,5753000000,23765000000,6138000000,12791000000,365000000,290428000
2020-06-30,USD,53959000000,8827000000,2882000000,2904000000,2945000000,1993000000,46117000000,5841000000,5819000000,38225000000,14676000000,23549000000,22000000,None,22000000,903000000,1632000000,29937000000,6067000000,None,None,1630000000,1630000000,24209000000,None,17090000000,1630000000,17090000000,18720000000,4437000000,5483000000,24022000000,6145000000,12916000000,365000000,282385000
2020-03-31,USD,53516000000,8555000000,2351000000,2357000000,2793000000,2160000000,45956000000,5664000000,5598000000,38356000000,14941000000,23415000000,6000000,None,6000000,1156000000,1509000000,32565000000,8755000000,None,None,4357000000,4254000000,24154000000,None,16809000000,103000000,16809000000,21166000000,4398000000,5747000000,20951000000,6158000000,12868000000,347000000,272014000
2019-12-31,USD,51952000000,6438000000,560000000,568000000,2760000000,2074000000,46473000000,5782000000,5643000000,38692000000,15257000000,23435000000,8000000,None,8000000,987000000,1573000000,30750000000,6726000000,None,None,2456000000,2351000000,24364000000,None,16949000000,105000000,16949000000,19405000000,4270000000,5785000000,21202000000,6228000000,12938000000,347000000,271102000
2019-09-30,USD,51765000000,6664000000,536000000,566000000,2579000000,2345000000,52275000000,5659000000,5469000000,45528000000,22152000000,23376000000,30000000,None,30000000,1119000000,1088000000,30684000000,5655000000,1092000000,None,1309000000,10000000,25029000000,None,13400000000,1299000000,18081000000,13410000000,3114000000,5676000000,21081000000,6190000000,12913000000,347000000,270615000
2019-06-30,USD,52233000000,6781000000,523000000,535000000,2629000000,2220000000,45953000000,5550000000,5491000000,39340000000,15842000000,23498000000,12000000,None,12000000,1326000000,1063000000,30736000000,6237000000,None,None,2168000000,2168000000,24499000000,None,18016000000,2168000000,18016000000,20184000000,4069000000,5621000000,21497000000,6201000000,12997000000,347000000,270249000
2019-03-31,USD,52598000000,6844000000,686000000,696000000,2627000000,2279000000,46271000000,5473000000,5402000000,39737000000,16224000000,23513000000,10000000,None,10000000,1161000000,1061000000,31289000000,7108000000,None,None,3057000000,3057000000,24181000000,None,17556000000,3057000000,17556000000,20613000000,4051000000,5810000000,21309000000,6192000000,12792000000,347000000,269882000
2018-12-31,USD,52932000000,6941000000,943000000,948000000,2522000000,2216000000,46516000000,5362000000,5223000000,40092000000,16587000000,23505000000,5000000,None,5000000,1157000000,1062000000,31528000000,7145000000,None,None,3254000000,3254000000,24384000000,None,17817000000,None,17817000000,21071000000,3891000000,5762000000,21404000000,6235000000,13018000000,347000000,269035000
2018-09-30,USD,53904000000,7411000000,1140000000,1157000000,2451000000,2319000000,53868000000,5375000000,5111000000,47415000000,23815000000,23600000000,17000000,None,17000000,1251000000,1078000000,32910000000,7216000000,1106000000,None,2601000000,10000000,25693000000,None,13900000000,2591000000,18894000000,13910000000,3166000000,5743000000,20994000000,6243000000,12596000000,347000000,268614000
2018-06-30,USD,53977000000,7525000000,1384000000,1399000000,2562000000,2243000000,46989000000,5321000000,5063000000,40684000000,17179000000,23505000000,15000000,None,15000000,1196000000,984000000,32620000000,6106000000,None,None,1900000000,1900000000,26513000000,None,20350000000,1900000000,20350000000,22250000000,4206000000,5088000000,21357000000,6275000000,12971000000,347000000,267836000
2018-03-31,USD,54573000000,7512000000,1251000000,1267000000,2543000000,2293000000,47635000000,5411000000,5049000000,41065000000,17574000000,23491000000,16000000,None,16000000,1241000000,1159000000,33421000000,4426000000,None,None,202000000,202000000,28994000000,None,22589000000,202000000,22589000000,22791000000,4224000000,5233000000,21152000000,6300000000,12616000000,347000000,267341000
