fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,3492395000,1375089000,95966000,95966000,441694000,709321000,2438516000,778600000,656279000,966224000,306054000,660170000,None,None,None,128108000,345402000,3467602000,1147731000,252538000,192759000,106054000,106054000,2520477000,None,1908480000,106054000,1908480000,2014534000,405284000,300031000,24793000,7325656000,6726866000,448000,22139009
2022-09-30,USD,3294460000,1315902000,122136000,122136000,451320000,611399000,1982477000,728602000,None,933524000,297435000,636089000,None,None,None,131047000,281446000,3377269000,1164937000,226681000,198179000,153639000,153639000,2212332000,None,1825253000,153639000,1825253000,1978892000,386812000,310547000,-82809000,7064513000,6463349000,448000,22294189
2022-06-30,USD,3336430000,1324701000,109449000,109449000,463321000,626593000,2015616000,760856000,None,941811000,298362000,643449000,None,None,None,125338000,272063000,3329168000,1118581000,267523000,215133000,106574000,106574000,2210587000,None,1821458000,106574000,1821458000,1928032000,366969000,320551000,7262000,6791454000,6242943000,448000,22506610
2022-03-31,USD,3356183000,1309886000,116949000,18800000,446490000,617880000,2050309000,787472000,None,955197000,305079000,650118000,8300000,None,None,128567000,264708000,3271613000,1087413000,259352000,215680000,None,700696000,2184200000,None,1171398000,105262000,1766832000,1872094000,358190000,352194000,84570000,6527380000,6030873000,448000,22680305
2021-12-31,USD,3326798000,1269358000,98564000,98564000,414543000,647335000,2183604000,799365000,606476000,956072000,307450000,648622000,6000000,None,None,108916000,262507000,3155377000,1146538000,272911000,192648000,101134000,101134000,2173664000,None,1580808000,101134000,1580808000,1681942000,445076000,365801000,171421000,6259049000,5859272000,448000,22843103
2021-09-30,USD,3207161000,1246224000,183672000,183672000,381457000,603364000,1964056000,783813000,None,927777000,288593000,639184000,None,None,None,77731000,210075000,3047990000,1001561000,219294000,195234000,53524000,53524000,2046429000,None,1639583000,53524000,1639583000,1693107000,405876000,364190000,159171000,5995662000,5631965000,448000,23794563
2021-06-30,USD,3142904000,1172611000,142252000,142252000,350159000,600191000,1973514000,790512000,None,935905000,293719000,642186000,None,None,None,80009000,202636000,2951480000,938369000,210811000,195234000,53025000,53025000,2013111000,None,1602005000,53025000,1602005000,1655030000,362791000,375519000,191424000,5751052000,5429085000,448000,23794563
2021-03-31,USD,3028368000,1080208000,106700000,106700000,321341000,574418000,1950843000,780166000,None,939332000,298645000,640687000,2800000,None,None,77795000,189422000,2825725000,841809000,189289000,192199000,None,687875000,1983916000,None,925684000,52505000,1561054000,1613559000,320089000,388165000,202643000,5541402000,5244387000,448000,23907528
2020-12-31,USD,2814549000,1056904000,94254000,94254000,297611000,593809000,1812024000,798868000,622333000,747055000,196785000,550270000,2200000,None,None,71230000,169886000,2531874000,840327000,175801000,149106000,50317000,50317000,1851888000,None,1284174000,50317000,1284174000,1334491000,376086000,372925000,282675000,5283584000,5095596000,448000,23471841
2020-09-30,USD,2766536000,1046320000,153686000,153700000,292329000,521777000,1722296000,758010000,None,841337000,199151000,642186000,None,None,14000,78528000,184218000,2323469000,764081000,146646000,150476000,55111000,55111000,1559388000,None,1169136000,55111000,1169136000,1224247000,411848000,348273000,443067000,4912096000,4882287000,448000,23794563
2020-06-30,USD,2679647000,989808000,127277000,127300000,299746000,490429000,1691995000,743393000,None,739755000,202131000,537624000,None,None,23000,72356000,170914000,2229554000,702829000,155901000,150476000,53585000,53585000,1526725000,None,1146590000,53585000,1146590000,1200175000,342601000,335209000,450093000,4717962000,4720523000,448000,23971265
2020-03-31,USD,2885780000,1200865000,323585000,323600000,292110000,518556000,1687147000,742651000,None,742590000,205695000,536895000,2700000,None,15000,66614000,164136000,2579383000,679838000,168515000,150742000,None,807053000,1899545000,None,762365000,56398000,1513020000,1569418000,310089000,341624000,306397000,4729799000,4595183000,448000,23907528
2019-12-31,USD,2789321000,1109647000,207785000,207785000,274285000,566256000,1776808000,748657000,563944000,742221000,206242000,535979000,1600000,None,None,61321000,151818000,2368541000,754512000,185592000,122489000,55868000,55868000,1809081000,None,1235350000,27584000,1235350000,1291218000,390563000,333412000,420780000,4539154000,4499288000,448000,24125317
2019-09-30,USD,2635869000,963808000,120534000,120534000,280978000,503247000,1727081000,722592000,None,746995000,209371000,537624000,None,None,None,59049000,174275000,2197568000,719255000,148220000,None,48577000,48577000,1500402000,88900000,1124279000,26861000,1124279000,1172856000,395533000,314080000,438301000,4335747000,4309718000,448000,24354201
2019-06-30,USD,2660858000,981446000,124439000,124439000,286347000,498723000,1733310000,728007000,None,745768000,211211000,534557000,None,None,None,71937000,169915000,2156772000,707251000,160584000,126925000,51918000,51918000,1471559000,88700000,1087874000,26410000,1087874000,1139792000,366045000,321365000,504086000,4149540000,4180323000,448000,24609232
2019-03-31,USD,2636697000,969384000,126480000,126480000,282087000,489281000,1720548000,722926000,None,749494000,213977000,535517000,None,None,None,71536000,160398000,2074947000,707964000,174639000,128962000,None,572716000,1387961000,None,489567000,26210000,1008485000,1062283000,350565000,318850000,561750000,3972597000,4053703000,448000,24803286
2018-12-31,USD,2618847000,1045860000,178110000,178110000,268821000,535528000,1585169000,717526000,515662000,752088000,217308000,534780000,None,None,None,63401000,68307000,2028784000,734434000,196641000,105381000,49670000,49670000,1468471000,None,985021000,49670000,985021000,1034691000,382742000,260511000,590063000,3814604000,3941916000,448000,24921963
2018-09-30,USD,2557664000,971499000,124439000,137448000,277266000,494887000,1551027000,697689000,None,755461000,220904000,534557000,None,None,13009000,61898000,93287000,2026049000,697469000,156447000,128704000,55753000,55753000,1328580000,None,988894000,55753000,988894000,1044647000,361743000,289470000,531615000,3708805000,3763858000,448000,25045028
2018-06-30,USD,2558216000,1003307000,183190000,183190000,270047000,486203000,1519365000,678706000,None,756265000,219858000,536407000,None,None,None,63867000,83058000,2025782000,688817000,170865000,None,52052000,52052000,1336965000,None,1020420000,52052000,1020420000,1072472000,339065000,270407000,532434000,3595296000,3637629000,448000,25213828
2018-03-31,USD,2511907000,927372000,98949000,98949000,278318000,483919000,1544205000,696890000,None,769511000,224727000,544784000,None,None,None,66186000,76417000,1951160000,636882000,164639000,130704000,None,489725000,1314278000,None,503873000,14883000,978715000,993598000,326656000,288874000,560747000,3481032000,3526355000,448000,25392875
