fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,1746000000,4049000000,2303000000,598000000,1345000000,1621000000,None,2704000000,131000000,-145000000,131000000,145000000,-55000000,252000000,None,124000000,1452000000,217000000,145000000,1235000000,1359000000,1345000000,1721000000,1235000000
2022-09-30,USD,3252000000,6052000000,2800000000,636000000,2583000000,2057000000,None,3469000000,61000000,-102000000,61000000,102000000,-34000000,-305000000,None,109000000,2176000000,510000000,102000000,1666000000,1527000000,2583000000,2387000000,1666000000
2022-06-30,USD,1602000000,4294000000,2692000000,635000000,1000000000,1944000000,None,3294000000,24000000,-76000000,24000000,76000000,16000000,220000000,None,107000000,1144000000,287000000,76000000,857000000,788000000,1000000000,1327000000,857000000
2022-03-31,USD,647000000,2695000000,2048000000,596000000,174000000,1305000000,None,2521000000,3000000,-68000000,None,68000000,30000000,-955000000,None,111000000,-849000000,-149000000,68000000,-700000000,-739000000,174000000,-670000000,-700000000
2021-12-31,USD,1232000000,2981000000,1749000000,485000000,848000000,1162000000,None,2133000000,4000000,-75000000,4000000,75000000,19000000,43000000,None,98000000,816000000,198000000,75000000,618000000,546000000,848000000,989000000,618000000
2021-09-30,USD,2426000000,4676000000,2250000000,None,2015000000,1557000000,None,2661000000,4000000,-80000000,4000000,80000000,45000000,-967000000,None,102000000,968000000,199000000,80000000,769000000,740000000,2015000000,1150000000,769000000
2021-06-30,USD,243000000,2160000000,1917000000,None,-56000000,1122000000,None,2216000000,4000000,-81000000,4000000,81000000,-283000000,96000000,None,108000000,-41000000,126000000,323000000,-167000000,-50000000,-56000000,148000000,-167000000
2021-03-31,USD,-112000000,1141000000,1253000000,None,-311000000,580000000,None,1452000000,4000000,-98000000,4000000,98000000,88000000,131000000,None,113000000,-278000000,-223000000,98000000,-55000000,-97000000,-311000000,-67000000,-55000000
2020-12-31,USD,45000000,1238000000,1193000000,None,-153000000,514000000,None,1391000000,5000000,-98000000,5000000,98000000,-59000000,496000000,None,114000000,245000000,410000000,98000000,-165000000,-87000000,-153000000,457000000,-165000000
2020-09-30,USD,515000000,2640000000,2125000000,None,315000000,879000000,None,2325000000,5000000,-98000000,5000000,98000000,-121000000,618000000,None,115000000,835000000,34000000,98000000,801000000,838000000,315000000,1048000000,801000000
2020-06-30,USD,-283000000,630000000,913000000,None,-484000000,315000000,None,1114000000,12000000,-96000000,12000000,96000000,-58000000,789000000,None,112000000,209000000,87000000,96000000,122000000,231000000,-484000000,417000000,122000000
2020-03-31,USD,146000000,2288000000,2142000000,None,-309000000,1052000000,None,2597000000,32000000,-64000000,32000000,64000000,31000000,-349000000,None,117000000,-722000000,-23000000,64000000,-699000000,-850000000,-309000000,-541000000,-699000000
2019-12-31,USD,3339000000,3339000000,880000000,-1686000000,1172000000,201000000,79000000,2167000000,39000000,-62000000,39000000,62000000,-11758000000,310000000,None,117000000,3588000000,249000000,62000000,3339000000,1245000000,1172000000,3767000000,3339000000
2019-09-30,USD,4132000000,5040000000,908000000,566000000,2370000000,225000000,71000000,2670000000,44000000,-70000000,44000000,70000000,5040000000,63000000,None,117000000,2363000000,413000000,70000000,1950000000,1915000000,2370000000,2550000000,1950000000
2019-06-30,USD,2932000000,3850000000,918000000,619000000,1247000000,180000000,70000000,2603000000,34000000,-68000000,34000000,68000000,3850000000,28000000,None,119000000,1207000000,228000000,68000000,979000000,918000000,1247000000,1394000000,979000000
2019-03-31,USD,2029000000,2837000000,808000000,501000000,556000000,191000000,65000000,2281000000,35000000,-66000000,412000000,66000000,2837000000,478000000,None,116000000,968000000,203000000,66000000,765000000,912000000,556000000,1150000000,765000000
2018-12-31,USD,3213000000,3213000000,792611000,242000000,1143000000,194880000,55867000,2070000000,46000000,-65758000,242000,66000000,-11314385000,-445257000,65948000,109000000,3199000000,-14000000,65758000,3213000000,585000000,1143000000,3374000000,3213000000
2018-09-30,USD,4021486000,4849000000,827604000,None,2247000000,183228000,57742000,2602000000,48000000,-68170000,-170000,68000000,4849090000,62427000,64625000,107000000,2240578000,473000000,68170000,1767578000,1610000000,2247000000,2415578000,1767578000
2018-06-30,USD,2749425000,3537000000,787669000,None,1221000000,158753000,58950000,2316000000,46000000,-64837000,163000,65000000,3537094000,52493000,60887000,107000000,1209372000,232000000,64837000,977372000,844000000,1221000000,1381372000,977372000
2018-03-31,USD,5520938000,2928000000,265229000,None,730000000,162139000,60441000,2198000000,47000000,-70235000,-235000,70000000,2928201000,93337000,56540000,103000000,753210000,146000000,70235000,607210000,668000000,730000000,926210000,607210000
