fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,1274100000,3876000000,2601900000,2601900000,-201300000,1265400000,218800000,1475400000,None,-147100000,None,147100000,5621200000,1817300000,None,606500000,947600000,457700000,147100000,1011200000,2009100000,-201300000,1701200000,489900000
2022-09-30,USD,1748400000,4078200000,2329800000,2329800000,560100000,1017300000,174900000,1188300000,None,-153200000,None,153200000,4067400000,20600000,None,615900000,612800000,73200000,153200000,354300000,-505600000,560100000,1381900000,539600000
2022-06-30,USD,1703300000,4116800000,2413500000,2413500000,548700000,981100000,162600000,1154600000,None,-145900000,None,145900000,4105400000,-13500000,None,634100000,556200000,75400000,145900000,313900000,-524300000,548700000,1336200000,480800000
2022-03-31,USD,1771200000,4191700000,2420500000,2420500000,707400000,915300000,142300000,1063800000,None,-146200000,None,146200000,4178200000,-33700000,None,648100000,696600000,128300000,146200000,399200000,82500000,707400000,1490900000,568300000
2021-12-31,USD,1546400000,4341600000,2795200000,2795200000,-77600000,1082900000,267200000,1624000000,None,-148200000,None,148200000,4331300000,21900000,None,664700000,-203900000,59900000,148200000,-263800000,-536200000,-77600000,609000000,-263800000
2021-09-30,USD,1574100000,4536600000,2962500000,2962500000,357600000,1055000000,152100000,1216500000,None,-151900000,None,151900000,4520500000,-5800000,None,671500000,199900000,-111600000,151900000,311500000,44600000,357600000,1023300000,311500000
2021-06-30,USD,1327700000,4577800000,3250100000,3250100000,-47800000,1204800000,147700000,1375500000,None,-167100000,None,167100000,4561700000,-4200000,None,681600000,-219100000,60100000,167100000,-279200000,-98600000,-47800000,629600000,-279200000
2021-03-31,USD,1127300000,4430300000,3303000000,3303000000,-266200000,1186500000,184100000,1393500000,None,-169000000,None,169000000,4400100000,-6100000,None,684400000,-441300000,596300000,169000000,-1037600000,-1565200000,-266200000,412100000,-1037600000
2020-12-31,USD,706400000,3623500000,2917100000,2917100000,-881100000,1361400000,154800000,1587500000,None,-421800000,-277400000,144400000,11953800000,12000000,None,534900000,-597600000,-97700000,421800000,-499900000,-350000000,-881100000,81700000,-499900000
2020-09-30,USD,1158500000,2972100000,1813600000,1813600000,351400000,658400000,129800000,788200000,None,-71000000,None,117300000,-148000000,None,None,432300000,241600000,55900000,71000000,-169000000,None,358900000,791200000,-169000000
2020-06-30,USD,1025700000,2731200000,1705500000,1705500000,134200000,719400000,156300000,875700000,None,-5300000,None,116200000,3900000,None,None,415700000,20000000,-19400000,5300000,-900000,None,136200000,551900000,-900000
2020-03-31,USD,1087400000,3191800000,2104400000,2104400000,272300000,605400000,151800000,806200000,None,-119900000,None,126000000,0,None,None,547700000,135200000,114700000,None,20800000,None,261200000,808900000,0
2019-09-30,USD,1072400000,2961700000,1889300000,1889300000,323700000,632700000,167900000,0,None,-128900000,None,128900000,None,0,None,469700000,185800000,0,None,189800000,0,314700000,784400000,0
2019-06-30,USD,932600000,2851500000,1918900000,1918900000,95500000,668600000,147600000,0,None,None,None,131200000,None,0,None,501400000,-52100000,0,None,None,0,79100000,580500000,0
