fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,1829000000,2510000000,681000000,681000000,565000000,842000000,340000000,1264000000,None,-55000000,None,55000000,1916000000,None,None,107000000,830000000,158000000,235000000,671000000,591000000,565000000,672000000,672000000
2022-09-30,USD,1733000000,2380000000,647000000,647000000,568000000,750000000,345000000,1165000000,None,-29000000,None,29000000,2404000000,None,None,104000000,-53000000,16000000,0,-70000000,-52000000,568000000,672000000,-69000000
2022-06-30,USD,1759000000,2422000000,663000000,663000000,525000000,803000000,344000000,1234000000,None,-31000000,None,31000000,2354000000,None,None,113000000,-722000000,-191000000,0,-536000000,-550000000,525000000,638000000,-531000000
2022-03-31,USD,1794000000,2483000000,689000000,689000000,692000000,704000000,301000000,1102000000,None,-50000000,None,50000000,2309000000,None,None,118000000,-1651000000,-310000000,0,-1339000000,-1397000000,692000000,810000000,-1341000000
2021-12-31,USD,1919000000,2613000000,694000000,694000000,688000000,775000000,337000000,1231000000,None,26000000,None,None,2613000000,None,None,122000000,1701000000,-268000000,269000000,-893000000,1845000000,688000000,810000000,1969000000
2021-09-30,USD,1823000000,2501000000,678000000,678000000,662000000,715000000,334000000,1161000000,None,-228000000,None,None,2584000000,None,None,119000000,415000000,151000000,0,283000000,226000000,662000000,781000000,264000000
2021-06-30,USD,1996000000,2668000000,672000000,672000000,732000000,809000000,350000000,1264000000,None,-331000000,None,None,2668000000,None,None,127000000,10841000000,107000000,0,294000000,10741000000,732000000,859000000,10734000000
2021-03-31,USD,2032000000,2638000000,606000000,823000000,841000000,945000000,304000000,1191000000,None,-117000000,None,117000000,3013000000,None,None,134000000,797000000,156000000,10000000,568000000,578000000,841000000,975000000,641000000
2020-12-31,USD,1930000000,2478000000,548000000,742000000,661000000,1057000000,283000000,1269000000,None,-575000000,238000000,None,2868000000,None,None,131000000,1167000000,322000000,305000000,772000000,1050000000,661000000,792000000,845000000
2020-09-30,USD,1780000000,2258000000,478000000,656000000,662000000,918000000,271000000,1118000000,None,95000000,95000000,None,2606000000,None,None,157000000,815000000,151000000,0,605000000,754000000,662000000,819000000,664000000
2020-06-30,USD,1920000000,2337000000,417000000,598000000,764000000,1036000000,256000000,1156000000,None,182000000,182000000,None,2865000000,None,None,154000000,1002000000,256000000,0,689000000,782000000,764000000,918000000,746000000
2020-03-31,USD,1467000000,1969000000,502000000,526000000,565000000,841000000,232000000,1062000000,None,2000000,2000000,None,2374000000,None,None,141000000,3547000000,135000000,0,421000000,3313000000,565000000,706000000,3412000000
2019-12-31,USD,1680000000,1685000000,5000000,650000000,387000000,1152000000,195000000,637000000,None,-62000000,15000000,78000000,2821000000,None,None,126000000,567000000,11000000,None,469000000,579000000,387000000,513000000,556000000
2019-09-30,USD,1553000000,2083000000,530000000,627000000,408000000,1089000000,243000000,1145000000,None,-142000000,142000000,74000000,2649000000,None,None,144000000,366000000,56000000,None,210000000,207000000,408000000,552000000,310000000
2019-06-30,USD,1624000000,2177000000,553000000,630000000,558000000,1091000000,295000000,1312000000,None,-51000000,51000000,79000000,2687000000,None,None,168000000,509000000,107000000,None,377000000,402000000,558000000,726000000,402000000
2019-03-31,USD,1643000000,2182000000,539000000,601000000,593000000,1051000000,272000000,1281000000,None,64000000,None,80000000,2643000000,None,None,162000000,659000000,141000000,None,460000000,484000000,593000000,755000000,518000000
2018-12-31,USD,2259000000,2518000000,259000000,618000000,211000000,1190000000,58000000,311000000,None,None,None,87000000,2877000000,None,None,111000000,315000000,-445000000,None,763000000,708000000,211000000,322000000,760000000
2018-09-30,USD,2041000000,2649000000,608000000,608000000,556000000,1100000000,307000000,1485000000,None,None,None,79000000,2336000000,None,None,175000000,949000000,228000000,None,720000000,690000000,556000000,731000000,721000000
2018-06-30,USD,2043000000,2640000000,597000000,597000000,406000000,1206000000,352000000,1637000000,None,None,None,79000000,2640000000,None,None,170000000,711000000,69000000,None,638000000,423000000,406000000,576000000,642000000
2018-03-31,USD,2021000000,2580000000,559000000,559000000,579000000,1026000000,334000000,1442000000,None,None,None,81000000,2580000000,None,None,179000000,547000000,140000000,None,407000000,490000000,579000000,758000000,407000000
