fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,900000000,941000000,41000000,433000000,261000000,None,None,670000000,None,-103000000,103000000,116000000,941000000,-18000000,None,164000000,178000000,31000000,None,261000000,163000000,261000000,458000000,147000000
2022-09-30,USD,1076000000,1076000000,416000000,416000000,439000000,None,None,643000000,None,-97000000,97000000,111000000,1076000000,6000000,None,164000000,367000000,70000000,None,297000000,298000000,439000000,642000000,297000000
2022-06-30,USD,930000000,930000000,376000000,376000000,327000000,447000000,None,610000000,None,-94000000,12000000,106000000,930000000,17000000,None,163000000,270000000,52000000,None,218000000,222000000,327000000,539000000,218000000
2022-03-31,USD,838000000,838000000,364000000,364000000,246000000,438000000,None,596000000,None,-87000000,13000000,100000000,838000000,15000000,None,158000000,193000000,35000000,None,158000000,159000000,246000000,451000000,158000000
2021-12-31,USD,1676000000,1714000000,38000000,491000000,220000000,571000000,None,731000000,None,-99000000,99000000,103000000,1698000000,7000000,None,160000000,894000000,249000000,None,220000000,645000000,220000000,1157000000,645000000
2021-09-30,USD,1094000000,1094000000,436000000,436000000,417000000,514000000,None,675000000,None,-101000000,101000000,101000000,1094000000,4000000,None,161000000,340000000,62000000,None,278000000,279000000,417000000,400000000,278000000
2021-06-30,USD,990000000,990000000,431000000,431000000,330000000,511000000,None,669000000,None,-101000000,101000000,101000000,990000000,3000000,None,158000000,251000000,44000000,None,207000000,209000000,330000000,308000000,207000000
2021-03-31,USD,878000000,878000000,419000000,419000000,229000000,502000000,None,659000000,None,-98000000,98000000,98000000,878000000,4000000,None,157000000,155000000,22000000,None,133000000,134000000,229000000,214000000,133000000
2020-12-31,USD,916000000,960000000,44000000,429000000,263000000,507000000,None,660000000,None,-99000000,99000000,99000000,926000000,5000000,None,153000000,181000000,36000000,None,263000000,134000000,263000000,235000000,145000000
2020-09-30,USD,1074000000,1074000000,419000000,419000000,433000000,492000000,None,646000000,None,-99000000,99000000,99000000,1074000000,6000000,None,154000000,352000000,88000000,None,264000000,265000000,433000000,407000000,264000000
2020-06-30,USD,908000000,908000000,391000000,391000000,313000000,466000000,None,618000000,None,-101000000,101000000,101000000,908000000,8000000,None,152000000,232000000,56000000,None,176000000,178000000,313000000,283000000,176000000
2020-03-31,USD,844000000,844000000,383000000,383000000,239000000,460000000,None,605000000,None,-96000000,96000000,96000000,834000000,3000000,None,145000000,159000000,35000000,None,124000000,119000000,239000000,208000000,124000000
2019-12-31,USD,856000000,898000000,42000000,412000000,224000000,483000000,None,634000000,None,-98000000,98000000,98000000,904000000,6000000,None,152000000,136000000,38000000,None,224000000,108000000,224000000,190000000,98000000
2019-09-30,USD,1013000000,1013000000,395000000,395000000,406000000,463000000,None,607000000,None,-97000000,97000000,97000000,1013000000,5000000,None,144000000,318000000,78000000,None,240000000,241000000,406000000,365000000,240000000
2019-06-30,USD,882000000,882000000,372000000,372000000,302000000,444000000,None,580000000,None,-94000000,94000000,94000000,863000000,15000000,None,142000000,227000000,57000000,None,170000000,170000000,302000000,275000000,170000000
2019-03-31,USD,813000000,813000000,365000000,365000000,238000000,434000000,None,575000000,None,-93000000,93000000,93000000,804000000,3000000,None,144000000,152000000,39000000,None,113000000,100000000,238000000,203000000,113000000
2018-12-31,USD,772000000,848000000,76000000,394000000,248000000,461000000,None,602000000,None,None,None,91000000,863000000,3000000,None,141000000,170000000,58000000,2000000,248000000,138000000,248000000,220000000,112000000
2018-09-30,USD,917000000,974000000,57000000,390000000,335000000,461000000,None,641000000,None,None,None,89000000,953000000,4000000,None,141000000,257000000,70000000,2000000,185000000,196000000,335000000,309000000,187000000
2018-06-30,USD,853000000,853000000,348000000,348000000,302000000,417000000,None,551000000,None,None,None,86000000,840000000,4000000,None,134000000,222000000,60000000,None,162000000,168000000,302000000,270000000,162000000
2018-03-31,USD,761000000,761000000,347000000,347000000,217000000,417000000,None,544000000,None,None,None,84000000,756000000,4000000,None,129000000,140000000,34000000,None,106000000,110000000,217000000,185000000,106000000
