fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,739000000,4526000000,3787000000,3093000000,765000000,487000000,None,749000000,None,-109000000,127000000,109000000,4951000000,5000000,None,545000000,642000000,143000000,None,500000000,522000000,765000000,1296000000,499000000
2022-09-30,USD,1445000000,5075000000,3630000000,3156000000,942000000,473000000,None,474000000,None,-91000000,108000000,91000000,5075000000,-6000000,None,503000000,828000000,189000000,None,639000000,564000000,942000000,1422000000,639000000
2022-06-30,USD,1398000000,5027000000,3629000000,3142000000,890000000,487000000,None,487000000,None,-93000000,110000000,93000000,5027000000,-4000000,None,508000000,776000000,189000000,None,587000000,555000000,890000000,1377000000,587000000
2022-03-31,USD,1243000000,4665000000,3422000000,2903000000,768000000,491000000,None,515000000,None,-85000000,100000000,85000000,4665000000,3000000,None,482000000,670000000,157000000,None,514000000,511000000,768000000,1237000000,513000000
2021-12-31,USD,670000000,4299000000,3629000000,2955000000,718000000,492000000,None,681000000,None,-83000000,85000000,83000000,4687000000,9000000,None,510000000,642000000,136000000,388000000,506000000,511000000,718000000,1235000000,506000000
2021-09-30,USD,1289000000,4665000000,3376000000,2906000000,806000000,469000000,None,435000000,None,-87000000,101000000,87000000,4665000000,1000000,None,517000000,705000000,167000000,0,539000000,480000000,806000000,1309000000,538000000
2021-06-30,USD,1071000000,4256000000,3185000000,2736000000,791000000,445000000,None,449000000,None,-98000000,109000000,98000000,4256000000,-6000000,None,500000000,456000000,105000000,220000000,351000000,373000000,791000000,1054000000,351000000
2021-03-31,USD,1116000000,4121000000,3005000000,2514000000,650000000,458000000,None,483000000,None,-97000000,106000000,97000000,4121000000,1000000,None,472000000,545000000,124000000,0,421000000,430000000,650000000,1114000000,421000000
2020-12-31,USD,379000000,3592000000,3213000000,2500000000,654000000,510000000,None,701000000,None,-97000000,109000000,97000000,4065000000,3000000,None,436000000,547000000,109000000,474000000,438000000,493000000,654000000,1080000000,438000000
2020-09-30,USD,1054000000,3809000000,2755000000,2332000000,680000000,416000000,None,423000000,None,-97000000,113000000,97000000,3809000000,1000000,None,419000000,516000000,126000000,52000000,390000000,415000000,680000000,1032000000,390000000
2020-06-30,USD,941000000,3561000000,2620000000,2180000000,527000000,377000000,None,440000000,None,-119000000,133000000,119000000,3561000000,1000000,None,414000000,395000000,88000000,None,307000000,357000000,527000000,928000000,307000000
2020-03-31,USD,954000000,3732000000,2778000000,2329000000,573000000,425000000,None,460000000,None,-112000000,131000000,112000000,3732000000,0,None,402000000,435000000,74000000,None,361000000,278000000,573000000,949000000,361000000
2019-12-31,USD,3809000000,3846000000,37000000,2314000000,655000000,445000000,None,37000000,None,-110000000,126000000,110000000,3846000000,2000000,None,395000000,531000000,84000000,485000000,655000000,472000000,655000000,1036000000,447000000
2019-09-30,USD,1138000000,3966000000,2828000000,2441000000,734000000,386000000,None,387000000,None,-105000000,119000000,105000000,3966000000,1000000,None,404000000,615000000,120000000,1000000,495000000,484000000,734000000,1124000000,495000000
2019-06-30,USD,1028000000,3862000000,2834000000,2443000000,696000000,391000000,None,391000000,None,-100000000,116000000,100000000,3862000000,1000000,None,409000000,496000000,115000000,84000000,382000000,412000000,696000000,1005000000,381000000
2019-03-31,USD,966000000,3698000000,2732000000,2298000000,621000000,409000000,None,442000000,None,-96000000,105000000,96000000,3698000000,-54000000,None,366000000,462000000,115000000,0,347000000,381000000,621000000,924000000,347000000
2018-12-31,USD,3834000000,3842000000,8000000,2379000000,767000000,370000000,None,8000000,None,None,None,97000000,3842000000,1000000,None,370000000,659000000,128000000,None,767000000,460000000,767000000,1126000000,531000000
2018-09-30,USD,1103000000,3822000000,2719000000,2373000000,699000000,345000000,None,346000000,None,None,None,93000000,3822000000,0,None,376000000,598000000,99000000,None,498000000,532000000,699000000,1067000000,499000000
2018-06-30,USD,1060000000,3739000000,2679000000,2313000000,715000000,365000000,None,366000000,None,None,None,93000000,3739000000,0,None,384000000,609000000,110000000,None,499000000,478000000,715000000,1086000000,499000000
2018-03-31,USD,929000000,3511000000,2582000000,2184000000,608000000,373000000,None,405000000,None,None,None,91000000,5000000,1000000,None,347000000,512000000,116000000,None,395000000,365000000,608000000,950000000,396000000
