fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,-3169000000,4195000000,7364000000,None,-8999000000,None,None,5830000000,None,-82000000,77000000,82000000,1129000000,None,None,None,-35000000,-41000000,82000000,6000000,966000000,47000000,8949000000,6000000
2022-09-30,USD,-6770000000,4798000000,11568000000,None,-8762000000,None,None,1992000000,None,-71000000,71000000,71000000,1768000000,None,None,None,-3137000000,-563000000,71000000,-2574000000,-6859000000,-3066000000,-3066000000,-2574000000
2022-06-30,USD,-1382000000,5104000000,6486000000,None,-2509000000,None,None,1127000000,None,-68000000,68000000,68000000,2020000000,None,None,None,269000000,31000000,68000000,238000000,-5355000000,337000000,337000000,238000000
2022-03-31,USD,-1140000000,4687000000,5827000000,None,-2376000000,None,None,1236000000,None,-66000000,66000000,66000000,1506000000,None,None,-19000000,92000000,-12000000,66000000,104000000,-5087000000,158000000,158000000,104000000
2021-12-31,USD,-3182000000,4603000000,7785000000,None,-9021000000,None,None,5839000000,None,-69000000,66000000,69000000,1296000000,None,None,-46000000,236000000,16000000,77000000,220000000,-188000000,305000000,302000000,220000000
2021-09-30,USD,247000000,5241000000,4994000000,None,-1659000000,None,None,1906000000,None,-73000000,73000000,73000000,1479000000,None,None,-27000000,368000000,50000000,73000000,318000000,-312000000,441000000,441000000,318000000
2021-06-30,USD,267000000,4851000000,4584000000,None,-1059000000,None,None,1326000000,None,-65000000,65000000,65000000,1396000000,None,None,-17000000,772000000,130000000,65000000,642000000,2360000000,837000000,837000000,642000000
2021-03-31,USD,-631000000,4534000000,5165000000,None,-1862000000,None,None,1231000000,None,-65000000,65000000,65000000,1225000000,None,None,-9000000,262000000,37000000,65000000,225000000,-2945000000,327000000,327000000,225000000
2020-12-31,USD,4135000000,4135000000,7207000000,None,4135000000,None,None,5565000000,None,-72000000,65000000,72000000,895000000,None,None,-9000,89000000,-54000000,72000000,4135000000,1265000000,161000000,154991000,143000000
2020-09-30,USD,-268000000,5361000000,5629000000,None,-1867000000,None,None,1599000000,None,-66000000,66000000,66000000,1922000000,None,None,-32000,460000000,62000000,66000000,398000000,884000000,526000000,526000000,398000000
2020-06-30,USD,-778000000,3517000000,4295000000,None,-1901000000,None,None,1123000000,None,-84000000,84000000,84000000,695000000,None,None,None,-161000000,-67000000,84000000,-94000000,4225000000,-77000000,-77000000,-94000000
2020-03-31,USD,-1372000000,4425000000,5797000000,None,-2457000000,None,None,1085000000,None,-68000000,68000000,68000000,1349000000,None,None,None,34000000,-18000000,68000000,52000000,-2617000000,102000000,102000000,52000000
2019-12-31,USD,4344000000,4344000000,6900000000,495000000,4344000000,14000000,None,6062000000,None,-74000000,74000000,74000000,1224000000,None,None,15000000,480000000,49000000,74000000,4344000000,-143000000,554000000,569000000,431000000
2019-09-30,USD,-1086000000,4638000000,5724000000,4759000000,-2653000000,13000000,None,1567000000,None,-117000000,113000000,117000000,1314000000,None,None,15000000,-250000000,-89000000,117000000,-161000000,1751000000,-133000000,-118000000,-161000000
2019-06-30,USD,-93000000,4310000000,4403000000,3804000000,-1384000000,13000000,None,1291000000,None,-74000000,70000000,74000000,1281000000,None,None,19000000,421000000,58000000,74000000,363000000,2246000000,495000000,514000000,363000000
2019-03-31,USD,-227000000,3965000000,4192000000,3611000000,-1403000000,13000000,None,1176000000,None,-71000000,71000000,71000000,1084000000,None,None,18000000,268000000,16000000,71000000,252000000,2298000000,339000000,357000000,252000000
2018-12-31,USD,4531000000,4531000000,7211000000,1119000000,4531000000,2418000000,None,5312000000,None,-69000000,None,69000000,1657000000,None,None,None,467000000,68000000,92000000,4531000000,-30000000,536000000,536000000,399000000
2018-09-30,USD,350000000,4264000000,3914000000,3635000000,-1027000000,2418000000,None,1377000000,None,-69000000,None,69000000,1676000000,None,None,None,532000000,42000000,69000000,490000000,125000000,601000000,601000000,490000000
2018-06-30,USD,7000000,4020000000,4013000000,3441000000,-1214000000,2418000000,None,1221000000,None,-68000000,None,68000000,1499000000,None,None,None,451000000,66000000,68000000,385000000,-647000000,519000000,519000000,385000000
2018-03-31,USD,240000000,3609000000,3369000000,3068000000,-817000000,2418000000,None,1057000000,None,-91000000,None,91000000,1066000000,None,None,None,435000000,68000000,114000000,367000000,-1272000000,526000000,526000000,367000000
