fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,1110900000,1773000000,1046000000,544100000,372500000,494300000,244100000,738400000,None,22200000,22200000,22200000,1670200000,22200000,None,7600000,382900000,58000000,None,336700000,350000000,372500000,380100000,324900000
2022-09-30,USD,1052100000,1624400000,949300000,505300000,398900000,436100000,217100000,653200000,None,3900000,3900000,3900000,1526900000,3900000,None,7900000,402100000,78100000,None,324700000,280600000,398900000,406800000,324000000
2022-06-30,USD,1023300000,1586300000,923400000,498800000,397600000,418400000,207300000,625700000,None,9300000,9300000,9300000,1493300000,9300000,None,6200000,401100000,93300000,None,313600000,274300000,397600000,403800000,307800000
2022-03-31,USD,1009700000,1564600000,875200000,478000000,408100000,391100000,210500000,601600000,None,-5700000,None,5700000,1481400000,-5700000,None,6100000,398600000,33000000,None,369400000,279100000,408100000,414200000,365600000
2021-12-31,USD,1060800000,1550700000,923500000,489900000,450400000,427000000,183400000,610400000,None,3800000,None,None,1550700000,3800000,71500000,6600000,452100000,71500000,None,1060800000,351100000,450400000,457000000,380600000
2021-09-30,USD,971400000,1469400000,801500000,431900000,442600000,363300000,165500000,528800000,None,18500000,None,None,1396900000,18500000,75700000,6300000,454400000,73900000,None,387200000,375500000,442600000,448900000,380500000
2021-06-30,USD,1023700000,1536300000,798000000,440300000,511200000,350200000,162300000,512500000,None,15000000,None,None,1469000000,15000000,68000000,7500000,520400000,3200000,None,523000000,516100000,511200000,518700000,517200000
2021-03-31,USD,902600000,1344000000,722400000,389500000,416800000,326000000,159800000,485800000,None,32000000,32000000,None,1285000000,32000000,64800000,6900000,439900000,13600000,None,435200000,412800000,416800000,423700000,426300000
2020-12-31,USD,895800000,1329100000,2900000,433300000,415800000,330200000,149800000,480000000,None,20700000,20700000,None,1329100000,20700000,61900000,12500000,438100000,72900000,None,895800000,373900000,415800000,428300000,365200000
2020-09-30,USD,724300000,1129300000,664900000,353400000,270400000,298900000,155000000,453900000,None,84800000,None,None,1083600000,84800000,56600000,12600000,352300000,38400000,None,316800000,307800000,270400000,283000000,313900000
2020-06-30,USD,502900000,902900000,640700000,349200000,80600000,279100000,143200000,422300000,None,26600000,26600000,None,853800000,26600000,51400000,12400000,105000000,37000000,None,70200000,81400000,80600000,93000000,68000000
2020-03-31,USD,738200000,1130000000,682600000,361300000,283000000,308100000,147100000,455200000,None,25100000,25100000,None,1090900000,25100000,51100000,12300000,305400000,-8100000,None,316200000,310000000,283000000,295300000,313500000
2019-12-31,USD,896000000,1277700000,3100000,381700000,397600000,341800000,156600000,498400000,None,34100000,34100000,None,1277700000,34100000,49000000,11800000,426700000,69000000,None,896000000,352300000,397600000,409400000,357700000
2019-09-30,USD,785600000,1155600000,626600000,342600000,365700000,284000000,135900000,419900000,None,33300000,33300000,None,1128200000,33300000,40200000,10700000,397100000,300000,None,398700000,398500000,365700000,376400000,396800000
2019-06-30,USD,759000000,1124000000,619100000,339900000,359000000,279200000,120800000,400000000,None,32800000,32800000,None,1098900000,32800000,36200000,10600000,393700000,75400000,None,316400000,335100000,359000000,369600000,318300000
2019-03-31,USD,669600000,973700000,587500000,304100000,252200000,273400000,144000000,417400000,None,27500000,None,None,973700000,27500000,31600000,10000000,282200000,-24300000,None,304000000,319100000,252200000,262200000,306500000
2018-12-31,USD,735700000,1046500000,599100000,310800000,332000000,283800000,119900000,403700000,None,None,None,None,1046500000,26800000,29100000,4500000,360000000,67500000,None,735700000,295900000,332000000,336500000,292500000
2018-09-30,USD,642300000,920900000,500000000,278600000,313300000,221400000,107600000,329000000,None,None,None,None,920900000,21900000,27000000,4000000,335900000,43400000,None,291800000,292200000,313300000,317300000,292500000
2018-06-30,USD,632300000,909300000,277000000,277000000,277400000,259800000,95100000,354900000,None,None,None,None,909300000,18200000,26100000,3100000,296300000,41000000,None,254600000,257000000,277400000,280500000,255300000
2018-03-31,USD,593800000,847500000,253700000,253700000,276700000,221600000,95500000,317100000,None,None,None,None,847500000,13200000,23700000,2600000,290200000,2600000,None,287300000,285000000,276700000,279300000,287600000
